$\pi$ [mas],$M_{Aa}$ [$M_{\odot}$],$M_{Ab}$ [$M_{\odot}$],$a$ [AU]
21.705877241946666,0.9801460957392719,0.30129651293092363,0.8759006252833306
21.75164550193537,0.9695892864859316,0.3039387470731868,0.8740904080441421
21.39828795230028,1.0194608021606641,0.3197655169223727,0.8888599105633115
22.027289001641698,0.9419759195823934,0.2857453886893013,0.8634925181115215
22.07652951394865,0.9274475105599878,0.29633806850264216,0.8626397675844406
22.342696625894614,0.8852583894517834,0.2935793989222359,0.8519534097273421
21.56204587207721,1.014322208000181,0.29936691276281613,0.8831700268116045
21.584466667860564,1.011479947774883,0.29887881594623145,0.8824245599359906
22.064435369429088,0.9305198531360588,0.29267793155639277,0.8624669529695731
22.0667016406037,0.9262000221733325,0.29838960709919704,0.8627610533007207
21.390513007252448,1.0286474868162674,0.3149655035993258,0.8898605677699815
22.129171663629073,0.9274860214429491,0.2860929088130023,0.8601612939939315
21.437678273165236,1.013815778725807,0.32379718639996524,0.8885253688064929
21.584280286881615,0.9968892374940652,0.3109791413254371,0.881904532257364
22.243467161462895,0.9083779826161438,0.2836279795106061,0.8550387166551607
21.86518689527,0.9570337821920192,0.30280017339188037,0.8710225595960753
21.86221777557199,0.9574748361900475,0.2998959723728819,0.8703795442419051
22.1275542752976,0.9210495272451312,0.2969843039487968,0.8611729851568443
21.86284228038218,0.9648848599514868,0.29478671493569136,0.8709757801619205
21.942067214992846,0.9483051215130525,0.2997140247398218,0.8682215555043519
21.942289497168364,0.9505611178488458,0.29354139414450414,0.8673313810276333
21.825276096409404,0.9631012930897229,0.30275424812512125,0.8723818592419954
22.00535312064328,0.9304176601822715,0.30318552909024576,0.8648676244032689
22.077805901051168,0.9248766412595244,0.2925988542751435,0.8611354914953651
22.050920765743506,0.9358313459118922,0.2870621810011994,0.8623792903840746
22.096247904658163,0.929376484489614,0.2860848055513396,0.8606300165145738
21.46183418200791,1.0145095617673563,0.31997628233152015,0.8878067342341257
21.379200681436952,1.0314603547229042,0.31968227870245003,0.8915814405305623
21.411055082337008,1.0282460931787216,0.31304077109313827,0.8894432041466881
21.856544260718902,0.9591594853345059,0.30024831087455983,0.8709456349938701
21.48753236825365,1.0177723185210201,0.3104075680627506,0.8864568444282909
21.467412520739195,1.021524597008919,0.3123610055085285,0.8877260272518436
21.984123581459695,0.94178524541495,0.29647849492820355,0.8659885092172187
22.402021663556347,0.8826413413715434,0.2884181603162551,0.8500288048116076
22.04049492699471,0.9339295017990741,0.2937975365760333,0.8634979165897881
22.402889369586493,0.8728260128800966,0.29331653178954764,0.8487913858660427
22.721837314760425,0.857149194726895,0.26873697484422837,0.8389750965966699
22.83267955209465,0.8444919521056482,0.2649245343333406,0.8348207589319379
22.6981537371096,0.8590418323966648,0.27057217601003647,0.8398999680541744
22.402835470788233,0.894470007892971,0.2757450168990021,0.849761987377245
22.569278091739164,0.8647443917069263,0.27746243598663656,0.8429464178055479
22.300750710909252,0.9048039340836149,0.2843031448629472,0.8543564570780002
22.199035902313884,0.9040347708616078,0.29727667377423594,0.8572553369686893
22.10646468986884,0.9169682601711378,0.2987143030439761,0.8606975938679101
21.40659633400324,1.0350745466487785,0.3069715032942111,0.8895000150549387
