$K_1$ (km/s),$\gamma_{TO95}$ (km/s),$\gamma_{FEROS}$ (km/s),$\gamma_{FEROS2}$ (km/s),$\gamma_{ELODIE}$ (km/s),$\gamma_{CTIO}$ (km/s),$\gamma_{Mercator}$ (km/s),$\gamma_{HARPS}$ (km/s),$\gamma_{NIRPS}$ (km/s)
6.76159849286935,12.95334070196767,14.036177438521237,11.677406648600817,12.554782601408592,11.89949338422956,12.88598316059836,12.765232984681393,11.309699923872092
6.878925439953725,12.750246901213373,14.580518151079103,10.811005087813278,12.094054199738077,11.904871855284927,12.8159892395286,10.78745477339512,11.479052041618743
6.678863679415096,12.85470852877247,13.853886087192578,11.807910354616016,12.484665094417696,11.852651918147746,12.87741316867697,12.487708517956897,11.736580547702639
6.910657948158593,12.858314736516089,14.490984026829645,12.115741785324314,11.519528215483797,11.850830163036582,12.855597854016692,11.421500130650502,11.10025557591384
6.657888295641333,12.788693588969837,13.938598606970666,15.894119546608774,12.717748369489843,11.82825070970496,12.87945281757507,12.792085578657865,12.131890112051403
6.90682852746443,12.953381025806326,14.916961568359337,10.552972848027801,11.678752228924141,11.899515878511885,12.760108026315978,11.626113011280507,11.161824485454137
6.909389379573902,12.951733801708556,14.337088654702777,12.799375876356972,11.726293433640414,12.08894743958804,12.927231671218301,12.058831775559167,11.107453757205377
6.7726269010577855,12.728571039384214,14.16159940593313,12.611846251903868,12.720505900825412,11.757133418073845,12.750054855793877,13.017679512503406,11.38892804208077
6.743085937453283,12.777697959608886,14.171587026419791,5.598872013126108,12.40457202627093,11.964334957912815,12.74984417513548,11.875193040483635,11.416647030179044
6.953210346041969,13.059210602239503,14.139338303107758,3.0348966188516746,11.73944069788092,12.006987680389914,12.919224330360558,11.419321729644427,11.719080639060772
6.90700896623457,13.040050181143279,13.652306251874059,4.500070256480279,11.64577679976516,11.992020817723752,12.911910045825653,12.069414372703958,11.607830115175407
6.670870165682908,12.631816488120172,14.9724449140944,4.366100509275801,12.822249701105699,11.740883886874279,12.927719020496218,12.393607710398001,11.350851708031767
6.959640924913642,12.82941703055204,14.132569484940829,6.323157880721194,11.754167993321978,11.96632047083213,12.951524253640027,10.380883274969142,11.491536041274507
6.587279974980401,12.89383654371455,14.458682107092663,13.758000569442876,12.618287462562911,11.823911930884973,12.830751341673075,12.347586677122411,11.545160061463573
6.998854658329497,12.857695203663456,13.644623528079451,13.732371169307296,11.770612789045746,11.867075692403974,12.728347957851515,11.184546129148242,11.104598068509027
7.158147014451403,12.906661764870789,14.203270439345562,10.324881886298215,11.732388947853643,11.608052346032563,12.68330382699293,10.765578644750601,11.670206205764153
6.631084729985373,12.90757054130424,14.111270232743212,12.038265698514758,12.027108796143512,11.600755267249538,12.942555939001624,12.095603924017698,11.45552515439001
7.030286778280042,12.910453952408155,14.602430027703848,12.729277997271977,11.430369841568435,12.197968799068425,12.953076345130535,13.066728152624002,11.386100919592591
6.569638524873948,12.73904062059598,13.872497254019544,12.787613173794764,12.030403556330631,11.37468444028243,12.952865796065815,11.142914894423466,12.53114449135179
6.939078705648818,12.888649221075848,15.019217229615167,12.01322321016747,12.329523099205483,12.190807080486593,12.74039542747354,12.427595386476032,11.439562380802078
6.9476164631652795,12.922252730386404,14.903179708655806,12.55306504712867,10.9208285431243,12.054579236029335,12.599595438488066,11.215350762114205,11.956518052381929
6.9593250941029545,12.753808340719843,14.128357046949322,13.480307758625305,12.509082715566107,11.808386501255624,13.080446757670243,11.756302324746068,11.511540291400454
6.764453087159911,12.873766229956903,14.12051083826036,11.52097864312065,11.966727339271152,11.785607623020457,13.053155248713075,11.898994131679343,11.906746766055518
7.151509915890944,12.957473464046762,14.598067576237337,11.476498447575016,11.774525803246338,11.974217963344675,12.75298932285788,11.338185095124015,11.839740960893296
7.125685970714647,12.944896897525584,14.530852148938658,11.448334898336181,11.80897477559147,11.946295377442858,12.768512470001413,11.503237506847555,11.850297005375948
7.152574280426282,12.86859421194463,14.383103298293463,11.938255339902682,11.6881860939905,11.942515264965207,12.781897307407737,11.598519084042529,11.67141452633264
6.769531514123824,12.916239189459693,14.151297155927963,13.578503102304332,11.89339648011105,11.96704172539548,13.003622614151361,11.874410050956945,11.129572249248909
6.859663834808569,12.893035337255377,14.540250874934541,9.20314564525957,12.357315074830675,11.831384881330193,12.757447913358815,11.333381061415935,12.015090510356641
6.719767253883802,12.851130897917397,14.137346665648764,11.569419461535993,11.820641076764549,12.007732098276275,12.673352145914386,11.90255200103228,8.276829122898972
7.023331720456051,12.860529296842827,14.71956425484551,12.37467056066251,12.643343157645313,11.648482962469027,13.146858810957433,11.992520975239966,10.89286759522783
6.793740114275279,12.795510590274574,13.994417936920469,11.022199951036612,11.524274683699307,11.992088214531819,13.10812611061342,10.41148596094128,12.104626777478007
6.7672772934592755,12.863912145848232,14.692080238458518,11.261663187218296,13.070045269716738,11.569387047160872,12.816026905162733,11.331138418964684,10.898947329209284
6.824618838301346,12.91248994423023,14.253705820725003,11.20572298150467,12.005373424297487,12.10497119240429,12.89246721893353,11.397783046564896,11.567495638500167
6.677430090496281,12.658066035472014,14.344175321153802,12.375141733832042,11.810907232417343,11.61090968812403,13.066999027816397,12.389770238907044,11.804602447083504
6.780617520396685,12.590884890550376,14.458199554469083,11.331587140464801,11.712397714563544,11.554627254489557,13.170718404694004,12.910365555210994,11.769051844591113
6.668092652313108,12.56828947276784,14.375146585833704,11.670888945183059,11.994640509422338,11.47724774691792,13.14350609673338,12.93004880579769,11.738016565807664
6.715120400001126,12.822651460666712,13.846297521917517,12.278454160715187,11.912963120043012,11.64799967387025,12.871104950701021,11.733474236586241,10.869878238373168
6.822712289909136,12.800859822874244,14.835477054208447,11.665500522751117,12.324812760865777,11.987763341048641,12.737124214990146,10.850250092805302,11.545019046892378
6.726913614216306,12.786605958875194,13.924282635552673,10.939211280627909,11.33453420615137,11.667728261431533,13.045293574557764,12.751222042939533,11.591217461302634
6.8526219820418826,12.839363315419591,14.815766511052253,11.470816000844824,12.893891114015336,11.569764148800244,12.71387332385154,10.79284621105692,11.662722110222187
7.038077337702809,12.923527633118027,14.327230255167873,11.542764994299525,10.776305148925738,12.030245504283759,12.665364651149247,12.573666983022047,11.242295354289848
6.978654524681128,12.781698119955724,13.719800849052213,12.35180618511312,12.038070589124665,12.29854287010125,12.737735804358207,12.233295513396461,11.813186669973522
6.769298763523924,12.758595456977357,13.948490685756116,11.846823813601857,11.947650273212355,11.74309515828353,12.552302036637979,11.280741802726487,10.930276679584743
6.954403251531818,12.877511627950732,14.02084310996959,12.212656604400731,11.86527046612041,12.016789096728294,12.579208473361179,11.981961793160533,11.77283760741541
6.714570581320796,12.768892150534457,14.548657531447436,12.700731911979817,12.560595993576202,11.72520634228666,13.202663270680956,11.845746829157747,11.63784145643197
6.857256301925657,12.946943329712937,14.000114942756632,12.582687716378194,11.955878041787853,12.014082447117508,12.598437053415676,12.15205946853154,11.323508273553523
6.661552569860783,12.80207817344519,13.899991495456872,12.806651291922188,12.65727346448682,11.735074989139077,12.626904804331163,11.706301530160315,10.554004457659
7.0700855079809015,12.992696882671408,14.595014977031886,12.057017970784301,11.12804955530297,12.100785507103728,13.223719110345677,11.463948369054508,10.539811627207362
6.664660421070088,12.882875699226533,13.805759892471878,11.628040296423146,12.983254621061846,11.62640930438791,12.821300056297298,12.783244858823162,12.135391515321867
6.861632284099565,12.708605570225727,14.566320422052698,11.804188825317807,11.206247156858849,12.000025374447919,12.814894618950204,12.100685132453624,10.576862234361903
6.858950251652755,12.82963926878676,14.65050678617686,10.94567230417101,12.490361207326156,11.811634594928616,12.960619061630346,11.356422131239658,12.081939571124582
6.95114255100897,12.949897987978005,13.985549183314026,11.090218359504686,11.740871113654789,12.042011270048299,12.650363348113121,11.54683067809047,11.423968055913182
6.9730319488051355,12.81357844552539,14.264661272899719,11.821552471388285,12.246333445584808,11.896607817189146,12.763288297328645,12.62027785785047,12.60373584971307
6.644527741864212,12.934498809337535,14.238701589710892,12.247143934433309,11.981947974434123,11.833035321015952,13.20645310982003,11.54031839877423,12.616386998678198
6.763112235341103,12.816415760208406,14.311614996266082,11.924501983048437,12.243285569587828,11.802943129837288,12.653385310213348,12.044680463661331,11.144421830823422
6.755788307215358,12.815853365772456,14.393960610919068,11.071091128677462,12.032631029030066,11.747867697008472,12.52870577942963,12.299372088621421,10.965814677843683
6.6477182239374635,12.79662240402779,14.464034427972383,14.41426201138897,12.240746590388353,11.959719519515248,12.990780987452366,11.347384040192978,12.188091590710178
6.766980694031026,12.7253046836481,14.04417853321836,12.18977419947633,11.898631146554322,11.883829068320102,12.665498928720083,12.002925341161088,11.295534133734522
6.933006929958945,12.907640963384887,14.64674063547725,12.076783230672012,12.180657543636533,11.890857124106166,13.016529342922626,11.647406822485967,11.604563895608315
6.700482866272692,12.676952846412258,14.518379153535946,12.493378293616885,12.084690574199545,11.892501886303092,12.837913041630319,10.95027630893931,11.880132644910274
6.786055181369923,12.851759909427445,14.874617296660926,13.746718783756274,12.158678452365141,11.975392842380698,12.794510993377614,11.398080408579741,10.018573895271269
6.7498460344723465,12.938265145984216,14.324662726716863,12.323466441454201,12.173893159675476,11.918806992288381,12.687215967119998,11.912787395156489,10.660980256865482
6.890164792169731,12.752114528388798,14.4937821489348,11.67982529115063,11.588876016642145,11.947982319647073,13.154053880710029,12.066997596691628,11.932772750746736
6.959815684001998,12.798009964803285,14.663683319765578,12.447913283978274,11.888723844876159,11.944725557569939,12.988988594037998,12.118226980446329,11.29226678681773
6.852773360592041,12.862140472119158,14.287431122012038,11.65863278050103,12.18203007408625,12.0956775899195,12.936555857304635,13.238464601567825,10.730217665805117
6.931726309539524,12.9659359682762,14.378383508933133,13.88917216122282,12.110440374814203,11.845308780867143,12.585107607446274,10.282576661883478,11.958289769511664
6.701960935198394,12.718740796668344,14.272045447208601,5.120779102270911,11.899393041732683,11.805253310621326,13.011018583096488,13.49278616207868,10.59755869992425
6.718349971914169,12.896659922049441,14.323595132094255,5.3936575871351575,12.369234590069889,11.686889287088734,12.807905286383342,12.454789296199934,10.96990713055779
6.758397343475616,12.818573545924812,14.28354240222994,6.200160361144373,11.58798170668217,11.674115449181418,12.7971120832835,11.692735147386193,11.485727135167027
6.672219354327251,12.812636988790043,14.118665116383964,3.8675769481745643,12.050147384366948,11.69327250131816,13.088008297572069,11.096405227403329,11.046114140356957
6.8740994612129676,12.834726207417644,14.465805468020454,0.9272744108650615,11.950905147924358,12.073540419718272,12.767967640646228,12.727593212966074,11.226778260290216
6.868262411193877,12.856086829052288,14.152769725503438,0.9532373966929532,11.470471014139289,11.941034890548796,12.816709733242343,11.602667228962368,11.24891529846892
6.712721741023079,12.789020101378073,13.550201150750993,0.6486999649686948,12.47991779334368,11.894773153429822,12.86686457910233,12.305262812232336,11.961490087544714
6.8454563318236135,12.843121686096284,15.125618144372375,0.4892380660136248,11.634738011624675,11.967020129251535,12.897094529099965,10.216599120089683,10.387093532441192
6.732872703798362,12.87996319865009,14.108406724820725,0.30726186809550304,12.471013363620015,11.808970908918015,12.921853369314194,13.115581543093995,13.10569155297879
6.804424722352031,12.816797523591285,14.701760857457133,0.1985024472397468,11.879394707883439,11.89103462632679,12.779123966840357,12.457754881980431,9.975074467582807
6.935906949143012,12.814019619595216,13.912828243233397,0.36432173915916644,12.076635069550296,11.977648231741895,12.915387853253716,12.303215531599617,11.61844710842562
6.8308843075230365,12.853127775864042,14.546447363669868,0.16009058066121484,11.74609940332297,11.857342179727578,12.702261008878928,11.82575321674198,12.061297830341141
6.798209274822332,12.705569787748953,14.113572778709088,0.05734505320200887,12.151199247384907,11.872221830933816,13.037894582109772,11.682713819995119,11.401308151745662
6.83481603414997,12.70313880463754,14.224606036217642,0.055490772039730976,11.761160627168266,11.863880555142572,13.065598491614816,11.865585907191408,11.703458365124312
6.621576155812195,12.759389770118336,14.251833870711387,0.05142662797908702,12.40031800010072,11.834427797801174,12.519978339296296,12.350392040885641,11.634146954303349
6.725044232477933,12.633252565122914,14.582964061141013,0.035128202720593665,11.948967296506932,11.748553502540231,12.655238157515308,11.726141208655829,10.930638772569779
6.7972837572664115,12.979262326272954,14.056640683904591,0.03434115243498965,12.188681038835078,11.914655948741922,13.089966565912157,12.166567110954313,12.464226545666254
6.772369975982023,12.760657940412187,14.473435390694213,0.08731095171056219,11.951742830517146,11.659033368818202,12.6600152097539,12.39357243538154,10.947276053083058
6.807537360397084,12.856252846293758,14.432124316268363,0.16303228928941105,12.28977364867633,12.254974292055598,13.002743953013438,11.507586034331759,13.371533422356386
6.726213198125947,12.798993074035067,14.041191407470688,0.9549734095852009,11.530081227455597,11.68067659938451,12.855022420498592,11.698779097430407,9.330973153740679
6.812159743028205,12.734986286819826,14.502986527063808,0.8475023385874643,11.704127441690495,12.046203964821277,12.856856217481495,12.29828159487734,11.278164757297073
6.706208812581985,12.853319072195896,14.24302956463264,1.4105616627723374,12.435585939314693,11.566778493398125,12.537879656569189,11.67024180599588,12.703627290646521
6.728991306240329,12.721000213365762,14.398079074645928,2.0445705529664946,12.196624280734675,12.46199496397586,13.097356785311256,11.529671713784278,10.776962400616988
6.666186729249391,12.862568520069171,14.458476091073251,1.208653873532358,11.737266482344976,12.668870051386925,12.671183820459571,12.161798080826246,12.069345979139408
6.952425889119716,12.956424684362215,14.661398099544616,0.7637931187262859,11.93983299881803,12.738216297928274,12.745007647642195,11.327007606030184,11.116389811779054
6.646610725088836,12.799868831489414,13.912233160729405,0.9968753249887962,12.484798301656182,12.09318705346219,12.930386220533595,12.227457690822666,11.445861454072002
6.708125416512706,12.868845996548792,14.057007422472836,1.505857027082591,11.597187745824868,12.088137748994653,12.9235952483617,12.597279018046049,10.55175247124112
6.715342691405966,12.82436344896877,13.973231384853296,1.0647218396770084,12.12824500981649,11.672361601841233,12.997450266520389,11.324101555258885,12.712711356083952
6.449935318811694,12.85132325697866,14.250238077207719,1.2398334960390271,12.4812541134903,11.947879389407449,13.280669706161657,12.532069351953327,13.175665468509969
7.027165468336047,12.779229255719356,14.147268339025107,1.1266666578958364,11.836902552443458,11.717095729403729,12.270688775327136,10.595591197850675,9.717839457464827
6.763182745545277,12.764564173731088,14.204002813740122,0.8794677986953848,12.132576411354027,12.039953372735454,12.46958258015866,12.94934945239147,11.686711593570571
6.877757862952214,12.891788859403274,14.208752809376712,0.6294137132331998,12.019563131275786,11.910476155095509,12.514925852509354,11.674963094313584,10.16795293343057
6.661663470886609,12.707390218583743,14.325547104338334,0.7546950300841297,12.176167781702187,11.861820664442394,12.74952885367909,11.844437899082333,12.957809189978022
6.589230448666901,12.649002522341435,14.432530712397352,1.2257838911077061,12.463743820184373,11.878246868306519,12.76511992630889,12.101729499685959,12.121864821824948
7.008362438830323,13.000853223119762,14.136558709440763,5.237116902859969,11.886870266346792,11.854523136832478,13.028152064331193,11.945984016764838,10.566691139823844
6.849333582887862,12.697860506258142,13.98963444220078,10.822342368987028,11.837802550764376,11.88910228625199,12.893260017199864,11.144004196237956,10.5760983564736
6.7348082110022,12.751482070858097,14.377045087577843,12.12852362254167,12.420629772713829,11.815203295238934,12.79065144863344,12.95092395285316,12.408395363678384
6.67869605618201,12.794286763354211,14.236677941471282,11.578155668789837,11.776472718249714,11.799346490733921,12.669313762737653,10.82354396601944,10.935246812994428
6.728585219496777,12.885269788283725,14.362045964287395,11.682046782286722,11.949856245406869,11.880876359807303,13.241386230794852,11.484276551464538,13.088326612131224
6.907736987878565,13.073332113223849,14.402094220668825,12.118119977278184,12.34073926568761,11.850182296400698,12.930939517321896,12.170758975521814,11.335208693711788
6.653988448135606,12.5724372638663,14.331860764023698,12.557261556627227,12.307529502261524,11.86289647905813,12.830948155124425,12.465143976104883,12.107522123781935
6.691385801200779,12.708677173501695,14.389248301670838,10.98826771136318,12.48856658236222,11.852544587379777,12.850850299748242,12.471586295030004,12.294925813346248
6.873908498853859,12.845957307035679,14.810027777860903,12.862446707418503,12.044840944861516,11.939734067830011,12.796693781349159,12.331466917399,12.041197475669067
6.823272368086377,12.849470297708926,14.722541322992601,11.175795417861936,12.055909510287538,11.793683195006595,12.919162940349716,11.860322917107242,12.032510628655894
6.614886742890331,12.938965199849155,14.214755723441314,12.112298368561362,11.672370349937879,11.861038673344773,12.775935993176965,12.13853529304541,11.230692884212027
6.966723048793956,12.73841905027701,14.341560600330896,11.717486588496778,11.819666282909122,11.935265599877178,12.791247648007815,12.14020666897292,12.70108238675997
6.943102594193708,12.723711444189263,14.54258049464533,12.26483924916167,12.175841705142973,11.804746308554817,12.70813432945111,11.54790723551687,11.742507999365507
6.720342825651295,12.910064565032009,14.582698843427702,11.909435452303052,12.008703322707248,11.955614125555599,12.836209382775742,13.019519125758455,11.167843936879592
6.584844100567982,12.778682164000632,14.148681685617753,13.009708771793328,11.903629489126175,11.709754212258114,12.69201955083216,11.543396097028397,12.275709437191786
6.68520495801423,12.754304145198835,14.205304616256653,11.866626104681622,12.768971093486048,11.840302214304439,12.957637020279419,10.994976538481769,11.652762377725438
6.826447209943904,12.932944528898124,14.507136461456046,13.151997801965603,11.122947325970618,11.860790502310142,12.958138113520214,10.739372297275223,11.020420706050325
6.797703739635075,12.830545927276422,14.298678224542565,12.673823013732218,12.675767464623272,11.894406349202173,12.788810587883054,12.38216414493716,11.273601576941557
6.687935742164363,12.611349933239506,14.302508965586894,11.308142312541547,12.371496504798806,11.956020647682427,12.802429281419448,12.060729399749723,11.55768301178955
6.606188961025292,12.779105332233865,14.568704123666736,12.441932188142284,12.559161243613062,11.798482063974962,13.027768049078446,11.770569072551243,11.62609232569258
6.948995842873793,12.842085071365865,14.111182369953903,12.810213303106547,11.580400826804999,11.895251125188583,12.67142747434158,12.151796764736005,11.547023053342743
6.787886038999849,12.81653777711284,14.685014961531984,12.459384701714836,12.355814344420084,11.805084193535224,13.232523649521653,11.66839540424946,10.280119780530645
6.760965821600713,12.761083741764676,14.99057587145563,10.876991359693092,12.419884769784584,11.65845419538427,13.106259659560399,12.763332563687007,10.203547875125457
6.761642202154331,12.899005171755329,13.748814203706397,12.096848694037558,11.768773498916945,11.908139803522634,12.644965914988306,10.692434697319687,10.973855067652345
6.837280887274672,12.901920622406122,13.975894335283822,11.661331569386915,12.613491198163706,11.908730578322173,12.923503430871408,12.422580303214524,10.834552284542738
6.67280571170996,12.948917444688144,14.232058990155412,11.407521038411598,11.887872938456384,11.787569114470424,12.750669811132509,11.584732764195632,12.003832812717388
6.823699819861184,12.779131798105452,14.282525437981024,11.363937081045204,12.506572512975836,11.83532705742122,12.957761128659156,11.697296882428823,11.789974252927827
6.89968404444765,12.815173826332419,14.648242451093127,9.986456862260356,10.908909276990698,11.916047212672469,12.821848893983663,11.894908787699677,10.257234586450256
6.742435512675292,12.893373239574426,14.072354699051354,16.918188252128026,11.478384981047608,11.831254375872593,12.823590439562716,12.626425986976985,11.649470308334651
6.701466620257781,12.732874674978481,14.445061762771934,12.067457924288977,12.728483928620388,11.790992629579591,12.774916146193046,11.377805867662886,11.790563475966056
6.984672237207964,13.034179657640266,14.075838365256,11.351672904198928,11.254796175726156,11.962871969753207,12.820770737218654,12.45569344575923,11.777570040125301
6.663953659802103,12.973551157125481,14.657109622082933,11.662443333591021,12.490446273263846,11.841646986678608,13.191093789839396,12.088397522858157,10.592713176006976
6.77129425425571,12.852723100547962,14.724499334579374,11.391102854201439,12.19710938235609,11.964246089650677,13.03192547501097,12.324982571877474,11.001607793988166
6.828345478540592,12.753510545223438,13.947491110022362,11.39117217081547,11.755814177996529,11.79192815101107,12.862319102174148,13.269174795875957,11.90146008914775
6.747617148318096,12.989474185406793,14.658066182771565,11.396163829074526,12.893380516311211,11.772506406841508,12.764680524896853,11.849048054795572,11.511566033340413
7.023496302990793,12.777907402762121,14.177766199718873,10.873626964429036,11.344694280531767,12.013801863452729,12.926982406918624,12.60990409680955,11.245073075294219
6.704653105945246,12.773079433641284,14.457886143631368,11.514381888217285,12.842478023355138,11.728744723427994,12.743756362101262,11.351189332982557,12.168822250855625
6.569183019736021,12.697745171456674,14.28310700669379,11.762157363908504,13.124037694767587,11.584794437003179,12.672995646259393,11.905172970820164,11.648335437912468
6.6069956888954,12.731978432307864,14.288317051986477,12.744537184147532,13.336434052057713,11.700151162788677,12.673658843388377,11.759516549613082,12.014830721077546
6.9277462921201725,12.958515955011578,14.720060359677179,13.535078877334572,11.368096591501054,12.017398558800133,13.021407343321677,12.19736518667956,11.27872102631623
6.871805679046882,12.789508266147902,14.686141851301421,9.316890356042174,11.531314128673143,11.764439709234347,12.443560891865348,12.91700591193492,11.719921884720128
6.892237074790316,12.85711340586218,14.660331691775148,10.724575083682241,11.521310218181291,11.817932910828869,12.539398356632399,12.564866057478557,11.465633663260968
6.695337037217493,12.772992077228407,13.986105109619938,12.151590170722875,12.896289808687605,12.046946859002334,13.08755459989598,12.3142378614236,11.656339990417267
6.876775416863265,12.869144398370967,14.561000572704323,11.675486663415464,11.41564029403722,11.701643831256996,12.280518924915242,11.493546891328247,11.707431626401906
6.690908627599056,12.78952146981575,14.092966793824262,11.307697580574377,12.89584514741539,12.029055588852671,12.76508794658104,12.744649788740949,11.147245457303544
6.838507540022341,12.747180676322017,14.492415864535303,12.492445464188675,11.943906808626238,12.038604263952857,12.76697330569425,11.601501814825223,11.494580411839488
6.7951318979730635,12.765154030688555,14.73806690103061,11.406424804170012,12.060460162141244,11.756254766353717,12.913387583685104,11.222382405973754,11.709871138672819
6.864535849215694,12.880938078366809,14.07795226096317,11.003942801969295,12.100823654201477,11.95675781847179,12.974921228158589,12.397903936522733,11.839163380736965
6.847511565149163,12.690516457912146,14.179286908139888,12.855273183800673,11.937996769154275,11.841319765085089,12.766985310347563,11.377952231046114,10.735619783923834
6.728597293974009,12.99884864290281,14.418512903547589,12.845770753651276,12.592403300118425,12.068817499636895,12.956494923669842,12.81879883461751,11.233098746060932
6.731811714565758,12.848498194046972,13.91007183926198,11.028772030764834,12.053536134289386,11.768225302800777,12.764091321974536,12.896857150281287,12.432062111400496
6.785260896948892,12.787926602961479,14.585812738271997,12.794094381826724,12.280051568784145,11.947045994443105,13.089718395328404,10.295826438831302,11.411576380595836
6.852938277675706,12.931643745895654,14.052646231058763,13.89124175807961,11.671872242242644,11.832463340461704,12.72727357189433,12.700752108907674,11.503536243843019
6.755205792429758,12.797355969501602,14.519381630272692,12.81188506920752,12.487473379205289,11.73905381249445,13.00995659525508,11.683619668675757,11.394177974496989
6.973195108736757,12.867205482324383,14.16789014920252,12.246791918524236,11.567739042188668,12.266335496837995,12.943845533636994,11.99877440544089,10.621855685632584
6.971722148523145,13.084640454003813,14.456997837378374,11.48124481265026,11.860204550697574,12.380474089821565,12.958183407295783,11.465530796145378,11.633379634491002
6.540024044720747,12.958229965750615,14.402449620693112,12.84587900055147,12.273201866295022,12.077210293265175,12.873287286118561,11.419238043456023,11.844261736427296
6.633718570101724,12.93894576436081,13.973308136479494,10.76870112998687,12.009911656480941,12.47303768688525,12.814744948733845,12.768189034061558,12.216377584544638
6.647231427742393,12.787790664496368,14.518314617444123,13.112801382536665,11.872318340111066,12.15570567857365,12.9078656368938,11.019042183032491,11.888664319089315
6.848616544206981,12.900005839715805,14.284049811197342,13.544323592929695,12.094753490770668,11.938685218735072,12.832281094828156,11.807383384082344,10.645969580608984
6.727628133297885,12.824412021482756,14.20449962962568,12.31829012359074,11.741094982141393,11.632784729202468,12.936661186130918,11.966548521923858,12.329266164975163
6.80142694994435,12.898968348954995,14.171841858145513,11.871434228988878,12.344303991803102,12.130927028304331,12.93704972545887,12.004050903867784,11.083459293299768
6.954534359173655,12.854601926780013,14.758351251995867,12.846189291220417,11.588637703858526,11.69579292862223,12.558932648078883,11.61028916035189,11.715068757416239
6.9625089113360215,12.97786807782386,14.801413046857483,12.102191685537045,11.599420401463002,11.655080964517095,12.460883585400012,11.910519069830851,10.88422340371951
6.950130231690747,12.977741483149483,14.93386980240339,13.187530542855379,11.775698575916893,11.813387538197503,12.356563745953839,11.194524036621548,11.550483502548103
7.033852276734589,12.920619129019467,14.969231953929295,13.108712653037724,12.0401122051781,11.977763042055201,12.435200336372054,12.425432990472462,12.296614064100133
6.803008135818828,12.86512802879615,13.624489879911048,10.203672917018006,12.035884947512002,11.922939155199199,13.144159791730944,10.13653985212439,9.967422931712102
6.853513275308935,12.754767229573677,14.861025758068491,11.984471486753115,12.094825118133265,11.540790997295389,12.656023732245378,12.988065402206779,11.340094218455837
6.8807151536206135,12.803527021441594,14.044916042982123,10.822603146535005,11.761258297941321,11.217706211733894,12.89239978838453,16.023855005234754,11.66531793274827
7.116151676557522,12.860702639216353,14.34179368195544,12.75593001718995,11.589477323039972,11.267506020056702,12.64805102139091,13.244186627367565,11.314012668848829
6.504228563512536,12.796783488928007,14.245755041815462,6.682823859766746,12.49855790547644,11.608338752533713,13.339369739698842,11.615772236340401,12.280278081008857
7.04825979537419,12.873341202422974,14.469908648176562,13.5723116858063,11.92790017183259,11.992438438521656,12.607291828064387,13.259879205959264,11.275569899835968
6.507992914163774,12.812190377258943,14.010358161067256,12.387197027084099,12.581491378205675,11.842614343542122,13.165504977478296,12.980176479691982,11.833266496808399
6.863085757048964,12.876390038130943,14.242106288548484,11.11023094797419,12.245570261750531,11.771617596213956,13.029868953632883,11.268076264305629,9.686853685030671
6.8355910301898755,12.994259636776949,14.335745656923379,12.617354970066758,13.637478867545813,11.895615576026609,13.18549316549416,12.225786463577142,12.15789014626039
6.920781047302271,12.891086338085223,14.962888435934541,11.737260200150557,12.999771995113925,11.775227598165118,13.12159575547582,10.900044003829173,11.17357763928026
6.747959036225322,12.780689812169587,13.45094639888879,11.665299807751655,11.948963166074563,11.806610806752465,12.827066479612531,12.136033588664532,11.5416715885936
6.509943985409785,12.61201454342045,14.8428923313602,8.19894435342075,12.131977202998257,11.590206427803135,12.723177217005551,11.75207003551784,11.764584979665944
6.809567928256939,12.819903275632418,14.51394828506476,9.156882308613124,12.195813837921332,11.950221860202252,12.916299574605553,12.059624475715434,10.810574243831763
6.638774524613449,12.712301394151089,14.136219010127586,6.509738131688842,12.092083389540601,11.672617560317025,12.742723984475784,11.691488939648504,11.40435333357536
6.948280007302792,12.826780528085308,14.458826643865832,4.3605963447707055,12.22685736681655,11.915640282517275,13.012843665697352,11.447357389294034,11.020915942647122
6.646990366347452,12.86843761023533,14.338457631080415,2.3683755074641204,12.437617519535463,11.796819616796101,12.645734509329104,11.99504216776588,11.916156365341468
6.9623608369596015,12.859162119275142,14.332763064377117,0.6520252316809795,11.675269962101943,11.87023091224417,12.77401788619578,11.975889257384564,11.60865841464534
6.644803224070459,12.947916174215282,14.142910587823106,0.5809394646266426,12.498175313236478,11.9454953643042,12.763938993569079,11.55146912950214,11.868833591164544
6.678257867733937,12.92805210820749,14.253381446358755,0.793673184260641,11.747910585839708,11.856663831914428,12.711422835295709,11.83264252962161,11.768622754576024
6.9606159332990405,12.761772120242858,14.507315391915563,5.99269500812007,11.49660291704264,11.800039363491084,12.898576624591815,11.684667144920756,11.728944913899586
6.835681518047907,12.904298246692719,14.599762828248222,8.80744764817605,12.29122018311727,12.01733701159195,12.484480513227084,11.724234311052765,10.864163979821603
6.712895229366316,12.693638050242303,14.357543311735393,13.08652078676058,11.988718159394798,11.865391726071294,12.872589581559522,11.785598388106205,12.213793243656259
6.633355122762433,12.71915860989057,14.420471605328952,11.244016948752884,12.168278252909525,12.023965628933022,12.794154336310568,10.673780573884484,10.655318125088378
6.90889963346511,12.665944129443394,14.779469143040522,12.186645203003895,12.034285721753118,11.63658975404291,12.9412277972413,12.436850834504295,12.511897279803396
6.710978140435977,12.826537752884445,14.677108631725908,13.320875052477149,13.378760804054727,11.787231511172642,12.85464160458275,13.725530991562318,11.377469957088005
