$\Omega$ (deg),$\omega$ (deg),$a$ (mas),$i$ (deg),$P$ (days),$f$,$T_\mathrm{p}$ (MJD),$e$
344.10265296452025,104.65632051184294,22.182663765640207,65.65102484453472,314.87832827730847,0.5720135777520782,48708.51190407341,0.7848272672790942
344.13126084747336,104.79604510175676,22.08845612085312,65.48909734635357,314.8786785962977,0.8630012471618858,48708.77482405119,0.7832007267842307
344.0355854278154,104.99956892261659,21.940375711379605,65.27636963367628,314.87865420016726,0.7950698315509743,48709.01288926788,0.7803941963573249
344.415868141659,104.39903246113273,22.377858782081617,65.88128766877837,314.87865796279465,0.8703443174704079,48708.64125263551,0.7884478869175988
344.1413921108626,104.94225707984796,21.945068501509752,65.25025444123958,314.87882579176426,0.7722243096581934,48708.98498556204,0.7807168730583178
343.8564842217509,104.84362105092791,22.08837922849646,65.54775311862383,314.8782116040565,0.6705248262538372,48708.47161481809,0.7823569865298479
343.83736472960953,104.97486908741517,21.983284843309363,65.39467111717497,314.8784055725229,0.6862772436808731,48708.67089046445,0.7801241306915563
344.3233536478901,104.76984544379894,22.06503762770837,65.37929097964813,314.8786176842283,0.5053611236147078,48708.95189704606,0.782806991449222
343.7589139221538,105.05044720745991,21.91322086569702,65.29624898396645,314.8783598449046,0.6428835528390622,48708.53457637783,0.7794769189174132
343.954132424452,105.0708255129412,21.93903300475255,65.3051433029515,314.87855672924775,0.6622323241400165,48709.004613102414,0.7809633111855467
343.3785628006012,105.51832181217203,21.61642111536109,64.88336017384911,314.8785541608716,0.6030557917982876,48708.65038069198,0.7725840533844387
343.7252807031735,105.1402344247495,21.92299198970001,65.33322827196231,314.8786050301701,0.6123731979812087,48708.80320576392,0.7798220989587745
343.7433703408298,105.15763714331126,21.828467913371277,65.12058470294313,314.8784940756147,0.5896810045311064,48708.68556321133,0.7766580123156561
344.05312728890397,104.99893112296088,21.892051590239234,65.14619877602024,314.8784554919836,0.7151074421673143,48708.85167188151,0.7787565600875315
343.8016991078323,105.16290937802201,21.85149439101887,65.1786028169997,314.8784791891939,0.5469453779625809,48708.86594617413,0.7781666581266571
343.4385418559384,105.34284439847586,21.73303572924618,65.02332305223756,314.8784468765247,0.7265973488147508,48708.460367473774,0.774219840744495
343.7119938666507,105.04262639999641,21.9411349486121,65.30997505449214,314.87846707138533,0.7070082619450667,48708.39862956805,0.778527042112781
344.3484030903271,104.5601213517392,22.220014269852413,65.64929022297463,314.87856831762775,0.5247963284454905,48708.733608877286,0.786309195978653
344.0999908302953,104.71301213248903,22.106208215239825,65.49876487549787,314.8784780238411,0.8863255215308049,48708.51998121524,0.7829608295332136
343.9040160412531,105.12756697422007,21.845778043317786,65.16168572381797,314.8784035372423,0.5998582049157632,48708.92842541635,0.7788286266330178
