$a$ [AU],$\pi$ [mas],$M1$ [$M_{\odot}$],$M2$ [$M_{\odot}$],$K_1$,$K_2$,$gamma_{TO95}$,$gamma_{ELO}$,$gamma_{CTIO}$,$gamma_{MCTR}$,$gamma_{HARPS}$,$gamma_{NIRPS}$
1.0146452447530656,21.4141041456009,0.778961554877282,0.6266240570129905,22.448419308151706,27.905815956332713,5.768362737892462,4.067817692566941,6.514178900476226,4.809088574835174,5.856225532833643,7.150321518355449
1.0018394794142857,22.15051337921758,0.7535959195962623,0.5994395907631057,22.548231484919697,28.346901844630867,5.603709589731855,3.8543579921753994,5.701783784102659,4.447816030079519,7.065755278999291,7.037613179023156
1.0069194260013605,22.197602107492003,0.7611267333136098,0.6125976272791908,23.016686327961875,28.597262699683217,5.898312649668278,3.828925119332713,6.443722801842368,4.358434541023529,5.310003912376061,7.059320766884191
1.0161015983496493,21.711378243998723,0.7838507774151711,0.6277979945273227,22.78465377669293,28.448272743278075,5.879879416823344,4.092383659494844,6.69022172426118,4.563901434707153,6.35670836025478,7.089696031959268
1.0075115947081053,21.69926100778277,0.7634043042517338,0.6127408282221394,22.417647655240994,27.929799881077045,5.421061683611255,4.157144115490402,6.628524434290748,4.793857537913172,7.638437714984029,7.090644241114312
0.9965751004504302,22.337020962037975,0.7385457333115399,0.5932710363683567,22.60919889830417,28.14552937245856,5.60357824243881,3.4835340817932305,6.490132870894786,4.713297144999226,6.858744027072802,7.093419136084746
1.009146648184342,21.912779223510775,0.7695194776586151,0.6133383230146006,22.618357688968857,28.3779215177081,5.595827415569058,4.170837024165665,6.435029363793197,4.789906172527814,7.028442893232768,7.034904966771035
1.0008018200910118,22.33517926219933,0.7531219736321055,0.59571117149529,22.633667063079628,28.61439037023882,5.586402606206873,3.728960913706063,6.473593104732758,4.957062916717991,7.490683217695176,7.0400092122758995
1.0052225920511637,22.018722190638837,0.7580667980763862,0.6087188387999382,22.652605980473464,28.210377910362876,5.590835800822919,4.023884559150077,6.724390882635242,5.214448344269924,7.411330615655935,7.120388229329212
1.0154312973344433,21.609387231652505,0.7847186975226297,0.6241374476687505,22.518381606020014,28.31202509991343,5.548406408969936,4.085721662133787,6.2971844001698045,4.557931484014836,7.043054543683071,6.9853646362190105
0.9876450737623819,22.57542790375439,0.7143935745721784,0.5819400767291119,22.686853728330213,27.850535096111546,5.834905703881748,3.578746695876467,7.112490898062309,4.912642874848351,7.06659206875584,7.099159639646039
