K1 [km/s],K2 [km/s],$\gamma_{AB}$ [km/s],$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
4.026893818671451,3.7307669631466673,9.061262090992553,21.579798150532795,1.2791257199637511,1.3806553735217049
3.7565870851717738,3.7757823095530574,9.271504014905863,21.945998818282412,1.307315885201396,1.3006697865398904
3.5767921284544966,3.820624141685216,9.27973771444108,22.321601030409273,1.2436779603936308,1.164306504409558
3.9198402167933817,3.789166852051572,9.219102301198589,21.60074859092586,1.3119308005671795,1.3571741004038465
3.7428456611864376,3.7666884061423422,9.187533515749335,22.161548368630076,1.24741395632477,1.2395179560167573
4.053251514260044,3.5317695507043436,9.016167777222828,21.780510670361885,1.229069119764422,1.410546809267862
4.125216623089178,3.535064091815557,8.998101510317351,21.639615663224312,1.2361855055599176,1.442557437236909
3.759938494275221,3.8440516754229725,9.213635145796054,21.82188251278653,1.3012789383793277,1.2728051507433669
3.585472163658377,4.0577470683864085,9.342167032988018,21.884297536761125,1.35882090745015,1.200669843869031
4.018824724310863,3.558456396009057,9.069433642233927,21.752698810211406,1.2409830729115234,1.401532827959207
3.7464057622440365,3.9484892989042564,9.219342612339638,21.781288616629837,1.3343602199150313,1.266067713083629
4.121865737043361,3.662897777968543,9.003860422386653,21.524480603982898,1.2539385833156487,1.4110594387900093
3.792476710924622,4.000182947536804,9.261645823862894,21.37515784096462,1.4228329485205558,1.3489535082697044
3.899571023970702,3.824330550086635,9.220213560160097,21.594937555839437,1.31465468662323,1.3405194073423115
3.6126661299968186,4.004696987737572,9.25913538603585,21.931843189901258,1.3448167207429054,1.2131688946648602
4.055925153800338,3.406525032424005,8.975306073078478,22.22678904140774,1.1263107329148445,1.3410240609252073
3.7051478117200287,3.877691936837914,9.169513125728768,21.928900306336878,1.3147162351069086,1.2562158265494963
3.7450209497692515,3.8701209483694274,9.110743700826148,21.863426693021793,1.3131882709517362,1.2707400237136117
3.938525559257466,3.4805029060535833,9.0729145225013,22.33178236435377,1.1432187485129262,1.2936625488831508
3.5889661006350746,3.9870182081554773,9.295879890904775,22.007831564017472,1.3286376313491697,1.1959903792730064
3.491934603849077,3.9676889621671605,9.43771601642748,22.17975185806325,1.3261474303102088,1.167132843794385
3.5207831604903634,3.825618637127045,9.342371238230282,22.40280200381647,1.270316987173882,1.1690947481073057
4.2936779880369205,3.517468207835068,8.890548477025854,21.432240965049104,1.217916453934315,1.4866775648113981
3.9670693333744675,3.746998636500571,9.120153881614407,21.68884713049777,1.2818269082771496,1.3571118411907415
3.883132651866243,3.7418425618460374,9.143719115081524,21.825740245117977,1.2685096616625529,1.3164079474203
3.9036499104102056,3.619266332937136,9.04395718080036,22.028277312284853,1.2263686056507008,1.322730425780301
3.6206801747997464,3.8388468977105275,9.2976385894188,22.177094269795745,1.271193450076268,1.198949852824659
3.9434188768751497,3.686060959662647,9.035089076465626,21.8404943423837,1.2454921829471566,1.332451481128994
3.955422954918365,3.739549790762026,9.045028082431598,21.633870181731776,1.2840769051270993,1.3582028721658697
3.9529100437925084,3.7161792080585445,9.05111984997376,21.71361961278316,1.2690974778076485,1.3499424773969517
3.6231803068234294,3.8995721548065645,9.370923853400239,22.003017247116922,1.3250384867694993,1.23112309772981
3.872172896786076,3.824365816857167,9.146130729882021,21.860770691658033,1.2927537392451254,1.30891400850286
3.9906277337090077,3.507116284196204,9.04435683016899,22.06459734024141,1.1660931802948318,1.326857568522287
4.012747835905169,3.526278768515698,9.006551548465868,22.025405239759408,1.1601685000897417,1.3202199666080459
3.9591367382322225,3.7321573538365453,9.102242716261205,21.672973855284475,1.2972559357960203,1.3761514178977956
4.057845665552575,3.6023219318348216,9.025321069327973,21.695912662717554,1.2507848597829723,1.4089501210192916
3.7361723719647104,3.6871238291841926,9.104666835665936,22.34053019217847,1.203521663252603,1.2195316988581566
3.8275624035603903,3.7973948540395326,9.158482149563596,21.6066887799133,1.341026452382378,1.3516799354848763
3.404398883062137,3.975731024571347,9.356707504844668,22.24143103766446,1.3423347601279765,1.1494346397761837
3.4240942588256127,3.95876627325607,9.402368388138223,22.287046973602223,1.3288900087846705,1.1494097745628589
3.7765684113341904,3.8779584410472614,9.167240124136836,21.75564044600847,1.3368095010938423,1.301858338749767
3.7863170538584634,3.8097167137841366,9.179619991605575,22.04086101631354,1.2433373476357616,1.2357006456725161
3.758707182861355,3.934518611545507,9.229133694573205,21.812313040173596,1.3026424829483503,1.2444347430434526
4.024070822998605,3.782615287818931,9.045175226022385,21.467529479725997,1.2961280607632502,1.3788637530713719
3.953486069857129,3.851331218572692,9.12681024974696,21.493771458338987,1.3115095256097478,1.3462967337056637
3.8516722398067893,3.9242436985760336,9.11496387399879,21.628000383005173,1.3164320772980682,1.2920871579815605
3.960090432481103,3.7384491759306284,8.96208699095948,21.72872873360621,1.2562578596568748,1.3307375589820492
3.6017084496669027,4.034802446767149,9.491234587461898,21.900222074781972,1.354230770091905,1.2088682089867926
3.9445329447894855,3.753369029036177,8.973389103613966,21.630691513379947,1.2776947876322735,1.3427694277360998
3.9049884403628066,3.713336228670309,9.211682187866865,21.831960348337844,1.2414842340312142,1.3055595519074654
3.8407753049076483,3.832606447566068,9.234510779288803,21.71914840431012,1.2937962056155536,1.296553816337485
4.007862370153792,3.5832668250217825,8.961981701431515,21.92513725786058,1.198092518436868,1.3400592685633232
3.6498700873165704,3.934528379868424,9.438019740260795,21.98466288902535,1.3137955775647336,1.21874408224822
3.8022371160275514,3.935105112716605,9.166610044518979,21.501892242143867,1.3636076178616086,1.3175656933728044
3.9246368576202464,3.56911794506667,9.136464639118845,22.255220561655452,1.1718566454744856,1.2885849819094386
3.9002655360527556,3.7384351098256716,9.132871613488186,21.81363766045169,1.2575581032078014,1.311995630640752
4.044705881530484,3.457205658676143,8.962296178182395,22.037724157026457,1.1708260459151558,1.3697903629995551
3.668132699989055,3.964792971555253,9.281089055954281,21.991454697789578,1.314257365903931,1.2159198360822927
3.951520034352687,3.8688372422071606,9.156059117038884,21.39855201916758,1.3357326628096837,1.3642792516700812
3.9524862178886186,3.8416860654034073,9.139155218697386,21.489117226337065,1.3123042540803957,1.3501531331880723
3.8631832623996836,3.6042608921741492,9.112884887972163,22.208688048268776,1.2025963717809243,1.2889883151838657
4.157366029369063,3.4186723219692916,8.883574034750806,22.187895753393782,1.1006795132782494,1.3385101544594806
3.61013069436841,3.975194809329065,9.367587800816606,21.927478023150655,1.3302600635459083,1.2080949279841982
3.7173650198479327,3.9020026582045855,9.260996056838257,21.843064514709717,1.3158344241184912,1.2535708682424394
3.6570562483415077,4.026647828466446,9.344223603178328,21.69336567579147,1.3717465498209127,1.2458388478125328
3.8385559898113057,3.807717741709489,9.136651575596504,21.81710344663837,1.2795081053869366,1.289870687668178
3.9009844540060765,3.7646513337984215,9.129427608607333,21.807243639215308,1.273955632544528,1.3200906742764462
3.7540534757453057,3.8018853820379483,9.220348246606795,21.866691380044543,1.3050014708049538,1.2885831147024236
3.9160084093190854,3.545939548809467,9.047042435231354,22.13829561481973,1.195429470331205,1.3201894149990765
4.174324272958959,3.3138003397184193,8.810104018823571,22.053681717167564,1.1241098223005848,1.4160173926168518
3.915989701128102,3.750351949831651,9.11757152399008,21.752578822923162,1.2886222484594205,1.3455354380375284
3.74405768866957,3.792280556348572,9.171778855605515,22.077570247626,1.2576524861166067,1.2416601014491166
3.9712027243484855,3.732293532689818,9.14167553941763,21.578773834921527,1.2942031540398213,1.3770468603736359
3.93376665983148,3.722130222462909,9.149011390824334,21.71236690564353,1.2802339152903124,1.3530266787447776
3.7542787804994924,3.747324134929533,9.14563755277124,22.12624925130582,1.2457641049153516,1.2480761140988395
3.644966859048709,3.9470400839967397,9.337740239599723,21.84819812477514,1.3423461065359106,1.2396142343561016
3.701374272452644,3.8643286257453378,9.2463745353938,22.0188310077168,1.2914429937822,1.2369843081352025
3.9113123084272736,3.766542539042165,9.103728005026282,21.668027749549,1.2898551207967166,1.339431629343313
4.001196788132602,3.517156039222549,8.950501503358995,22.07998917797339,1.1614800948176445,1.3213262002136177
3.9338349826798007,3.588798500105723,9.016772309787648,22.0676814907335,1.1847916528138027,1.2987006238685888
3.3940992464395063,4.280107286511039,9.550647001321739,21.65427539558504,1.4739831989662695,1.1688597808383479
3.718753345828922,3.93456087351497,9.256695216240624,21.695615860676014,1.3547172527512543,1.2804120912787613
3.868409987747296,3.711780129869584,8.895657313891542,21.90505392279539,1.2614359020978194,1.3146660286555492
3.3775805547648767,4.194436628214007,9.530149435111042,21.943086317950552,1.4192724723861716,1.1428726977061916
4.21345599871145,3.3852353366330115,8.814958472107717,21.85807974358047,1.141524351021071,1.4208059842801841
4.189072620860989,3.405763766169203,8.816205644669747,21.803092814013148,1.1747004937799226,1.4448758087940974
4.027413243650285,3.5111040462038834,8.916153692287978,22.055083850601346,1.1737745817674885,1.3463785844744383
3.975112134123224,3.513719564891666,8.947538894182982,22.14084772351175,1.1695147440750586,1.3230857398695444
3.858160396300955,3.7725183110173615,9.187667577766774,21.862487990374454,1.2646183119844787,1.2933271320344366
3.8850932232286843,3.7576324232325953,9.201746067259332,21.65776587573334,1.296836435958971,1.3408257864258823
3.8315702752758733,3.691706429608741,9.044957048295238,22.21608215928279,1.211389608033021,1.2572842674300455
3.789128056436525,3.820080685979952,9.27456447566495,21.89154650181436,1.2846147013668814,1.2742059675662107
3.6545053056671764,3.9855886469085546,9.216822410865806,21.816743691808654,1.3502083821997335,1.2380464050981712
3.8741703681199233,3.6482788582275245,9.210475013339957,21.96397872137452,1.2428442793005268,1.3197978186877883
3.492192615370484,3.943386717728875,9.353740890251842,22.258735347293374,1.2917612535750216,1.14396061899668
3.9915899585474017,3.653125682488435,8.948531452925431,21.795342473266857,1.255306144805591,1.3716110087665212
3.9503495522662773,3.5585173225466313,8.915022282767197,22.02348855483038,1.1963193775532321,1.328047411078172
3.855725426688771,3.9585183704033797,9.231118830010637,21.423507230089996,1.3838066624359329,1.3478726217031165
3.827823420583432,3.682796304363646,9.038897411208408,22.161490465518238,1.201104212219424,1.2484032387692294
3.825941983196954,4.0251372685989235,8.998647344913117,21.290570325492606,1.411749873238694,1.3418854437421412
3.942038273747403,3.661586195578677,8.990837397507985,21.91315771189565,1.2419137732904644,1.3370357450321757
3.969460218271718,3.64480345343556,8.987570435706694,21.810762541238255,1.2244193639876682,1.333483140565329
3.8015419684779626,3.8894067741099887,9.342653403734143,21.785798500686287,1.3207342860102793,1.290897843572756
3.970391383007728,3.6625837010538302,8.985567658675714,21.74828012514181,1.2530243610481384,1.3583299473464168
4.048773867158827,3.5481416032146003,8.871313679158133,21.86884715329981,1.2001459992328856,1.369483042634765
4.173261118851952,3.4171303679692704,8.946629680743188,21.97792194496809,1.1374128651469482,1.3890956372907237
4.208317598945635,3.417863268205739,8.901764590992023,21.88373687467856,1.1485788953031084,1.414212447831207
3.773597496577237,4.008614777129914,9.22651918679703,21.621569222152463,1.348408545491948,1.26935397750415
3.8929078432834836,3.8969847461531035,9.147955195623632,21.55892692511904,1.3175339976463274,1.3161556350183679
3.851535942687629,3.8760855131107075,9.131473190592734,21.587689287283354,1.332922995929295,1.3244807964869907
3.7880116618010033,3.6393033356761846,9.232890313557167,22.242440197546273,1.2094813735337138,1.2589029067085313
3.870712530582425,3.735873949796617,9.186161635942174,21.7148465528359,1.2916264295177458,1.3382449924034379
3.921306809399298,3.6385101597344334,9.075494689152551,22.060926199706145,1.21508638487481,1.3095267859210087
3.778554787598213,3.6219320312605414,9.183988497322273,22.295535286731052,1.1970012000660617,1.2487629740794188
4.1993110766709005,3.4339919414785665,8.842314062020781,21.961891884974342,1.1453527821733454,1.4006126708630142
3.7070717693969493,3.790287141467086,9.244585369764701,21.908549187842716,1.3020328372904693,1.2734468376132195
4.380834677886826,3.3518017337395323,8.963764422800619,21.73521269782628,1.1340406875863684,1.4822012651596324
4.171175090084789,3.760350677885098,9.150306995012356,21.190001322146944,1.3272288283151117,1.4722307310508704
4.2103899000068745,3.614356662610812,9.142081616719144,21.375292327800345,1.2762816561240953,1.486749619952369
3.770645403220242,3.847293121138756,9.206611929643879,21.75536782113709,1.3124501723996385,1.2863028767741842
3.677526799464857,3.9820535284842262,9.341880609875616,21.68314493704918,1.3535013915471723,1.2499926495017282
3.916156356696401,3.6516047336221042,9.037566986101698,21.927232635071917,1.2324477842008548,1.3217362163968676
3.936204941844512,3.5793297023776303,9.109431565832255,22.093107368254785,1.2003801872345314,1.320063480585815
3.820074309640989,3.7313637749507467,9.177547274371475,22.028963618617077,1.2537026725349412,1.2835085668757116
3.8823932744841123,3.845725492865364,9.10786266868159,21.489107266393745,1.3505694514089994,1.363446705856071
3.9901196547593685,3.701043432816147,9.103210760124234,21.798184512944054,1.2252485220689695,1.3209486185770802
3.956677498627336,3.628318874372181,9.09497891035029,21.853426131949767,1.236980957308208,1.3489262905148518
3.944849180289188,3.641272265668222,9.127216783899991,21.828035028808106,1.2482188139922017,1.3522842034156577
3.627476806163374,3.8516068326596202,9.270300187454088,22.156198531395063,1.2933525505645962,1.2180906783067618
4.143397142875585,3.5977532318937344,8.967278040209436,21.58497048044943,1.2232876443249987,1.4088143915705091
4.018404469226216,3.6428856493763826,9.072136302314053,21.778574461032257,1.2188673418503808,1.3445115892462642
3.8233931058329196,3.780853236396222,9.130630592848167,21.88676140035831,1.279183276591366,1.2935758716405386
3.897490787696536,3.5604178811088016,9.104403617641513,22.30475611983393,1.1605906141782099,1.2704663829061387
3.8136086727949388,3.6146939745901676,9.180039231729594,22.205710135373902,1.2052898620705406,1.271616325900778
3.912753687814364,3.8792689939990734,9.095847708385275,21.383123584110713,1.3576901151142429,1.3694092915546943
3.7094285788007992,3.69154890905981,9.248189229020271,22.418606687613412,1.2025804807871097,1.20840506617474
4.018177511460209,3.8005290018060736,9.125921217508498,21.329586108182045,1.3343601530806948,1.4107762252963953
3.5859141554047684,3.8020509778582086,9.237308093115837,22.353115924761347,1.2601830231187447,1.188544858372177
3.4610760068777835,4.012911830833994,9.45374487830591,21.98265047315664,1.383757850313741,1.1934703021008863
3.921699847490681,3.5578360599271903,9.065733416681104,21.99490630341453,1.2171915667143631,1.341675080343176
3.7139287079138716,3.9377912998051654,9.240700972097208,21.92590782068187,1.3064561432360855,1.2321843913452213
3.8065292658806946,3.7007461849292396,9.107462875746943,22.030082063393646,1.2536412699612771,1.28947567451581
3.6356367068731754,3.936582035235666,9.15263944560959,21.972904130897028,1.3252687522663198,1.2239541000504006
4.1090198286487345,3.4443944204707018,9.22004918875032,21.824715292707907,1.1983614914049274,1.4295956063588686
3.969779827325758,3.676732780609457,8.821800937212702,21.91252963681394,1.217992033385568,1.3150697895363588
3.7470812450494857,3.824945474435822,9.398054451793898,21.830389860572673,1.3221578299160615,1.2952427271409794
4.12839854654318,3.523617930045368,8.788652210692845,21.91304480932458,1.16201146219215,1.3614547680312268
3.689932170894218,3.922397129363341,9.460855663629028,21.667434672402937,1.3855387762807114,1.303423375044495
3.9956215575749243,3.5528478381998125,9.15682127824488,22.05763219040309,1.1794173389475997,1.3264022439149699
3.9503351791446253,3.555990557081846,9.029458139520159,22.090192468643554,1.1849511778797879,1.3163573548375
4.024633063754832,3.7062133713972263,8.990628730308018,21.71180221383994,1.2492812082140023,1.3566133281231356
4.081191793890745,3.7291123584008474,9.054698260465582,21.52871136863051,1.2773730714395284,1.3979746373562192
3.6582663980083643,3.9529815388581078,9.305818540885447,21.844026904483165,1.3383971404503432,1.2386127377448704
4.016064906090104,3.516557469993433,8.954825591877112,21.847298323544887,1.2157776930596926,1.3884721544770704
3.9948275728722025,3.5292636831114375,8.97661979094169,21.865735487119846,1.2185674017756456,1.3793150903717502
3.7426776452919226,3.7698306238090398,9.33626844631301,22.019123374141905,1.2820654637485152,1.2728311242068815
3.8640108713482535,3.6647836336416484,9.222163702631205,21.92459373980821,1.2693616248059358,1.3383674476434386
3.630177167878537,3.855522947164855,9.262730694992442,21.985128818927578,1.329798409151682,1.2520749815102123
3.681873317591628,3.7678020907914656,9.244729942400898,22.212863766721455,1.2484438597518308,1.2199717567346549
4.127379167621193,3.7158801833025916,9.031298775465764,21.38903235381519,1.288515727752872,1.4312067961117017
4.098951244394139,3.722474600191815,9.037082493611322,21.39589858934731,1.2974660800771394,1.4286867674576835
3.850879204566966,3.8919036784359187,9.24412735173248,21.55649083124416,1.3570461320065585,1.3427415376020433
3.8719034920245083,3.815371723383587,9.164309925686316,21.793403637257505,1.283661233957533,1.302681042550928
4.158765776330081,3.572908186091007,8.948348044906208,21.6603927741471,1.2029274605436933,1.4001741141269113
4.003385321098926,3.698930286326661,9.09116128637027,21.626644047513814,1.2724030888762377,1.3771332396714995
3.8701236281260574,3.770567496205705,9.13851087070626,21.739973568953708,1.2899659170330204,1.3240255160557484
3.7652603895267753,3.728149767927292,9.099992679792313,22.0330476813833,1.2630136749953147,1.2755859227550346
4.0073575301044615,3.5310714862236106,8.92681268663716,21.84745154671316,1.2302211930284344,1.39615869596824
3.8393840674277673,3.773039933985608,9.269852510306437,21.931136300718293,1.2661822063063544,1.288446418381242
3.9299702901260787,3.7291783754933907,9.226712103006106,21.802124023700586,1.2643618719149652,1.3324395060444365
4.039075411382073,3.6930606936749912,9.243029033131906,21.43988140210838,1.3148217166806617,1.4380115862410445
4.017963075328629,3.717764079591863,9.097168061689691,21.506656834197663,1.3050753360525271,1.4104564997994207
3.5496853189002433,4.018808339216903,9.358041584673055,22.003948429281444,1.3351048567180006,1.1792555675864276
3.736654257438261,3.8626971278819324,9.275093769914726,21.917377116256677,1.3029591048611975,1.2604425160088184
3.593464854359911,3.955170381473544,9.40562589894926,21.994666675386256,1.3307802335914771,1.2090786330439234
4.044644685996124,3.4862473920094397,8.910192080461979,22.188932869446376,1.1447662116398498,1.3281250737482075
3.8314872355842393,3.794132703763609,9.234694781360487,21.79820227741634,1.284714637411529,1.2973630916303325
4.00296411250483,3.599564729935297,9.00992548022703,21.93894319608725,1.2064358612753974,1.341639842329236
3.859920303940571,3.735924909748424,9.124242451955157,21.857939608242056,1.2787825697330504,1.321225379117775
3.995664276101675,3.664359019169146,9.005144328191161,21.727496607128053,1.2633514485849109,1.3775746931086992
4.103561053028495,3.690932237669912,9.125237058797516,21.43799605922873,1.286046147953959,1.4298200414735316
3.807233607776089,3.604805005185073,9.186596193567865,22.25647073812847,1.1896328566101484,1.2564369462664726
3.8043952926152707,4.0238845608854685,9.228480980567303,21.38860201618509,1.4079583113235228,1.3311589561652477
3.7060805006982314,3.8178605898340883,9.274363886605748,22.037038073366606,1.2903348771728804,1.2525561934855962
4.139975685587737,3.491450324938024,8.95901319069451,21.82323517496762,1.1836935740687011,1.4035607440348896
3.741822386156391,3.6306886757301693,9.077355716607826,22.40663467179158,1.1955773001955101,1.2321733714478518
4.233293076389483,3.6388539445036936,8.94121567849963,21.23584935864171,1.2870044259699471,1.4972480371108414
3.478042531529566,3.94104586412824,9.417088846904004,22.29856209301293,1.2898671856584853,1.1383305565100055
4.205873632016559,3.7230849212501056,8.981466990078623,21.148015034108646,1.3301462984826762,1.5026321885868414
4.185279018547728,3.6579467903425495,8.975741000350727,21.269228265654732,1.3036020526286671,1.4915302578503578
3.9394037883455173,3.628617433204413,9.373224876485033,21.941033829928664,1.2280271372004505,1.3332060614079153
4.067114959019979,3.672336115985442,8.95185566595884,21.51426782582543,1.2670040123998911,1.4032078789136526
3.732297233454355,3.8669248442935884,9.316484588476149,21.974305494125225,1.3002420743321077,1.2549739372390634
3.82006721778949,3.861158135567878,9.30151855993811,21.771126753589975,1.3219780101927645,1.3079093582975534
4.142099814570718,3.611525484226112,9.10571621718926,21.537578486347446,1.2387649097105664,1.420753619272426
3.903992528246508,3.742193962943567,9.02868233441965,21.96240733537974,1.2394385514409267,1.2930272700883576
4.186439973144113,3.657392300958135,9.05772176588526,21.406345697349302,1.249879035716476,1.4306760462495347
4.2738420854305526,3.5695618858110905,8.991232926148701,21.381221697291146,1.226503269165196,1.468494301923355
4.180073166967925,3.5682107190337278,8.996105617250496,21.66447865099582,1.2108185271096001,1.4184448267699468
3.745709022331112,3.790127257130112,9.160471348359106,21.962274909530112,1.283284322993631,1.2682449270827485
3.7560911226320366,3.7169093817733208,9.238180618736852,22.227897169236797,1.2367069076241766,1.2497436337306378
3.5943129621873786,4.0200342695534905,9.328300757949442,21.92986103120941,1.3537796531017483,1.2104144962002048
4.219722427332624,3.4827507914478235,8.9759998056105,21.595838208479115,1.2045597134690815,1.4594520085871012
4.087089544589035,3.5398587622026465,9.023691431124458,21.7453131177515,1.2185543977952136,1.4069321047269217
4.278830096662872,3.50730683012801,8.942694865051092,21.654740124848296,1.1683993729749627,1.4254191732135477
3.6042549921377107,3.8172568128681843,9.287358050484753,22.14226729638281,1.3031128635124998,1.230399544458415
4.233041729141981,3.5243412907841094,8.9534727092106,21.684756635641172,1.1741054849844068,1.4102032414822467
3.9808081950581955,3.7784356615505734,9.102760581043178,21.528000816759175,1.2914848016100664,1.360656563338877
4.077308104625249,3.6611329289869974,9.079312521613783,21.520262774721125,1.278190987112165,1.4234879126482238
4.034576630226807,3.490794853576668,8.968501414361132,22.14488288261964,1.1490976706400065,1.3280994164014135
4.060299883647097,3.538087478432182,9.016256483939951,22.037042009298858,1.171288256711384,1.3441673224399342
3.6867850203366586,4.003629991042463,9.29448613232705,21.575615596651538,1.391407748312921,1.281292540803636
4.174939372885842,3.383136033090193,8.91258857657015,22.033152096857968,1.1357666321918007,1.4015862160932178
3.5185948920082595,4.131746089210302,9.128215696595257,21.628382770600695,1.4360131405463465,1.2229087635317015
4.0210410749457965,3.45858681504648,8.85660353712102,22.34959312880147,1.1204246422904012,1.302634211300146
3.8431112303241584,3.9706737816731814,9.368145168536158,21.29223068800047,1.399845211437703,1.354873542526272
3.904499788660829,3.511496909855222,9.312778958599694,22.31481201588274,1.1648413832381952,1.2952091519466657
3.752463967358583,3.918789243739842,9.06728638562296,21.60937227652344,1.3594888535028524,1.3017880318377633
3.966432456273277,3.7056724489371056,8.940554230703398,21.617819368483524,1.285851401065933,1.3763339316715055
3.83027754247053,3.658666254898786,9.293121919111956,22.250715782133106,1.1977975365247677,1.2539807364047921
3.862143393943263,3.625543164611437,9.285079249950936,22.225461723341617,1.1921249789445345,1.2699221614918579
3.89920371114532,3.714436762568241,9.03849823726192,21.937862425982644,1.2462753575498497,1.3082687389480243
3.85464409407278,3.7970707057049706,9.239178144412271,21.7855547843511,1.2769678112057257,1.296329937809604
3.85947031252833,3.7648671832900957,9.085173184350454,21.795766627908762,1.2963379985836196,1.3289122237145226
3.583862631434782,3.719510605054505,9.291047036863578,22.471081775845718,1.2314891756439599,1.186577619004299
3.5379573627830143,3.981221966577165,9.449304555806966,22.061286197299765,1.3553590696810642,1.2044549738872028
3.756516775746266,3.6435647119477768,9.203803540068574,22.38616191284489,1.1942222999264782,1.231243701788383
3.700293471309692,3.791797595639553,9.265140143829568,21.94397336170591,1.3121344197981717,1.2804698311543121
3.4453130251281836,4.142091077405586,9.588951913270877,21.73351501279157,1.4658679667183099,1.2192812529887873
3.749221011717003,3.8657126452409822,9.15815228960706,21.934864076857657,1.288985029486546,1.2501420048096608
4.106271745305783,3.557359694531698,8.993055509571633,21.746090386878045,1.2093473929838687,1.3959535881913674
3.9970268734385943,3.4253826496490474,9.03896211819733,22.225978311988847,1.1548541125651879,1.3475816850117674
3.700090122659184,4.007673838327554,9.267874444855043,21.623973950748564,1.3681173863741656,1.2631161696715922
4.035045330149052,3.5345372295365807,9.048046721582876,21.943297806933153,1.1875240140023977,1.3556833372974497
3.658543104318021,3.950448607623104,9.270293738323614,21.91621658580671,1.3159285717117768,1.2186923258591356
3.588055843517897,4.080291543349654,9.359923297723935,21.81889128289088,1.358575484972913,1.1946804918051164
4.347492277769054,3.2556875767026767,8.747577948425679,21.93699081092849,1.0883155527363866,1.4532854734450142
4.238683940902719,3.4373194129888636,8.864576642222234,21.69915350286798,1.1664701620590967,1.4384169026534706
3.7730359949459484,3.9462652054981358,9.239562613539322,21.74308792774561,1.3204306686546108,1.262467721308536
3.867503641909447,3.5820071793976807,9.131508583848497,22.14319125231072,1.2038889947017488,1.299842473304768
3.996520493771047,3.653510771247618,9.015988286330604,21.827659677002558,1.231355062189497,1.3469607862873647
3.9364837058411704,3.6720279915786755,9.20915770886806,21.94799771766566,1.218703948796346,1.3064737653643566
3.9261250519542865,3.7173383263721136,9.196748751439785,21.877700328569542,1.2340064697425952,1.3033152459540456
3.9469926519295195,3.6396060416768714,9.127744921634296,22.042184470355654,1.1843961744010199,1.284425551502943
3.3942991850691966,4.366275415368193,9.463666364110388,21.498758652976235,1.5121242373372625,1.1755103785830323
4.027330803344865,3.362261073380003,8.856791502172946,22.43002789699174,1.1006845861760322,1.3184047407173582
3.9617155491452034,3.77633578222957,9.106816730655297,21.58941477097808,1.2880456340069053,1.351275604321654
3.7187651454202557,3.713959670468926,9.189380086896502,22.30947647600762,1.2279749512473102,1.2295638222617158
3.843294463226442,3.6427729469515757,9.184383848323908,22.017466316631804,1.2372116313987445,1.3053156707923024
3.673054864629227,3.845197094364552,9.34143706334649,21.908633780492963,1.3117847650105467,1.2530586324248614
3.8392111979188006,3.6339202537767887,9.141151937055627,22.0640507897003,1.212978975477026,1.2815037591018965
3.9794861410752365,3.670233226761557,8.972558190208469,21.876560580683815,1.246484898785451,1.3515133980063363
3.5371945615864075,3.9346445046106124,9.433272412308636,22.150174327246436,1.3142292292818876,1.181475093123779
4.414489708648066,3.1708612907341815,8.528135630917198,21.911296266628774,1.0778937475462567,1.5006493249842847
3.6818241887552765,3.8706157485037274,9.36830462620138,21.910849850840712,1.3113797654451111,1.2474164460593917
3.873217396226904,3.720976876954147,9.088334509675658,21.965575359114858,1.2516471410707817,1.3028571907443116
3.956682786846855,3.5311946356181827,9.038833855473552,22.127807026541234,1.1933758552875942,1.3371706156402368
3.652649020406985,3.9256536570726452,9.296206453602426,22.122183649227612,1.2817826222327926,1.1926426650089643
4.061534496618499,3.7000534906848377,9.02579064077507,21.346819804014032,1.3225628196605763,1.451772124246299
4.168867820198989,3.472808355387661,8.918772187193163,21.84879647415655,1.1820667564061609,1.4189899233753007
3.4487951507095684,4.121812090070337,9.494441350451467,21.885295292954996,1.3886492315110552,1.1619080712605148
4.160807012996002,3.6419629701865897,8.956912019130858,21.43790792883464,1.261670134272127,1.4414111251927753
3.6741508322864807,3.701307791666882,9.117070506904989,22.295587053665294,1.2431131248297198,1.2339922479568886
3.9826195001003475,3.771408046657423,9.15767236761105,21.60229817149284,1.2946532250916007,1.367158132010522
3.92613476160288,3.7064707142132955,8.984149474037942,21.889694150717485,1.2356807294176373,1.3089133680202616
3.8826748565665152,3.818539053373967,9.097387102452176,21.71892383858547,1.2894548723520283,1.3111124284914033
4.41155017414118,3.3285007514647993,8.675068824301231,21.771468222058886,1.1100937334509817,1.4713033190584521
4.31970187701737,3.3483757790081823,8.790433439007645,21.934764872589856,1.1149934841561036,1.438440534830869
3.7035075887425895,3.7595098154306283,9.167536897337445,22.254098909742826,1.224171290045974,1.2059358494018881
3.814815260409996,4.000146768953872,9.376390320225235,21.41231570501124,1.3956853495327934,1.3310216043699763
3.794951505744203,3.6383974782518713,9.117427399233799,22.3252254144111,1.187429675657659,1.238522745944591
4.23758312722366,3.3928777777604133,8.716953100516605,21.78279359928907,1.1561288858728607,1.4439636734879984
3.5531780018641355,3.987292987883028,9.496672835699515,22.07369816994784,1.3316710559825615,1.1866858834340646
4.283191551215429,3.3491895701007715,8.69942247866882,21.73500085851477,1.1536135800622231,1.4753264442243046
3.790660870780634,3.6711933515886455,9.2809669185718,22.051779306801897,1.2621712123660358,1.3032446315777109
