JD,year,x_lo,x_med,x_hi,y_lo,y_med,y_hi
2409002.736842105,1883.5244210609328,-0.13917317323951672,-0.13417199277712616,-0.12892184452441402,-1.1646361909919454,-1.1511077982544031,-1.1353263609166038
2409277.360902256,1884.2763168196027,-0.1387497391965797,-0.13386631587686157,-0.1287467501431125,-1.1553381307634534,-1.1423766928541221,-1.1272827478259757
2409551.984962406,1885.0282125782712,-0.13829813953069328,-0.13354005354431944,-0.12855573533170822,-1.1459396926448078,-1.1334290997371361,-1.1190755407482296
2409826.6090225563,1885.78010833694,-0.13783399326070953,-0.1331984624244406,-0.12834855714556176,-1.13636732679121,-1.1243566210133464,-1.1107584969129118
2410101.2330827066,1886.5320040956085,-0.1373571334827228,-0.13284102699800368,-0.1281131548175708,-1.1266424822492298,-1.1151212356353608,-1.1021676570573726
2410375.8571428573,1887.2838998542784,-0.1368720641385835,-0.1324622362187935,-0.1278587891323723,-1.1168518590442114,-1.105774047138526,-1.0934101385097927
2410650.4812030075,1888.0357956129471,-0.13636844207004875,-0.1320674439839546,-0.12758448224000432,-1.106950188376782,-1.0962814232718467,-1.0845277999873486
2410925.1052631577,1888.7876913716157,-0.135851192334662,-0.131659184526959,-0.1272853186324125,-1.0969245730984418,-1.086658483060213,-1.0754517744477472
2411199.7293233084,1889.5395871302856,-0.13531184749611003,-0.13123016951561528,-0.1269673804183028,-1.0867150412217035,-1.0768670425123026,-1.0661341504459991
2411474.3533834587,1890.2914828889543,-0.13476441892604613,-0.13078547596558188,-0.1266252917903748,-1.0764813763184335,-1.0669458516356785,-1.056618896442934
2411748.977443609,1891.0433786476228,-0.13419677884943462,-0.1303216809007849,-0.12626506415580654,-1.066083060197637,-1.0568600190742807,-1.0469996468856955
2412023.6015037596,1891.7952744062927,-0.13361199944847968,-0.12983829375429168,-0.12589477415313233,-1.0555942633684787,-1.0466647530786104,-1.0371686772293414
2412298.22556391,1892.5471701649615,-0.13301265505975193,-0.12934368999345452,-0.12550447639714307,-1.0449532869291536,-1.0363667516818111,-1.027160654214958
2412572.84962406,1893.29906592363,-0.1323997826271849,-0.12882834629034326,-0.12509422538631326,-1.0342428699202875,-1.02590897040002,-1.0170618205641915
2412847.4736842103,1894.0509616822985,-0.13178243612150053,-0.12829478749933965,-0.12465538467020772,-1.0233839586587614,-1.0153351951856215,-1.006818959382526
2413122.097744361,1894.8028574409684,-0.1311387833562291,-0.12774493636460454,-0.12419946825137944,-1.0124887626288936,-1.004649334662401,-0.9964035939728657
2413396.7218045113,1895.5547531996372,-0.1304815194613965,-0.12718034799326625,-0.12373532769711063,-1.0014759753466638,-0.9937689132175767,-0.9857826058570653
2413671.3458646615,1896.3066489583057,-0.1298102336174347,-0.1266015454280247,-0.1232506991444911,-0.9903434006965445,-0.9827911942827574,-0.9750235087931235
2413945.969924812,1897.0585447169756,-0.12912691756945424,-0.1260023271322535,-0.12274940728151554,-0.9791150497372775,-0.9716898573759005,-0.9641118879556342
2414220.5939849624,1897.8104404756443,-0.1284323786084413,-0.12538530040511503,-0.12222052572663818,-0.9677894271186622,-0.9604738994459385,-0.9530557566002485
2414495.2180451127,1898.5623362343129,-0.1277178185880108,-0.12475381874356214,-0.12167266817374678,-0.9563865969800969,-0.9491488413315508,-0.9418507739830517
2414769.8421052634,1899.3142319929827,-0.12698625015618187,-0.12411223004280394,-0.12110817525910575,-0.9448112808581103,-0.9376734636819357,-0.930506533925389
2415044.4661654136,1900.0661277516515,-0.12624271702180542,-0.12344528029399962,-0.12053127202642808,-0.9331721331560976,-0.9260908329326583,-0.9190021153470491
2415319.090225564,1900.81802351032,-0.1254862196172186,-0.1227665095920595,-0.11993462325419127,-0.9213854876217442,-0.9143905648168876,-0.9073622926327797
2415593.714285714,1901.5699192689888,-0.12471507049972878,-0.12207683069104779,-0.11932302176299726,-0.9095563377295296,-0.9025690196629772,-0.8955957666255777
2415868.338345865,1902.3218150276587,-0.12393481135589358,-0.12136734166696793,-0.1187032167792531,-0.8976119243068927,-0.8906555881412426,-0.8837124287338133
2416142.962406015,1903.0737107863272,-0.1231390361983302,-0.12063830605326073,-0.11804701515719548,-0.8855379105647097,-0.8786151149089816,-0.8716849424796745
2416417.5864661653,1903.8256065449957,-0.1223270059780937,-0.11989189679280103,-0.11738842098276078,-0.8733634295799176,-0.8664679858303184,-0.8595208936402209
2416692.210526316,1904.5775023036658,-0.12149964356032894,-0.11914279818220433,-0.1167041036025678,-0.8610522269276866,-0.8542163879916855,-0.8472765384322132
2416966.834586466,1905.3293980623343,-0.12065925425216334,-0.1183722064059447,-0.11599615358569022,-0.8486490281961672,-0.8418265710627889,-0.8348918696530776
2417241.4586466164,1906.0812938210029,-0.11980327014403706,-0.11758400643316076,-0.11527277274287753,-0.8361524812081639,-0.8293526991886393,-0.8223880346960465
2417516.082706767,1906.8331895796728,-0.11893859029534636,-0.11677994032705125,-0.11453862396576028,-0.8235509874648119,-0.8167675023169545,-0.8097764447762091
2417790.7067669174,1907.5850853383415,-0.11805961511679365,-0.11596219127644175,-0.11378193344062039,-0.8108635877787944,-0.8040724121425009,-0.7970648175768226
2418065.3308270676,1908.33698109701,-0.11716653542054163,-0.11513009096795677,-0.11301183133743427,-0.7980634958314125,-0.7912605871306844,-0.7842312055582285
2418339.954887218,1909.0888768556788,-0.11626243439439528,-0.11428549249259479,-0.11222851175096532,-0.7851583678632467,-0.7783517167686277,-0.7713065027515289
2418614.5789473685,1909.8407726143487,-0.1153442367203074,-0.11341648300239496,-0.1114279511143308,-0.7721699636122417,-0.7653442023573559,-0.7583138887268452
2418889.203007519,1910.5926683730172,-0.11440725078396413,-0.11254224405380647,-0.1106140938852419,-0.7590841679056147,-0.7522277568371636,-0.7451953302823244
2419163.827067669,1911.344564131686,-0.11345696880570255,-0.11164886688763756,-0.10977859090021953,-0.745854727218629,-0.7390174103448343,-0.7319884859982664
2419438.4511278197,1912.0964598903558,-0.11249980470733223,-0.11074236574153093,-0.10892781667050852,-0.7325713912279977,-0.7257204026644473,-0.7186867547798996
2419713.07518797,1912.8483556490244,-0.11152904472857973,-0.10982047671377598,-0.1080621688655595,-0.7191857758795567,-0.7123409267512496,-0.7052810127025556
2419987.69924812,1913.6002514076931,-0.11055089020301764,-0.10888561117677495,-0.10717474897653628,-0.7057059850691649,-0.6988494929724587,-0.6917709753225185
2420262.323308271,1914.352147166363,-0.10955628583500711,-0.10793534820785927,-0.1062721813203583,-0.6921401389262491,-0.685277516851144,-0.6781906074383292
2420536.947368421,1915.1040429250315,-0.10854655795116756,-0.10697328893398965,-0.10535010850044316,-0.6784763389528485,-0.6716117056635215,-0.6645126079569772
2420811.5714285714,1915.8559386837,-0.1075306272006695,-0.10599860836930783,-0.10442338624966209,-0.6647303664395809,-0.6578549199064601,-0.6507287481412191
2421086.1954887216,1916.6078344423688,-0.10650125004088311,-0.10501067237069087,-0.10347416787413283,-0.6508648651060249,-0.6440020098821513,-0.6368876088601165
2421360.8195488723,1917.3597302010387,-0.10546038359330281,-0.10400836758051193,-0.10250873853679655,-0.6369232916729544,-0.6300597880298651,-0.6229606816954594
2421635.4436090225,1918.1116259597072,-0.1044088520739955,-0.10299584716889615,-0.10153698443001659,-0.6229083413907851,-0.6160389738244625,-0.6089410015978957
2421910.067669173,1918.863521718376,-0.10335121151238583,-0.10196862701756841,-0.10055116334942227,-0.6088107118495533,-0.6019405414705317,-0.5948528358233309
2422184.6917293235,1919.6154174770459,-0.10228067317309106,-0.10092231653331671,-0.09953825740054524,-0.5946136345235666,-0.5877638157609548,-0.5806979290497772
2422459.3157894737,1920.3673132357144,-0.10119132005382613,-0.09986808453417169,-0.09851336865506903,-0.5803344209179244,-0.5735105981917692,-0.5664822337896743
2422733.939849624,1921.1192089943831,-0.1000878673720614,-0.09879465450113852,-0.09747109977302544,-0.5659835678711154,-0.5591804031634833,-0.5521839529207524
2423008.5639097746,1921.871104753053,-0.09897978515766107,-0.09771084474114064,-0.09641555928981424,-0.551557120089968,-0.5447657363085066,-0.5377926764182959
2423283.187969925,1922.6230005117216,-0.09786418242460397,-0.0966130653521807,-0.09534788302930772,-0.537042088367511,-0.5302812409400514,-0.5233313013236548
2423557.812030075,1923.3748962703903,-0.09672787783041047,-0.09550289163865672,-0.09425989234573592,-0.5224582519458583,-0.5157271331186015,-0.5087970359293704
2423832.4360902254,1924.1267920290588,-0.09558228926094274,-0.09437431118740826,-0.09315525351880384,-0.5077900512704331,-0.5010921373430715,-0.4942039568832325
2424107.060150376,1924.8786877877287,-0.09442637429468703,-0.09323899142553943,-0.09203876533012348,-0.49304885167926144,-0.48640168733323697,-0.47955915536010546
2424381.6842105263,1925.6305835463972,-0.09326087026234603,-0.0920898236270897,-0.09090938862808039,-0.4782478740464337,-0.471628510940745,-0.4648197119643847
2424656.3082706765,1926.382479305066,-0.09208052721726674,-0.09092395874521969,-0.08976794516514112,-0.46338692543222776,-0.45679129010416775,-0.4500345615867317
2424930.932330827,1927.134375063736,-0.09088440923964516,-0.08974694129014633,-0.08860687960557323,-0.4484632686127936,-0.44189008047726,-0.4351918891573294
2425205.5563909775,1927.8862708224044,-0.08968874203010968,-0.08855911509636558,-0.08743242270330429,-0.43345689320912256,-0.42693986146126395,-0.42028098958051757
2425480.1804511277,1928.6381665810732,-0.08847857296247548,-0.08735726558237888,-0.0862404518123291,-0.4183701584783621,-0.41192677666627653,-0.4053173817197166
2425754.8045112784,1929.390062339743,-0.08726209054473595,-0.08614210644123754,-0.08503465165859671,-0.40325142046399776,-0.3968662026813557,-0.3903141630712272
2426029.4285714286,1930.1419580984116,-0.08603429737222723,-0.08491963774877478,-0.08381678065252143,-0.3880607818804832,-0.3817274988711912,-0.3752328329185708
2426304.052631579,1930.8938538570803,-0.08479233010719027,-0.08368171645133067,-0.08258503269954706,-0.37282208351174984,-0.3665333037046189,-0.36010625461854073
2426578.676691729,1931.6457496157489,-0.0835388429025838,-0.08243078112755037,-0.08134207817396381,-0.35751864939938294,-0.351294426563065,-0.34492532948988525
2426853.30075188,1932.3976453744187,-0.08227359398947957,-0.08116869932410994,-0.08008141440562275,-0.3421738816371815,-0.3359910605749139,-0.3297086942317655
2427127.92481203,1933.1495411330875,-0.08099994727108814,-0.07989686458912898,-0.07880818534725874,-0.3267745106491212,-0.3206344085666749,-0.3144326611267909
2427402.5488721803,1933.901436891756,-0.07972062305955123,-0.07860975622883203,-0.07752327874278489,-0.31131452763807094,-0.30523946868965035,-0.29911061348401646
2427677.172932331,1934.653332650426,-0.07842968306500758,-0.07731053342359093,-0.0762255943002662,-0.29583198612867195,-0.289803147273108,-0.2837305276213721
2427951.796992481,1935.4052284090944,-0.07712408269018356,-0.07600683423560078,-0.07491559426489017,-0.28029458003602864,-0.27430842532724864,-0.26831081912226834
2428226.4210526315,1936.1571241677632,-0.07580919630427149,-0.07468489559152196,-0.07359258410885057,-0.26469689144315306,-0.2587707806507037,-0.25287213742976655
2428501.045112782,1936.909019926433,-0.07448277658874547,-0.07335167118257943,-0.07225520317053417,-0.24905244252623593,-0.24322161333918488,-0.23736719546602206
2428775.6691729324,1937.6609156851016,-0.07314561400072558,-0.07200634250079699,-0.07091058104849793,-0.23339655987685817,-0.2276427885715676,-0.22187071315805293
2429050.2932330826,1938.4128114437704,-0.0717975850528321,-0.07065128386433235,-0.06954753279476908,-0.2176968113022454,-0.21200871523480808,-0.20629393174242808
2429324.917293233,1939.1647072024389,-0.07044055027694589,-0.06928926796307797,-0.06816988365036944,-0.20197729031542488,-0.1963548458514628,-0.19069075192593624
2429599.5413533836,1939.9166029611088,-0.06907034906417933,-0.06791685525992913,-0.06678716773345025,-0.1862026543473821,-0.18067253191886667,-0.17508636388622445
2429874.165413534,1940.6684987197775,-0.06769603653857238,-0.06653197371623637,-0.06539274190336324,-0.17043045093480907,-0.16494955348428864,-0.15943309928708993
2430148.789473684,1941.420394478446,-0.06631154767804258,-0.06513650815183203,-0.06398483956977317,-0.15460735904163306,-0.14918027965654973,-0.14374464556617456
2430423.4135338347,1942.172290237116,-0.0649112072973454,-0.06372807879396318,-0.06256953885014811,-0.1387683806917359,-0.13338012719134706,-0.12805626133223771
2430698.037593985,1942.9241859957847,-0.06350554101780478,-0.06230839391046255,-0.06113815924551035,-0.12290128672167788,-0.1175995218898976,-0.11231874383231209
2430972.661654135,1943.6760817544532,-0.062087252888313994,-0.060878498694012226,-0.059692229316217406,-0.1070314898621509,-0.10176827949072809,-0.0965586627304706
2431247.285714286,1944.427977513123,-0.060658045859936394,-0.05944468369578776,-0.05824371354391411,-0.09114425250580235,-0.0859543953127449,-0.0808047069541673
2431521.909774436,1945.1798732717916,-0.05922370578283694,-0.05799826458387565,-0.05678240641347928,-0.07522067750921875,-0.07010623776065647,-0.06499517463428368
2431796.5338345864,1945.9317690304604,-0.05777828366874616,-0.05653614264393031,-0.0553122195292181,-0.059299736527202634,-0.05424762958252507,-0.04919052953102663
2432071.1578947366,1946.683664789129,-0.05631936989002361,-0.055064161088139746,-0.05383229480387061,-0.04338182033207021,-0.03839026706741633,-0.033372325443412704
2432345.7819548873,1947.4355605477988,-0.05485406429780333,-0.05358645227160182,-0.05234128330394101,-0.027465903620456318,-0.022514318079050348,-0.017531070448635763
2432620.4060150376,1948.1874563064675,-0.05338154688468183,-0.052094972525561875,-0.05083657381905908,-0.011543601700705937,-0.006626269375883441,-0.0016876512199735971
2432895.030075188,1948.939352065136,-0.05189624607590411,-0.05059628377649246,-0.04932372345679137,0.004380243198402594,0.009266469236912392,0.014148095981587887
2433169.6541353385,1949.691247823806,-0.050404370039430296,-0.04908818589172105,-0.0478056633080478,0.020296373104656238,0.025147168353551103,0.0299903424902888
2433444.2781954887,1950.4431435824747,-0.04890529839416918,-0.04757233665807028,-0.046280412496088726,0.036210478010472835,0.04101490657798709,0.04582999127867265
2433718.902255639,1951.1950393411432,-0.04739666472220909,-0.046048480499910005,-0.04474047143889838,0.05212829404439454,0.05688603861792578,0.06165426253838001
