JD,year,rho_lo,rho_med,rho_hi,theta_lo,theta_med,theta_hi
2451526.21287594,1999.9498400726388,0.7215964695036133,0.7269840834482253,0.7324829348286668,1.9736273619529041,2.118171363626826,2.2610571800943013
2451750.727199248,2000.5645399185423,0.7329153843307996,0.7381425481325254,0.7434807307260971,2.0988079715624552,2.2400066522303232,2.38036111727671
2451975.241522556,2001.1792397644458,0.7436027146833363,0.7486419976699425,0.7537929975545656,2.219473333914466,2.358845298978673,2.495992527493437
2452199.755845865,2001.7939396103507,0.7535765364323918,0.7584233074354666,0.7633926114697638,2.33741727794856,2.4739559477279616,2.6089184436125157
2452424.270169173,2002.4086394562541,0.7628247504868556,0.7674903075858523,0.7722424900220494,2.4524568224534904,2.5862723050581446,2.719047075671143
2452648.784492481,2003.0233393021576,0.7712997347457373,0.7757618693418344,0.7803022490124633,2.5647551362843095,2.6962074301999275,2.826794243800735
2452873.2988157896,2003.6380391480623,0.7789676246199366,0.7832038969103323,0.7875364513349694,2.6746607388155033,2.804020839231738,2.9320427514563656
2453097.8131390978,2004.2527389939657,0.7857603631462773,0.7897881768357049,0.7938991238074401,2.7832667669478264,2.909637552507629,3.0359690103706956
2453322.327462406,2004.8674388398692,0.7916518495869173,0.795457410629731,0.7993379879541297,2.8903033792346347,3.0140039681826813,3.1378885830628853
2453546.8417857145,2005.482138685774,0.7965689857711443,0.8001433058615228,0.8037986321431524,2.9955252385086895,3.116763386446321,3.2383109857322676
2453771.3561090226,2006.0968385316776,0.8004665489430174,0.8038082593992906,0.807241210706949,3.0997658032567883,3.2186141565121744,3.3378205648676826
2453995.8704323308,2006.711538377581,0.8032891036618002,0.8064116647794561,0.8096209183085211,3.202867586481822,3.31965579633096,3.436505635269877
2454220.384755639,2007.3262382234846,0.8049618607508721,0.8078709233750271,0.8108490837125467,3.3054907524403667,3.420325701008019,3.534604696926315
2454444.8990789475,2007.9409380693892,0.8054503103982547,0.8081362254275182,0.8108831170094015,3.4080858556393547,3.520480905169143,3.6325740702482876
2454669.4134022556,2008.5556379152927,0.8046778124097773,0.8071401071726914,0.8096760454104401,3.511010337031987,3.6207612309200665,3.7305567257575074
2454893.9277255638,2009.1703377611962,0.8025790391456732,0.8048269526239137,0.807134956174512,3.6138383745593985,3.7214518365760743,3.8290155077924353
2455118.4420488724,2009.785037607101,0.7990788793786148,0.8011070786408668,0.803212884447716,3.7172624664657636,3.8230843877397898,3.9286064045693254
2455342.9563721805,2010.3997374530045,0.7940907971817658,0.7959323528571708,0.797831109552101,3.822056451755966,3.9253988077597968,4.029031705359404
2455567.4706954886,2011.014437298908,0.7875673934443072,0.7892103453824497,0.7909026756322097,3.928981935312041,4.029728934066663,4.130706625677158
2455791.985018797,2011.6291371448128,0.7793912475461839,0.7808669742512142,0.7823802095403971,4.037303681948807,4.1359679938486416,4.234833845506946
2456016.4993421054,2012.2438369907163,0.7695134609400918,0.7708402977626616,0.7721741762378763,4.148729517988407,4.244716062114749,4.3414547967382795
2456241.0136654135,2012.8585368366198,0.7578648716675962,0.7590345982097844,0.7602170344315858,4.2625555852752415,4.356640615974483,4.45103814374057
2456465.5279887216,2013.4732366825233,0.7443599327176944,0.7453890864257694,0.7464233194807978,4.380659313513198,4.472324168977748,4.564267051785859
2456690.04231203,2014.087936528428,0.7289077635099663,0.7298176144215873,0.7307283822176742,4.503430641921675,4.592528315518841,4.681989970798535
2456914.5566353383,2014.7026363743314,0.7114590506600309,0.7122534602335522,0.7130512018086425,4.631579726035259,4.718703143095774,4.805616487628392
2457139.0709586465,2015.317336220235,0.6919324284038262,0.6926367680303268,0.6933445338759371,4.767308334810528,4.851358190810599,4.935471840126555
2457363.585281955,2015.9320360661397,0.6702739710562742,0.6708987157615549,0.6715380821653301,4.910636800179138,4.992508206470119,5.073396133004643
2457588.099605263,2016.5467359120432,0.6464270918762041,0.6470004578316646,0.6475832271776865,5.0645851273519575,5.143159860921549,5.221113809160514
2457812.6139285713,2017.1614357579467,0.6203593911896356,0.6208972331370473,0.6214355931173794,5.2308963648059645,5.305962596015761,5.381066771270916
2458037.1282518795,2017.7761356038502,0.5920517583601355,0.5925675426227761,0.5930694842726884,5.412129049382958,5.483822567636977,5.555995621993149
2458261.642575188,2018.390835449755,0.5615114246587521,0.5620003293268776,0.5624791505551102,5.612460836683545,5.680200561016,5.748839120442604
2458486.156898496,2019.0055352956585,0.5287419333763818,0.5292143719885485,0.5296717973175502,5.836121411277686,5.90015558780533,5.96517587811702
2458710.6712218043,2019.620235141562,0.49379940135400546,0.4942446298333114,0.49468153386049596,6.090124373344013,6.150350379207848,6.21150564116661
2458935.185545113,2020.2349349874667,0.4567413929536496,0.45715259965092636,0.45756053738565877,6.383312987949455,6.440069682546513,6.497498845532758
2459159.699868421,2020.8496348333701,0.4176763806265672,0.4180309954495899,0.4183915848798054,6.7296969710507275,6.78246531973691,6.835952249796309
2459384.214191729,2021.4643346792736,0.3767199227840596,0.37700552079548527,0.37729566625702887,7.148008822969437,7.197089047148014,7.248542321239129
2459608.728515038,2022.0790345251785,0.3340302482230156,0.33422247595033755,0.33441763792989754,7.667627669409636,7.716993466934395,7.767266910637412
2459833.242838346,2022.693734371082,0.28978215960976095,0.28986398767021476,0.28994511036666537,8.338504313653676,8.392357118107242,8.447038048396134
2460057.757161654,2023.3084342169855,0.2440117327619617,0.24414209782410423,0.24426803933610297,9.249673422888925,9.316735165333961,9.386203225579072
2460282.271484962,2023.923134062889,0.19699410191422242,0.19731357624716708,0.19761472332118218,10.580371606466938,10.676200466829414,10.772465997562593
2460506.785808271,2024.5378339087938,0.14914880515132325,0.14968776912581921,0.15020496339135317,12.744037114535532,12.891400287998497,13.041220489606816
2460731.300131579,2025.1525337546973,0.10098452951358637,0.10176388864302699,0.10251847746062263,16.934132565024722,17.191511610665355,17.455003379069314
2460955.814454887,2025.7672336006008,0.053938694272113,0.054923074947901586,0.05589731207051643,28.346520190740726,28.98993149898208,29.636993992538002
2461180.3287781957,2026.3819334465054,0.022509423663945066,0.023088707229013322,0.02368620716038972,90.18145007087679,93.36669482778136,96.67115031345698
2461404.843101504,2026.996633292409,0.0529176275631079,0.0543071598944625,0.05574915344896489,158.16715305535195,159.16858219674018,160.1417000395963
2461629.357424812,2027.6113331383124,0.09938931304297609,0.10111730157464346,0.10289096249630575,170.66841128916226,171.16786556955202,171.65637048164626
2461853.8717481205,2028.2260329842172,0.14714111582594672,0.14910372594945598,0.15112232305368975,175.1595324120148,175.51221606768826,175.85127893133424
2462078.3860714287,2028.8407328301207,0.19475862666191188,0.19690591307193517,0.19910911658880562,177.46008103869707,177.74063681805634,178.01224503931695
