K1 [km/s],K2 [km/s],$\gamma_{AB}$ [km/s],$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$],$a$ (AU),$d$ (pc)
3.824879593309473,3.4156191920395833,9.03724929581054,22.82709724256847,1.1459637045040336,1.2832733807814978,52.40434739752866,43.807584879218815
3.5755815856818822,3.800613231645342,9.36922026064166,22.543024517715995,1.288640960620327,1.2123414324258237,51.25006971655505,44.35961994425926
3.851063126666355,3.6510797152470307,9.118212215584434,22.079004231876823,1.2910484371319617,1.3617640311210586,53.138522626445685,45.29189765525015
3.8705722814954147,3.5289675113605252,9.279610211647901,22.409053525818138,1.2245516064338755,1.3430884500538611,52.82214878693259,44.62482089428142
4.333480188683257,3.2228378722936237,8.901134155600655,21.958123465098822,1.1412606208366503,1.5345575813903045,51.98177749796372,45.54123222730952
4.3956776686208645,3.217388881193763,8.773529674788556,21.8566851588776,1.1436707861717876,1.5625118133572107,51.68883413265693,45.75259206649764
3.6860712087910312,3.8310084645669296,9.35302483854794,22.066387449053106,1.3657155238553254,1.3140468674091406,53.134441511927655,45.31779396644787
3.792894092674626,3.805594243570562,9.170903389025305,21.83671474657727,1.387365812410956,1.3827358508234193,53.81402846254204,45.794434355412456
3.83243755941051,3.780302120044703,9.29911350668839,21.789802629103033,1.3757775855666727,1.3947514047523997,53.36234474289521,45.893026982464434
3.7695935722139358,3.780096112681884,9.343810847257858,21.92309148764097,1.3580784278554638,1.3543051709799714,53.26932112180593,45.61400478412202
3.774127527453709,3.751093489817526,9.16340780690877,22.054645881876645,1.325312340749104,1.3334505794838571,52.09905820362707,45.34192048949413
3.842808396937339,3.6544528052740537,9.135982598458368,22.400367369938426,1.2101031654065313,1.2724735693599816,48.37727658108599,44.642124992200465
3.8142799174222173,3.688089289188932,9.135647520328927,22.30465676183433,1.2491923489801935,1.2919343638669023,49.62149819220516,44.83368700437066
3.7199961802982857,3.8200197471319868,9.336483567011392,22.080292372854515,1.3300214104488066,1.2951960707268955,50.73716342773409,45.28925537369237
3.933107465175406,3.497128505802029,9.059545910201841,22.502862070145902,1.1707111220977222,1.3166609823594189,49.654399047693396,44.43879169159909
4.030818260053673,3.480054603637152,8.926832774093025,22.303555305363233,1.1808014354955758,1.3676785366294835,49.59109273705343,44.83590110674125
4.043689949465005,3.5580905934661495,8.987794223251234,21.997951748729932,1.2337564558907848,1.4021364689068008,50.218658793094896,45.45877777269585
3.7142642610342653,3.618814289923827,9.239120430061407,22.6600323926791,1.2104428653566497,1.2423695483176482,50.92492315224509,44.13056356985066
3.560710449427719,3.8775847153186866,9.259631264018175,22.25219400036154,1.3492151578191414,1.2389579760807485,52.82180032028366,44.93938889728144
3.6438696150295353,3.7819426137545706,9.450914928075788,22.30806019950228,1.307832676819071,1.2600856859307747,52.210705884701206,44.82684693590307
4.005095894575153,3.396160568672477,8.777918481460988,22.344079218014443,1.1813579020298648,1.3931766734142377,52.86643923383141,44.75458533076499
3.957408074005367,3.4644404977863457,9.036905016134066,22.435136492476236,1.1777691351629638,1.3453580997527277,51.31576107764719,44.57294032221985
4.137611478583072,3.4639050529635216,8.873758169564512,21.89848451445932,1.2350492647607345,1.4752581079315783,52.43833622774205,45.66526050420117
3.772513843739901,3.655222879065247,9.216091683818922,22.381730475431656,1.2539316992770113,1.294168605071916,51.32216980214358,44.67929774678041
3.6919626573746283,3.7445347730997276,9.23094381188482,22.3726163430743,1.2831452870998246,1.2651303221941343,51.893955232035836,44.69749915099052
3.617093917463401,3.753969386888701,9.314705451447411,22.571860238387877,1.2677871001263301,1.221561642063937,51.899736793287296,44.30295019722405
3.7384786133268753,3.506021995015868,9.181103531359652,22.767029333890196,1.186869267707402,1.2655611917001022,52.87190868200139,43.92316561526256
3.692942771810058,3.7380494071874666,9.267111656535905,22.204518241666207,1.351643387668644,1.3353332540116019,55.53779327254209,45.03587914479161
3.9889459065431527,3.63181985017205,9.082322294778972,21.791065845524237,1.3138384786722133,1.4430315482498766,53.1874377664143,45.89036658825913
3.720176030597855,3.7430471014577944,9.398060054050017,22.196389657817473,1.321624711647748,1.313549212833274,53.577808187466964,45.052371823352104
3.8417938751694285,3.575849152344165,8.986687315331793,22.445611840122314,1.2077527097105354,1.297576258171708,50.224649700228085,44.55213816949579
3.525573183056951,3.809561236998407,9.330305851737918,22.633328961672753,1.2750011909929453,1.1799547842082059,50.44238695105188,44.182630036147074
3.767710879427899,3.629357736057351,9.133519435356666,22.497151603760354,1.220574838916014,1.2671038332902307,50.21199502728635,44.45007161852668
3.8753402238336134,3.759764983743475,9.160077650060733,21.744666688161303,1.3626516756070348,1.4045396114882576,53.04708343678206,45.98828827044939
3.705399130071874,3.8397798936805363,9.25871509254317,22.14897524484749,1.3364619490799632,1.289689794887776,50.664132570742545,45.148815642503806
3.9266659183094648,3.5929680459772637,9.113192542288603,22.159037343840353,1.2271622976141556,1.3411353256177372,50.03656497989349,45.12831421704222
3.906900217597618,3.575432179683311,9.152262044786356,22.098903150732205,1.256710747527353,1.3732167878532553,52.5935428309848,45.251114644885305
3.4677317605529194,4.030505691976051,9.309837654681596,22.123745079940292,1.4169750098205551,1.2191247503375864,52.41779441050685,45.20030385392141
3.9515384624722416,3.4689369267750965,9.061411146711372,22.331443504128828,1.2052350362435837,1.3729083873724808,52.78184464066991,44.77990864384165
3.695225063188701,3.8562971023695267,9.327327487837326,22.111516771547272,1.3291321738256348,1.2736162154085846,50.32736503104672,45.22530092945877
3.766304114827827,3.64372317605474,9.074672910469708,22.284059160840822,1.293123316758376,1.3366261468194782,54.6957672259235,44.87512767679567
3.8003261642886277,3.8213746397615793,9.2590260862077,21.907903693152534,1.3395874852514689,1.332208916808112,50.47940393457699,45.64562698495689
3.529822127868553,3.9644883763689407,9.329251079285262,22.23658545672642,1.3637899726192488,1.2142641284587992,50.39120752298008,44.9709332373018
3.3481104415403693,4.20384514840872,9.475712331466973,21.96020517656861,1.4925686359366215,1.1887413685032355,51.93358015204737,45.53691515901651
3.630693424731453,3.838889235308509,9.191437460979184,22.225493382079822,1.3403693508347134,1.267676635217132,52.07106330095619,44.99337687622671
4.1476294870994534,3.2532457778404784,8.882729289175803,22.367363971755047,1.136911422569629,1.4494715931361777,53.93234557454106,44.70799515145259
3.633097806565726,3.9192481958217944,9.299121342200372,22.002932424413586,1.3878658181483794,1.2865355822828048,51.85721202866506,45.448487533890685
3.591635684291392,3.9607642936037752,9.400597658498375,22.024869568755133,1.395196490257663,1.2651693283288372,51.456223465303225,45.40322006803698
3.9307971245991236,3.486334693598952,9.095413083903273,22.306012629397337,1.2211029948553853,1.376777780351883,53.919812602685155,44.83096179556938
3.6052349266868275,3.8336186935006387,9.322415914506005,22.372450520969362,1.3141659145107862,1.2358758742720097,50.90379423216324,44.69783044386286
3.761226642501425,3.6961730582402796,9.199855651620858,22.348338303486635,1.2628949086122843,1.2851221796452847,50.9243231267291,44.74605612373368
3.8850611274839637,3.5635885645716425,9.410303995907846,22.078273625567668,1.285446788895308,1.401407390470328,55.48576641047062,45.29339643847667
3.6544806537534136,3.664531378711453,9.403506102906814,22.49879865764649,1.2647225822365442,1.2612538225211478,54.06788663350652,44.44681759308681
3.9216981459682145,3.6423374444854013,8.793250394113501,21.93017381359488,1.3112581942405346,1.4118293287252683,53.08251755807839,45.59927379052889
3.798240217263226,3.7473113388861425,9.080455701778638,21.898591786280203,1.3654376367399943,1.3839949972163976,54.471405584846245,45.6650368096507
3.7725739840589596,3.536038824034309,9.286141525747757,22.6469066655223,1.184397729834414,1.2636252837444661,50.916889255112324,44.15614082617306
3.918308562517429,3.650837257161311,9.13181933049051,21.92989643338737,1.3147406827914003,1.4110625349750932,53.830787957958904,45.59985055276143
3.4686502185611965,3.9386201118686026,9.524640521205788,22.47075592278106,1.3254650681314248,1.167305951750718,50.29642066031409,44.50228570130971
3.6463395748535703,3.7431387793287874,9.21519095723539,22.475010212894233,1.264461193708646,1.2317616747069147,51.00702170639049,44.49386187269832
3.787625412841602,3.666008930764974,9.138719562161166,22.304156321156167,1.2595288472969797,1.301312560969037,51.115287693800305,44.83469294247502
3.8469751888743478,3.709325258438733,9.196704009682637,21.89825564762934,1.3529303530342822,1.4031364568413627,54.88609066346182,45.66573776885548
3.812290709117038,3.7315996830046108,9.257111057655026,21.916759317794323,1.353250495727461,1.382512790818953,54.9466154720209,45.627183540227826
3.656059287576626,3.637821638474803,9.424668778048392,22.50868530375147,1.2748104133930125,1.281201475765317,55.6220121834691,44.42729490883825
3.6459884063478873,3.6154686380185397,9.432517004171352,22.567386424229227,1.2631997983386105,1.2738630260025354,55.912279956188755,44.31173292297424
3.6459884063478873,3.6154686380185397,9.432517004171352,22.567386424229227,1.2631997983386105,1.2738630260025354,55.912279956188755,44.31173292297424
3.787471832400629,3.6208868578787676,9.314431837212746,22.24720377494974,1.283883724213283,1.3429509488689568,54.848950173357636,44.949469160973656
3.5499481058618527,3.7670259106380573,9.461440420499573,22.56378157333326,1.3000256087508488,1.2251106195803383,54.02465299356304,44.31881228551859
3.868174318200999,3.5251646459113233,8.993969115336801,22.572917368744655,1.1855447534517394,1.300902008562613,50.125724101952684,44.30087541031091
3.632797631197212,3.800453561001153,9.405125016972224,22.44026440148878,1.2899668723234918,1.2330603500033757,50.73810680995291,44.56275479239255
3.928853415319323,3.637930061709611,9.202483939731957,21.90768775635277,1.315489960139577,1.4206890003497847,54.01933385705348,45.64607689873711
3.9507263839953746,3.6106008402012693,9.172226353993103,21.945753996090932,1.300379527188201,1.4228777798056114,53.83342370948663,45.566901013203925
3.492990137007464,3.881915701156377,9.548988070426013,22.357127872368494,1.3646816375365134,1.2279554392822738,54.22221007062491,44.72846448384431
3.9777291559704624,3.682732682501139,8.927750679414947,21.777379951059352,1.3181113283437886,1.4236954765902756,51.74367490691024,45.919206178489596
3.6434734492934298,3.9190224224646695,9.271866660504662,21.85726261590669,1.4377804355708457,1.3366891735264483,54.73571550341854,45.75138330781856
4.0916222090572045,3.455894755298256,9.102525426405965,21.945063148484536,1.2357336643112409,1.4630524548306592,53.67067675348876,45.568335494585135
3.8332222920831334,3.658780097991412,9.08168668354378,22.056968400374725,1.3253040558589,1.38849149570247,54.67910850103031,45.33714615028469
3.837608562583438,3.7558148492601475,9.216030422965195,21.924544882060204,1.3452053350789033,1.37450106555403,52.546943025297274,45.6109809977516
3.8478069824314907,3.6982297175724033,9.155175338471341,21.866014046392223,1.353123305146059,1.407851242147683,55.29650990757612,45.733072240708395
3.941962735953624,3.5630651028444595,9.133496186202462,21.855916036552127,1.3288190875621466,1.4701261904566838,57.318412791728335,45.754202126673
3.723400294195838,3.6457846813891748,9.18117612235177,22.37198981172348,1.285221614910786,1.3125828750924107,55.39176687107352,44.69875091199867
3.8263105931459864,3.6003801720085944,8.993163337977032,22.210449148631223,1.277029050834627,1.3571649524549245,54.51435601598818,45.02385311112124
3.797093808543766,3.7058757408661664,8.968501979185337,22.065281109731362,1.3062684953744166,1.3384215669688595,52.62795965422899,45.32006617214471
3.8349514065469434,3.8441604262623184,8.958950817821234,21.590801818610167,1.4096343707664187,1.4062574693699075,53.251417874148345,46.31601959025214
4.076659606527939,3.50121159365993,8.822414193973131,21.876028490981998,1.293936858253309,1.5066042089518124,55.32585824541748,45.712136479079476
4.08210195470194,3.4562743479668177,8.801183084653676,21.99236401700813,1.2659511683176239,1.4951769502286603,55.15925216514315,45.47032775679026
3.7746467885121193,3.8539470466382766,9.202971560549281,21.78486880386411,1.389725895854447,1.361130375227874,52.70800490496392,45.90342081025634
3.7074078517890325,3.5490727747263398,9.21212756405413,22.771571318499365,1.1880275912711489,1.2410291644020428,52.097367516217275,43.91440476431292
3.6648148023395923,3.6721551879121175,9.218232142046167,22.490141725721728,1.2789185018424987,1.2763620317482436,54.06289381099912,44.46392611462786
3.789418651250318,3.7457244215412078,9.242799606668425,22.118314635990092,1.300778609371333,1.3159523148985488,51.355668160878416,45.2114013412594
3.8128436489703774,3.694361201898272,9.058936418094714,22.13799823182115,1.2781827008301612,1.3191755020001643,50.73054109314122,45.17120245147551
3.535285530123095,3.92484765360635,9.483001387357376,22.347227985125663,1.3194599883694142,1.1884965267817829,49.816323654225165,44.748279324200794
4.199381676164222,3.372128442499501,8.99390555827299,21.971082407841543,1.2030717908265056,1.4982103201745558,52.05519769489273,45.51437118287341
3.869667761103855,3.797604697403534,9.060744809221472,21.694271695323945,1.3814610717630018,1.4076755740997078,53.16007361940407,46.09511736757419
3.84473172292561,3.6987969207638605,9.078709818906148,21.969110053192995,1.3167484354293548,1.3687003069534318,53.0416980503776,45.51845739671461
3.71708604439566,3.8480900977600165,9.113911456030873,22.043946084195703,1.3575190126342964,1.3113037503467027,51.51442625042051,45.36392877121692
3.710573275600678,3.8123426276582952,9.183054216444859,22.136423474283397,1.3377722727090722,1.302060839952076,51.564170132891036,45.174415874440264
3.4510799438701945,3.8864977659112028,9.426755625482798,22.56101371235627,1.322026983520094,1.1739157161233393,52.1936707039759,44.324249466340135
3.480645385167898,3.7843667923395086,9.22848085051276,22.782808925746387,1.2661040818867448,1.1644905400506913,52.24988409636576,43.89274400971341
4.01345538934821,3.4895263563357086,9.081418437875719,22.134179446922744,1.2272097594629547,1.4114670932445235,52.4061287635356,45.17899578784826
3.7724881054607153,3.7724969167711566,9.282223074944504,22.024047274746827,1.339522245417046,1.339519116734211,52.131583238872906,45.404915251277096
3.8687721357917306,3.670184096314459,9.116233526028582,21.935968254887413,1.3242485960470565,1.3959016591001046,53.906358660473984,45.58722862744827
3.957801429691888,3.4081444371294283,9.089992995847505,22.34821130284263,1.1990333114275837,1.392410398607784,54.544715367785855,44.74631040707955
3.4485881897067845,4.045866036078737,9.429365795254933,22.126176166368527,1.4132483070519157,1.2046151250094175,51.678101695956265,45.19533752605594
3.828086890364125,3.668857043754691,9.179857565159658,22.143142877070826,1.2854610364742607,1.3412505538141701,52.6556773154604,45.16070756312997
3.7560753059058127,3.6673172138002945,9.259080954648036,22.334913471445496,1.2646406473845309,1.2952480599744607,52.08883873236208,44.77295160684054
3.7956469631186263,3.527372048505988,9.265185430883715,22.60664456750387,1.1975430947225176,1.2886224498525531,52.39522722768618,44.23478225678211
3.6195643809901386,3.740182699352016,9.346386188444441,22.457453997481792,1.284779767168087,1.2433465037587814,53.5030976580969,44.5286451488282
3.6666704292414085,3.825622543895165,9.445362490185948,21.988097060268444,1.3981542592340799,1.3400618641879305,55.97214218417502,45.479151618216086
3.8034615573651362,3.5877547689120504,9.266274529243088,22.373997381451176,1.2414931719246836,1.3161355380425648,52.972371630506224,44.694740191086055
3.7817767671409817,3.812136865799391,9.180071883236016,21.866842580746223,1.3720307921527897,1.3611038523081471,52.672407296251365,45.731339415252435
3.8051019932502967,3.836264039842426,9.160624966230756,21.775874825987838,1.3843395625679098,1.373094545671252,52.28972378413997,45.92238006468409
3.9040924947804996,3.6101042479259284,9.043693421718197,22.17598384870349,1.250604950757779,1.3524477596440199,51.55981624050125,45.09382793667865
3.608331561204623,3.7568036614153697,9.326792235257459,22.47112488483312,1.2948003746237438,1.2436287541985172,53.099471864151,44.501555001145036
3.483350193475988,4.0631426913239785,9.625956793847628,21.91142666749466,1.4719249677304447,1.2618877825960058,54.61767511542992,45.638287966136325
3.4146436959327393,4.112364327340334,9.687770121340307,21.983004989203764,1.4734513891127852,1.2234595713340661,54.193604064232225,45.48968625950444
3.969399290990811,3.442265237155614,8.987775313389909,22.19067342405402,1.2273496197969298,1.4153007903148789,55.18911347794307,45.063977144381305
3.6384126821582674,3.845025419824138,9.44425169619148,22.00992698114883,1.391487014220585,1.3167153521264052,55.83486918201022,45.4340444135269
3.990354651658522,3.4654503675136596,9.187898949968456,22.141125008156095,1.242993146458818,1.4312666343307705,54.794217157856444,45.16482336067528
3.9928136113407118,3.669262037329206,9.20730141546885,21.555293169309316,1.3673194800286446,1.487888238934148,55.4798349499574,46.39231729048399
4.008290267548293,3.5338195804518513,8.927591923547148,21.862386457477854,1.3015488023378636,1.4763021366481097,56.252900382737245,45.74066065225729
3.773144874420348,3.6381518087887237,9.137366392843477,22.266330001130743,1.2955832430918912,1.3436556608902475,55.44429144691038,44.910858679864056
3.588832666250199,3.7293410538918272,9.351909205234934,22.617954561374418,1.2523692239771342,1.2051843787591328,51.366576776525854,44.2126628774708
3.908970839737685,3.4920127563854666,9.012945978273352,22.48781564449387,1.1877856551525423,1.3296112625476015,51.207318284182016,44.46852534762972
3.755735508489126,3.733267499311172,9.115144048723684,22.209131727266783,1.2845273408586868,1.292258041133733,50.801416520363865,45.02652387676514
3.8007733140144646,3.6510597918199776,9.358374182895298,22.35913079485916,1.2548475700438568,1.3063032186063281,50.711816784908045,44.724457724891586
3.7711207322801097,3.718298208789021,9.063745300739875,22.09687335025931,1.3077222028981106,1.3262998378546411,53.57591965269549,45.25527137477415
3.755979596364103,3.597548694559482,9.10137793875873,22.636004189854276,1.2046142931874122,1.257663784660602,50.17496241558363,44.17740832757982
3.9539684886261917,3.3860435874680492,8.952564138605315,22.564622048244754,1.1598768244770405,1.3544174185009088,53.536694640142656,44.31716152222401
3.997458761321231,3.3318924725350105,8.968019558542576,22.633131271884558,1.1189956363956113,1.3425219893685694,51.86225940451285,44.18301595070166
3.492842297119161,3.974609537557915,9.49768172666413,22.190241260747616,1.3920083947487705,1.2232813696992253,52.186659176446,45.064854782309325
3.6265138928633145,3.7929394601340904,9.33381388727809,22.327336437903625,1.3199887333988276,1.2620706263328196,52.516237435724065,44.78814581314621
4.088597518705353,3.3706213921423953,8.89303043116946,22.32277343194884,1.157687412632237,1.4042864303178373,51.626081139618144,44.79730097375706
3.6317130997037093,3.824776702664688,9.306915964715675,22.000057420152324,1.4041226782355534,1.333246649559026,56.85244389527171,45.45442681817674
3.7606434009121763,3.647541047883052,9.234212274228417,22.224479220403545,1.301400771002688,1.3417543921140247,55.527866969952335,44.99543004283015
3.5650732318202416,3.792541350006722,9.23677877119659,22.36672482333585,1.3369580677009274,1.2567703234714216,55.35694585491282,44.70927272090687
3.5055637573292424,3.8346887969656502,9.253487455663862,22.42794314964204,1.34269505300894,1.227453742451781,55.161226692093315,44.58723625826385
3.6249099549312658,3.8762318298163274,9.218722105864597,21.96174511068982,1.4019082790675823,1.31101324683499,55.594930791228606,45.53372215913993
3.6494720339725073,3.800388473765848,9.034633724218534,22.090432850913995,1.3652651347804807,1.3110493736978044,55.93173396430472,45.26846561807524
4.111610597888533,3.3334478831292262,8.760446115352948,22.170800907879546,1.195493254889549,1.4745701474396122,55.4188212246297,45.104369668693295
4.209087958233298,3.255196119324171,8.633788570052596,22.151001395447203,1.1600954064845275,1.5000459041004148,54.80017145478714,45.14468588339011
3.415981772485548,4.033650913235117,9.32669096114091,22.2267030905939,1.4181151665868914,1.2009605353927069,52.8385488819619,44.99092807080278
3.5021793441283817,3.97509518790114,9.397412497736054,22.032457584523243,1.4348110494999136,1.2641120231737033,54.99488941379468,45.38758312202324
3.435174573610244,3.9823250797277274,9.374795060408466,22.244011313743016,1.404200751613851,1.2112709589539814,54.09427920089528,44.95592031020817
3.645166243761211,3.7367581660491607,9.286040214038971,22.52774466838958,1.2583017965378753,1.2274594794164713,50.91564929992154,44.389707656939905
3.8562168499735217,3.661114187133525,8.971901642061969,22.07668481996696,1.299536163960909,1.3687891162279235,53.0830936496278,45.29665609464893
3.7676858512329416,3.776050057590825,9.274306538833212,22.015281662588514,1.351026272997001,1.348033658394461,53.26108736113983,45.42299368803179
3.6048450918711534,3.811962543061314,9.242671008041016,22.38394365549565,1.3059787494185369,1.2350202898763678,51.697334752567755,44.67488014581749
4.083730907121214,3.46745885603976,9.027941595946734,21.905387094234545,1.2569139484805596,1.480305477903835,54.09123330502985,45.65087097973256
3.349993668151404,4.081122375156805,9.37848230315332,22.414801416019287,1.3806503952830853,1.1333083541635678,50.562754513096806,44.61337762668401
3.8892369439318517,3.528280670845324,8.901987736764589,22.283048054714392,1.2399055593425257,1.3667525229012147,53.44873610514448,44.8771639115337
3.6863045332005515,3.768321935474281,9.217428790062051,22.16077922801452,1.3425056947174436,1.3132861026805032,54.94050012305455,45.124767035982714
3.824252549747817,3.6663874585135705,9.086248397260448,22.230182349161343,1.2713132216373986,1.3260526565694768,50.99172995395851,44.98388651489069
3.7827017283608324,3.7431120951799897,9.093756820637264,22.12575132235668,1.3132969329595527,1.3271872313292825,51.48919688036211,45.19620533697144
3.4677652394532332,3.877019291477272,9.645346828580875,22.496025873249415,1.3375732322308804,1.196380417850842,54.00401044586912,44.452295958155204
4.039260214812883,3.284343308664357,8.638494121372402,22.5730325347738,1.1266277260391728,1.3855867438370164,52.85348006968603,44.30064939035098
3.8503128250100027,3.497450679228661,8.97993267852025,22.40426549170108,1.2182418923206515,1.3411518309104913,53.422473013123664,44.63435770168038
3.4550985232912916,3.8467910223695267,9.488907879528414,22.68493653937126,1.2997088610305887,1.1673683702446833,52.838022529836884,44.08211582450017
3.693847831554775,3.663417052352738,9.30532229119282,22.418492484513337,1.2809348664934006,1.2915751636633388,54.518152695863726,44.6060323052854
3.5829730251016403,3.800224159092478,9.539329613943986,22.335193505876592,1.3323515081830497,1.256183665469189,54.39606651558433,44.772390252042854
4.004426955858828,3.5192376837976322,8.959562703524941,22.122104434607007,1.2334649862977018,1.4035199904169313,51.72691686387283,45.203656051620335
3.9617851644793136,3.550882802395805,8.885303424927413,22.1670530809621,1.233307199119955,1.3760234951776746,51.74090320260091,45.11199555248225
4.139275769161876,3.29978647881344,8.905378297713611,22.249875080399224,1.1484101228421477,1.4405738750254051,52.15597253426826,44.94407255710566
4.074455795822335,3.5127909395876897,8.99722018121383,21.875778252403,1.2536755242980564,1.4541273858604211,52.50304337990563,45.71265938345085
3.6392023882585676,3.666375270969902,9.152007024091596,22.72699729580675,1.2280391075898995,1.2189376490186268,51.431050549413456,44.00053324178048
3.952724982678458,3.56954155059551,9.212977057152385,22.03791229879141,1.2628360821035904,1.3983991109238902,52.7697138070676,45.37634901355158
3.7561308461286957,3.753018586348277,9.273214631643071,22.19443846756814,1.31748885860136,1.318581410500967,52.23357860882506,45.05633253399317
3.8980350187985904,3.5627834788159825,8.986469534627542,22.335595616457187,1.2391478530244544,1.3557494451399115,52.442907606742686,44.771584208982794
3.65642402064901,3.777292678514858,9.339124056524945,22.440507020243025,1.2726372143674263,1.2319144096650907,50.135884277251144,44.56227299578948
3.7685328180670363,3.7608784328770044,9.083144089154763,22.042834511976405,1.336045755424663,1.3387649629252638,52.837965656274726,45.3662163755154
3.6512038022470468,3.943383555936374,9.616648720426916,21.917133948745935,1.4058580868934005,1.301692903942252,52.104853816532824,45.62640363190455
3.780820709142697,3.8308278855655438,9.315174675742469,21.780899623787406,1.3926886099846922,1.3745086167555494,53.19041560882802,45.911785889131856
3.5561527267653767,3.883596312070357,9.399909170171359,22.276240640635347,1.3648754391261344,1.2497966123456243,52.958065822041334,44.890877959714786
3.7671681341223326,3.8588115300752532,9.268827092760617,21.86085941665111,1.38382257242001,1.3509579976812685,51.803985116222904,45.743855762519296
3.5348212285632545,3.8660161479188724,9.372800832990423,22.48940442312651,1.3024495895271366,1.190870985024823,50.576486752953514,44.465383839674786
3.715785454389613,3.7080007544727325,9.257696879831315,22.253798261661732,1.3114477908480238,1.3142010878898578,53.415153988095554,44.93614924706018
3.744486235531667,3.7375394906148287,9.222367172962173,22.348510612792765,1.2513973285634532,1.2537232272069248,49.55743350858828,44.74571112705733
3.8336897287583795,3.687269752274518,9.244689208337311,22.15441183540331,1.2850633498672712,1.3360926908455848,52.121041291754636,45.1377363312338
3.7997090070892816,3.6609252055008996,9.133655267620359,22.295072379669257,1.2480281177610408,1.2953402252063968,50.61506581948634,44.852960464568575
3.642780834526722,3.7679407474773163,9.286376512729294,22.4170656261725,1.2976800459464455,1.254574930321387,52.08286018587905,44.60887150334583
3.886055183862945,3.545877108634417,8.990573681919166,22.21938245078284,1.2492560177573797,1.3691049280745295,53.84839124424976,45.00575127211817
3.6115434602441865,3.7941446842541695,9.410110913683807,22.375102554325444,1.3166177378292225,1.2532527292467597,52.95990999226472,44.69253258491479
3.8048640279353423,3.7034576349430717,9.186023150807221,22.182851083368334,1.2871094259816191,1.3223524710332615,51.51099061836629,45.07986805851811
4.115944212161532,3.3439404262456356,9.08120131509001,22.168227781810273,1.1945106171324096,1.4702830894842285,54.10480292428151,45.109605054695955
4.20379012572542,3.3526484446099203,9.01802611589287,21.962036482057325,1.2037988377706461,1.5094089795534076,52.986096746967895,45.53311806111359
4.151880639104364,3.3766546900253536,9.046839721475129,22.03348900984448,1.2049021453797315,1.4815284204793404,52.78819856387026,45.385458451596286
3.907543872709992,3.6735078217348467,8.956327334315732,21.856191231205337,1.328685048185324,1.4133344396544731,53.49584157912386,45.75362602850229
3.744510603305743,3.818081233331737,9.171316886135175,21.94649328610317,1.3789768652788708,1.3524053518484696,53.50245165587945,45.56536604566408
3.7794739379288496,3.671770143265353,9.288216756438278,22.218661997116293,1.290149160061993,1.3279930214146607,52.899946889605346,45.007210611052436
3.926009282931843,3.572729712534527,8.999970280867336,22.182153005022776,1.248120162493246,1.3715370986423392,52.718414387873416,45.081286734140136
4.086312476927493,3.3186942381692286,8.742848946318727,22.439277714574224,1.1218776067512197,1.381369337773653,50.03565684428055,44.56471428001909
3.53007702973625,3.903648272207121,9.452339313261875,22.4299893169007,1.3129489451767347,1.1873023872522999,49.75092819828605,44.583168804566185
3.6664205115969852,3.814625118178835,9.328098535837956,22.294564868265937,1.296626360737732,1.246250244153952,49.84898191700105,44.853981493193395
3.8512659838932475,3.5336930355917966,9.129333933260087,22.45866534626157,1.210027662175786,1.318772832832388,52.09891166940436,44.52624341572721
3.713310528859876,3.86481028625857,9.46952027449965,21.855987297857766,1.4043401022291366,1.3492902630301893,54.33588618428559,45.75405294539203
3.7121401127980818,3.5951324874170107,9.317385056686119,22.58879306905962,1.2299876078323801,1.2700189362310759,53.13200306796325,44.26974017348995
3.6475252846320196,3.8007648297890015,9.329094169340133,22.398605258666713,1.2867917595439655,1.2349107848520333,50.159199960361825,44.645637014075646
3.9934637935632975,3.4234292165891316,8.926774375993773,22.206424122202073,1.2181844196009843,1.421024086020501,54.831102047339044,45.032013911694854
3.868821514964972,3.4525298046820008,9.124294950682359,22.591188357217757,1.1598519414084412,1.2997020732477569,51.589061256049646,44.265046361782275
3.624873175987002,3.8015296090645405,9.178964062869364,22.473636605162042,1.285764537209352,1.2260152782848925,50.71494129221242,44.49658137527714
3.949222955638714,3.530238031235618,8.997221361226801,22.05042872164409,1.266386966730699,1.4166876101507728,54.692921590253455,45.3505921641527
3.824195995295266,3.608299663967389,9.16507468225743,22.178183277846585,1.2892479462484752,1.3663878535978005,54.9907368836292,45.08935594372525
3.862718437858442,3.619433775614029,9.147663550027405,22.166685080558302,1.2497390856268604,1.3337418247814932,50.73898366272972,45.11274447964564
3.6312229861805605,4.007049332702828,9.488218354528236,21.667336020460226,1.4566693586789716,1.3200464529674554,52.620146672805475,46.15242035549322
3.58903535191295,4.014161334196129,9.385458107770418,21.821300272354847,1.435380446010823,1.2833642535219825,51.98443668252656,45.826783350160326
3.9015954453062323,3.734848206459558,9.279479981661694,21.859763707135407,1.3264086369331851,1.385627905177731,51.111443318201445,45.74614864997752
3.814080325919095,3.6534553324889725,8.853380494136701,22.028104456907016,1.325549020238267,1.3838270839588447,56.15912998684724,45.39655247941433
3.6860698214117544,3.6896739102550784,8.877614792883469,22.312136866945615,1.3044671645709855,1.3031929556114226,55.28908938068841,44.818656588713075
4.11997304207017,3.440138416175577,9.093400101052428,22.037391406873805,1.2032979948707794,1.4410918110545234,51.046981308357054,45.37742156215842
