$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
22.04567552323551,1.4068506979365556,1.2609153918944085
22.089999825743245,1.2472186492776807,1.4344758608676176
22.043835053967463,1.2503199493720694,1.4120649234279687
22.322538187007062,1.4152663102113556,1.2120732320376972
22.522141377929394,1.0821881927256296,1.4135962708066478
22.458432416304635,1.1383364505593332,1.417942379440331
22.27542510748433,1.2930653016457576,1.3238682262497006
22.091333380946928,1.3467697175782396,1.3280416195752138
22.243198572654165,1.2274632036772435,1.3517748110243726
22.432477712307676,1.3800924540489365,1.1592716422809997
22.26406990135655,1.2096052550651717,1.3676274126789103
22.166049156638337,1.2655001283681202,1.3431057569902642
22.54493333772095,1.1438737655281377,1.345930835841925
21.91510753723873,1.4967066208855027,1.2406563147148486
22.291134365126744,1.1804955080350086,1.3924785682675318
22.055130421789784,1.1803974401473565,1.4723355962175229
22.75529650463568,1.2700413569113704,1.220868836915044
21.767221203111507,1.2803067728899,1.4588597681249709
21.826136063203847,1.3291810197028404,1.3960614506208604
22.213090988495864,1.2501715184262425,1.3876899047182174
22.206110876861175,1.290255928717119,1.3098611751621922
22.103128008448078,1.3611332047027986,1.3214637202245139
22.152106462949977,1.356580118924244,1.2692500707869423
22.07432214755614,1.2955395593945798,1.3831639294127756
22.439908903273437,1.332795226264508,1.21392193943452
22.019003370761908,1.2607421400605336,1.4122486781929768
22.45434813768677,1.1677238951977251,1.329539049095745
22.36622201490447,1.2188272456195335,1.2825075539220454
22.178189306905306,1.0985482440903132,1.5063543630062262
22.766220953722893,1.3890785467960187,1.0289015762669977
22.861799796783842,1.3355356722589025,1.0379208369853574
22.327702128980313,1.1488929353591555,1.3942610233313626
22.22175263917224,1.3912331949093462,1.158613138153867
22.286937743797292,1.3344681648553247,1.1919039444515493
21.97560429065443,1.384316385392541,1.2553420029736004
22.414339695980875,1.1641830726485294,1.3308032017965938
21.698124565633535,1.3555792432016254,1.3818774936727796
22.012718116650415,1.239890786149699,1.4040446208800097
21.82825952152395,1.3201067126034327,1.3873006480594854
22.384538684947714,1.2863947462372542,1.2288769128138515
22.40403934313544,1.159911155989962,1.3932733531224504
21.772017157414762,1.3668308534466738,1.4103902126026011
22.711720719817816,1.2162241976375285,1.22337953214132
22.057742495677047,1.3666160062340207,1.3410650931114667
22.885773494898174,1.1607052959152815,1.2501669436673917
21.966375573076128,1.268197573780534,1.4613251592000116
22.395172701928953,1.298549393145308,1.269825892922514
22.94432261983998,1.0597068564377186,1.3379487601141893
22.833256687568895,1.310259349134119,1.0828038504106288
22.193879377411065,1.1823104879862467,1.4301831837259003
22.49646004377552,1.3453342831126112,1.18609659121253
22.09649552483872,1.211298997321395,1.430174053313548
22.224790123255254,1.23457383499053,1.3589374987562033
22.48486532618991,1.3193378421641149,1.2026312663012586
21.935466263370976,1.3452548108783804,1.3657311516125341
22.408771436220793,1.2659565271020374,1.2862344540901232
22.218842933314292,1.235058703428749,1.37460235935112
22.922918494621918,1.18385845602492,1.1882163386338087
22.56494809904057,1.3302789483406565,1.2156380701530594
21.951528452204382,1.271080909347457,1.3880832058636234
22.50240301371724,1.32561203957282,1.2109302245201812
22.19202353999774,1.2765485787006643,1.33539160318652
22.292752109782796,1.1274463682080134,1.4853509628566435
22.274614815754994,1.3781109111820045,1.2171996118686035
22.238213872178378,1.110198373678506,1.4651467313259114
22.399182808433878,1.1513438014500414,1.4170629183096237
22.385273030587392,1.2998590446757794,1.2464795610372088
22.01239565222546,1.303314379353466,1.3444390059233549
22.18430086547244,1.2633654865822221,1.3472441908319746
22.25226509830906,1.2504013882421847,1.3467354458395038
22.23273752421602,1.2700211328010287,1.3423094492052041
22.658845819921634,1.2271598858274475,1.2282977324869504
21.94140796744201,1.3335833917481434,1.3776561181087839
22.690971165057412,1.1494015501210146,1.2665094626217819
21.858896749701607,1.3989285245523533,1.3347547000407234
22.071367525668173,1.2690510947882492,1.374765037022846
22.22502231924023,1.2263329834059609,1.3806822688554656
22.07971199663782,1.3999502709070126,1.2533747728436058
22.451213354367802,1.0967371269759683,1.457178177471023
22.60857115855323,1.0561052073565014,1.4450336562779824
21.93741220037517,1.403233572826206,1.3213316289279753
22.28346328914696,1.2620597216504394,1.3049019579059322
22.308992808606433,1.3183837518114692,1.3003824398756034
22.493513206178783,1.2690228474439202,1.2287929137108495
22.548247003618368,1.2913691894830843,1.2236891236689227
22.71357114292286,1.216744263276767,1.1903588610673592
22.437938058581032,1.1715424472820741,1.3562992284355697
22.331725973252624,1.2435352906979267,1.368874345699102
22.30098176370715,1.2936033135900193,1.3266443920129416
22.089165247736016,1.2841908638526798,1.425337988565249
22.50690416534355,1.3058457775469536,1.2342371629513078
22.376101850355916,1.3150001169918693,1.2635756516336956
21.69842178048868,1.3811563662640403,1.4136152362865329
22.738392174027815,1.1390773319241567,1.2910748519990083
22.006983514295772,1.3565488634039107,1.2994623486083527
22.682687224534344,1.121572733870958,1.3505139817660856
22.30207053650951,1.2521599068137688,1.353750857760424
22.597743438568184,1.1770590474070806,1.3309722368460555
22.23523244818127,1.2312537196827644,1.3680083606221782
22.328467857682824,1.3227653974841345,1.2296168550497248
22.260217886953992,1.3081658628095048,1.3211784232775585
22.225588155644978,1.3116656527714423,1.32891274871847
22.40932633429609,1.2879436863137157,1.2964769951546868
22.33842765433964,1.2934837338257987,1.308218391046544
22.35789879626684,1.1533953286818692,1.4381749831721626
22.507971165232078,1.2090204930139181,1.341700420714597
22.55500034340856,1.2139281376995301,1.3280061798981602
21.77806682337862,1.3899902572806337,1.3609625356723911
21.937482551611353,1.1729192254753522,1.5075463663147664
21.93863138868672,1.300774210612302,1.397219918789408
22.645332139813434,1.2222219003805679,1.2544345845642382
22.578610524972312,1.2999125431943679,1.2153958671166851
21.904073177285973,1.2697563655403437,1.429177713234504
22.431883283395656,1.2437274506653224,1.3024194300660625
22.259729525946256,1.3379664318864852,1.2820852844799075
22.04810087937002,1.212419427312595,1.4584122485412685
22.010625630587406,1.4661337101197278,1.251424681646505
21.902869690931144,1.452744473865604,1.289906031522333
22.23048069065686,1.1845159841398696,1.3996631213879998
21.81644953119112,1.33287067158304,1.4349626541052913
21.848147563099104,1.2170005040916485,1.497424438995257
22.61009597978277,1.3234436478799476,1.175178331524892
22.72268384858349,1.270605302612267,1.1751098389082868
22.301897808404988,1.282822695229174,1.2970543597995254
21.817185515900263,1.3117614068629562,1.4448861198616894
22.863478419236422,1.2402801531008327,1.1491295073039571
21.735245096174445,1.2291765981675944,1.5307311678590443
21.967783779750633,1.3662250734743941,1.2969853299961651
22.072397271093493,1.224979672501331,1.417584284596197
22.081367463783966,1.192596085523487,1.4480845368277504
22.007161694305662,1.224859287778235,1.4343122688229557
21.868958244790996,1.3605860561173035,1.3274528387316304
22.285092075762968,1.3541885153570015,1.1900103669003381
22.05998117993257,1.3618568568243195,1.3136435476374204
22.109404979828945,1.3368684692140496,1.3205250870708105
22.316663677655818,1.1741160348045971,1.3886192762275422
22.218447829223166,1.374958993396846,1.18887797622313
22.366371942158572,1.19334983020958,1.3897272551374744
22.388215525446938,1.2863258459282425,1.2273515713366294
21.98831047914928,1.287987398977154,1.4000977323456516
22.25830393804947,1.238417617953616,1.366377541667719
22.558034645144012,1.1919639869436671,1.279589962472511
22.27053926963168,1.2984553114699684,1.2725362918065732
22.321916397921466,1.2507907291868736,1.3101175556252627
21.91045154132403,1.3888601857082865,1.3244246528695562
21.981499708176095,1.2594569513641514,1.4181142935567033
22.34828255309748,1.293720011240882,1.3090423146825825
22.427434634749186,1.262237899724409,1.249723987763012
21.81463846587898,1.4530076114315151,1.2542586265584654
22.685890191899183,1.2223033869187296,1.2469022168559112
21.76201463855918,1.3642612659062383,1.3550282849743192
22.06822029589438,1.17596476207715,1.4515705691834837
22.276883105708947,1.2939932361365163,1.302608163211544
21.977767294767563,1.308186016356662,1.380922363213143
21.910234665075027,1.3468278768063284,1.3525649502633703
22.152056972640537,1.1891592681062284,1.3882190290633643
22.387434209425773,1.43183911943957,1.1587304851894822
22.507606180493994,1.3576524659465778,1.198410168974571
22.161064804418043,1.4338473374565512,1.1773351582084746
22.210441990961257,1.337590454146683,1.2558564581377047
22.490593378509963,1.3147421637891792,1.2288852690111014
22.100737372937623,1.267416945640761,1.3813716563448806
22.0660129222179,1.2689423680940308,1.3822013292816377
22.317925690814445,1.1996715700923393,1.3858953232300213
22.495538408242233,1.2683206782123042,1.2284144274537299
22.58035357877712,1.3041669929032556,1.1738091111727729
22.420115343473775,1.1889539276761674,1.37860797407973
22.387792514381076,1.2215149391013376,1.3629262164194638
22.352007118587736,1.2466742556219683,1.3108848163340412
22.350315854309283,1.3422456485900591,1.194048737757542
22.444718342335896,1.2877822981717408,1.2655995025574427
22.24749174558555,1.1701522669063993,1.4071433279074574
22.172056223255964,1.1706232800518623,1.4480922965545993
22.35541669581297,1.4015131162701653,1.1558492955315731
22.076101398600255,1.1885401863336098,1.4921608145014875
22.382404743667188,1.1493699604180698,1.4272020351307175
22.265360769764964,1.3096412983064607,1.3227675895614175
22.297301844298026,1.2546421275056068,1.329841214792289
22.058984257865518,1.4415683887078794,1.2167155248161559
22.748997374577566,1.0573029295202483,1.359140934731984
22.230265517235765,1.2483643941012754,1.3340193762742603
22.019408265119083,1.293162686731174,1.356828869796137
