$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
21.932350840871745,1.3069434813738623,1.3260758490058162
21.960359093675613,1.3012658511598196,1.3209062161552214
21.960359093675613,1.3012658511598196,1.3209062161552214
22.02019853252893,1.3096304303423985,1.2903223422452503
22.042773076958376,1.326148236598178,1.2752975094512193
22.055964002726622,1.3253895202043107,1.2722543250874792
22.039736013736587,1.3247983797334977,1.2762167947168626
22.03998454514349,1.3255595159862439,1.2667009501762454
22.050291368872177,1.3138126960846364,1.2759420559425907
22.05762597258796,1.314623523322101,1.272533528716745
22.066532910130707,1.3073340379037612,1.275867003213103
22.07316679815763,1.3103568252899067,1.2741677768608008
22.07316679815763,1.3103568252899067,1.2741677768608008
22.07316679815763,1.3103568252899067,1.2741677768608008
22.097810719869692,1.2912099436361029,1.2815421457625027
22.092802507038087,1.2920678724666639,1.2806379561091745
22.092802507038087,1.2920678724666639,1.2806379561091745
22.092802507038087,1.2920678724666639,1.2806379561091745
22.093374499036607,1.2858107932932528,1.2914991100238695
22.09600790931868,1.2893042233297012,1.2843232848926807
22.088281680953735,1.294391674302046,1.2826284883936436
22.023816919325,1.305886152478321,1.2903379922300293
22.01517294658486,1.2986248423447886,1.299526349449113
22.01517294658486,1.2986248423447886,1.299526349449113
22.021585206916626,1.3045003026379725,1.2957282540098944
22.021585206916626,1.3045003026379725,1.2957282540098944
22.04531391435396,1.2901845877211442,1.301109260675399
22.04531391435396,1.2901845877211442,1.301109260675399
22.05507751025323,1.2809966961209724,1.3058569036765206
22.05507751025323,1.2809966961209724,1.3058569036765206
22.05507751025323,1.2809966961209724,1.3058569036765206
22.063366538119183,1.282969534701005,1.2992750510277626
22.078927316562712,1.2817138109247763,1.2961583005136783
22.12827867985218,1.2699973342238071,1.294205501845941
22.10576809187104,1.2687311553649883,1.2987373993830915
22.145848295193023,1.2701223034182092,1.2785708386386778
22.1638109614999,1.2678734290617373,1.278388460426168
22.16132136834557,1.2648665476463241,1.2793409893713528
22.20577847529813,1.2723223759932654,1.2565857125696154
22.201731974689604,1.2644430663800919,1.2674825748130598
22.202375443341612,1.2704674354810315,1.2620771087948082
21.925146530657987,1.5449907259973574,1.0706571296128986
22.01940858048348,1.4714482658058106,1.1019576994432558
22.11382322284858,1.0219584041596927,1.477952118214692
21.68779931216676,1.5061627699803093,1.1318528726133674
22.03425648632749,1.4020529305524703,1.1416509333921387
22.161881318746627,1.3569356316436632,1.16318674914055
21.79817180888709,1.1770549556472212,1.3901591773532034
21.954462771326895,1.2979866693304039,1.269353316534839
21.968779874908908,1.3333986821621653,1.2305504695149265
21.64260803225305,1.2307062405668314,1.3876717168772226
21.8293592030712,1.3898209058703013,1.199726461921587
21.80654785320298,1.1621068673085324,1.4458254287711134
22.348727812024517,1.2900834139952617,1.1214614559214597
22.3451159769906,1.3088671927588764,1.1120153791509702
21.55915251589223,1.188339304573331,1.4848892076187625
21.977817017421007,1.2621401598722957,1.2695738634189384
21.374675855586254,1.3241456808697087,1.3852104249757402
21.684624617515375,1.2212216222783214,1.3842371516991028
21.32949415228377,1.3863177932240345,1.38932039506587
21.706042056804932,1.2720384148931752,1.3915202912529194
21.79772211749512,1.2376421965400364,1.370622343230534
21.748578527383863,1.2435897919689074,1.3148706101506327
21.82406252424549,1.2668201752773356,1.34762782393793
21.943400424408424,1.282467406190265,1.2745036002105439
22.082786367439226,1.268389802076235,1.254532793053317
21.755286967584507,1.284686186087643,1.3239333165118654
22.220791710350237,1.207174518526676,1.2636885134018705
21.98152775101267,1.3357302664156459,1.212333862311955
21.674752125936443,1.4004485034465852,1.239797278782091
21.849325156828975,1.3179165622885973,1.2617195384239248
22.031376917900495,1.184461635078793,1.3149319872154297
22.264280004721083,1.1545695393764863,1.2450252007169254
21.816897698867812,1.2435024087133262,1.3232329615061935
22.159707317464573,1.1634857211951481,1.3247239370879897
21.576807882742912,1.2914992622417403,1.3553124189874841
22.250835394288675,1.147529501800704,1.3342355921627085
21.89468584812932,1.1938232123641899,1.4011458132315227
22.382721302981615,1.163495269987927,1.2548952367130066
21.98362632888105,1.275555663579642,1.260996968462147
21.835754051152957,1.2804725010447668,1.2924867167540577
21.4501865137333,1.3382163290441353,1.3733749161130913
21.704564290148973,1.2855033341632418,1.3490311052428057
21.663461773512473,1.2813947745988101,1.372705654913593
21.988289603200272,1.2345672274353952,1.2839418246408623
21.681994226525717,1.356198429550849,1.2732032083094151
21.921667576756413,1.2142104649907868,1.347850134575459
21.934021390492916,1.3214773717742945,1.2267518911030701
21.700551919147344,1.2831933473377248,1.328252125404073
21.998431045793332,1.2837345289744926,1.2614537701649122
21.75383105197387,1.4285301052524402,1.2042656662771505
21.876458519270027,1.1136188846367823,1.416303778190702
21.258894038673656,1.4526178860995715,1.3345000656482167
22.276257212011206,1.096219113525811,1.3788349550717325
21.878982217055984,1.3405836233618618,1.2577065319011773
22.237181003474788,1.1743943388540863,1.301741632555258
22.12252803623442,1.1641571868975007,1.3136477998572318
21.505913035488888,1.2970984025181878,1.385016269744819
22.200726886926518,1.2478681133482197,1.2371575745671686
22.189631509205256,1.2904316354643028,1.203176806218301
21.60178226410337,1.4263529209162107,1.2757391204544466
21.729777094200752,1.1851948997909159,1.424235861870222
21.54958911331745,1.3638120565602438,1.3204960994226425
21.46359755531897,1.2780210564776813,1.436819598424298
22.03535602747355,1.2691841713011458,1.3068620365997106
22.26143784228695,1.1921882177798822,1.2513113600983023
22.482214315119105,1.157700775218733,1.2597975203541463
21.841023442533974,1.3153975266010234,1.2698479679374888
21.81974858215068,1.3682540391869824,1.2354259245987074
21.861633889497114,1.418821275312334,1.1487465903133156
21.641718414937664,1.1759107931186887,1.4938968665074763
21.628202556211345,1.1678245319997351,1.507143474901961
21.943760726092474,1.3227637176196483,1.2029758785217228
21.983214572677376,1.2242694838571768,1.3754072733011267
21.858938138544172,1.2209702213257214,1.365610818823338
21.94794409143188,1.2451653247971013,1.31936740083262
22.14504936844168,1.2741045198994339,1.1832165210411707
21.834355769545525,1.332251950660037,1.2579299626117835
21.959015789424374,1.243027849501109,1.3242612123764643
21.825939457765976,1.277482456710936,1.281022283881719
21.852906759206974,1.2530005902588655,1.2991262985011454
21.603992271070325,1.3443647670292473,1.3738564018243933
21.88183214841498,1.2353199938660835,1.3166466399630141
21.819529008561958,1.2813573804588767,1.3105571441294634
22.027064376871643,1.1130081911004526,1.413882009381299
21.938535479189888,1.2352311189131528,1.3087619808357138
21.721872943318488,1.249596171278256,1.3590151554483956
21.995308700645595,1.2870895881814435,1.26950471377387
21.943894014489686,1.1979005913358902,1.318498915534452
21.8325847132335,1.2326843694917844,1.2869325645078387
21.434805594210125,1.213523992819304,1.483003014297285
21.191588260441137,1.3805180332241045,1.3860165810058405
21.811506399314844,1.2719874285246002,1.2868879694469806
21.326281097528124,1.2959624839962602,1.4324766109192277
21.565503938860836,1.232313486276329,1.4037167632742893
21.73089926276238,1.337157598069357,1.2643338971904676
21.897360391555303,1.1311110411508851,1.4660411182175916
21.784592903188006,1.096905996507264,1.5209525115585232
21.757167278523063,1.1698904353572943,1.4436188417556794
22.08436794812487,1.285440764688269,1.2000530903776152
21.90197161669927,1.1939507817938464,1.3476275621850389
21.521854162641553,1.3539431110059172,1.3448362419627133
21.84312004724464,1.251173491217398,1.2881738897685893
22.03030054327382,1.2334247057398442,1.345262487617049
21.560718801288925,1.2786111826605095,1.3798588393928466
21.84897702623183,1.2615371734027054,1.3028363497940905
21.346899482732475,1.27204317931802,1.4983143466486049
22.323218206027654,1.2426525272686482,1.2047497193727739
22.311799067980377,1.1946700070656828,1.268450283086671
22.19032587594446,1.1763881626872998,1.2970641800950604
21.573806671912223,1.2354821376614291,1.4374903040433231
22.271575089391327,1.0864702569924054,1.3588536690652384
22.20667916164081,1.286837133584151,1.2090091920833477
22.221188179350143,1.1712702643911328,1.3373065593865692
22.02079310540682,1.2343084358549234,1.318427099239802
21.924246153434467,1.2104106573064977,1.355730836181121
21.856279560136386,1.2469098985059641,1.311848179683536
21.7789470860113,1.1994036595736517,1.3967342980821247
21.798270915134662,1.390394749560545,1.2101387801051964
22.04166182724477,1.2305983121300026,1.2746104996919618
21.26495478861532,1.3825786993834597,1.3490112958760763
21.927647847049144,1.205654845919753,1.329132887575185
21.6195019376718,1.338304750961878,1.2967701386965134
21.869599235338505,1.2042260589794391,1.3625367070339334
21.95420330674825,1.2774744205846016,1.2764226708551447
21.489790800307908,1.2279449440503007,1.4091670872135325
22.107785190214948,1.2928242444833402,1.2137172151463786
22.33301466601971,1.2220477166741082,1.228513822287901
22.23529054883005,1.2269453056213109,1.2526312102934358
21.85746529576901,1.1311852157543614,1.4235837399561577
