JD,year,x_lo,x_med,x_hi,y_lo,y_med,y_hi
2460906.6842105263,2025.6327194493751,0.032599829825118415,0.03298669982812386,0.03338058165864534,0.13928662318351603,0.1398643393366192,0.14041260373223585
2461181.3082706765,2026.3846152080437,0.030058623591028948,0.030495333433601782,0.030944201531932083,0.10257392968295155,0.10333682068261754,0.10406436150855
2461455.932330827,2027.1365109667136,0.02743449725420269,0.027920958584394067,0.02842503264806903,0.06557038262403697,0.06652660303591498,0.06744263089279816
2461730.5563909775,2027.8884067253823,0.02473055714773524,0.025273299252208347,0.025833027291385136,0.028380781470009112,0.029535801240119564,0.03065193536660924
2462005.1804511277,2028.6403024840508,0.021955806527490667,0.022551913975809322,0.02317310948960392,-0.008887642805602723,-0.007531840871454115,-0.0062204639109981665
2462279.8045112784,2029.3921982427207,0.01912164771934546,0.01977469590807055,0.020455374260443165,-0.04613519378588343,-0.04458120994600163,-0.043076347955676636
2462554.4285714286,2030.1440940013895,0.016236308259377365,0.016950044256712177,0.017688249727772467,-0.08325721273328932,-0.08151676750969655,-0.07982857343115174
2462829.052631579,2030.895989760058,0.01330804683551442,0.014081243311355978,0.014878424706481843,-0.1201632084266304,-0.11824841647468382,-0.11639231200020021
2463103.676691729,2031.6478855187268,0.010344324276234792,0.011181040010297003,0.012038199724992215,-0.15676463563841259,-0.154692954565179,-0.1526894717906837
2463378.30075188,2032.3997812773966,0.007354763689844727,0.008249409909576238,0.009171576208261778,-0.19297918002868408,-0.19077709223865724,-0.1886409068563494
2463652.92481203,2033.1516770360652,0.004351069057837971,0.005302095373749181,0.006283026607268384,-0.22873168084125475,-0.22642681923872127,-0.22418405463317362
2463927.5488721803,2033.903572794734,0.0013366117020143702,0.0023411316009448353,0.00337948246262739,-0.26395658529707405,-0.2615812320939615,-0.2592549212525859
2464202.172932331,2034.6554685534038,-0.0016859848118761609,-0.0006242881259305791,0.00047452692338246203,-0.29858907245423966,-0.29616920957119997,-0.29379763380982743
2464476.796992481,2035.4073643120723,-0.004709125454016096,-0.0035856215767950134,-0.002437637885110795,-0.3325758191975792,-0.33015279270689357,-0.3277627451601222
2464751.4210526315,2036.1592600707409,-0.007720837455938652,-0.006540407540084319,-0.005339158599933471,-0.36589365309409994,-0.3634852178011991,-0.36111536790974014
2465026.045112782,2036.9111558294107,-0.010718165373322127,-0.00948386213186779,-0.00823348315895224,-0.3984869317372356,-0.3961234628522003,-0.3937730675084211
2465300.6691729324,2037.6630515880795,-0.013687350325015574,-0.012411806299504294,-0.011110734348466073,-0.4303374669867526,-0.4280336959952855,-0.4257383088334742
2465575.2932330826,2038.414947346748,-0.016643758656004096,-0.01532069655634862,-0.013963610264182243,-0.4614371523817779,-0.4591966929518998,-0.4570101071647582
2465849.917293233,2039.1668431054168,-0.019568028002640608,-0.0182000791897567,-0.01680016560143286,-0.49177336987321546,-0.4896069796413257,-0.48747443302138327
2466124.5413533836,2039.9187388640867,-0.0224554994250092,-0.021054326055092783,-0.019608336918638808,-0.521370705776702,-0.5192299265916536,-0.5170886955180777
2466399.165413534,2040.6706346227552,-0.025311672699709964,-0.023873726703441886,-0.02238814100141606,-0.5502330745662245,-0.5480420967897192,-0.5458308971938091
2466673.789473684,2041.422530381424,-0.028130811243885435,-0.026655084912204894,-0.025140022308234453,-0.5783783713928156,-0.5760401043052491,-0.5737227710142005
