K1 [km/s],K2 [km/s],$\gamma_{AB}$ [km/s],$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
6.001174336658079,1.5786030731489396,7.37135960387402,21.78498719577882,0.5460517791968577,2.0758555329972355
5.6962807261576565,1.6800819204326622,7.705894912939609,22.14127785349735,0.5821592291603553,1.973798037042707
5.963591530419768,1.9848235778621204,7.53762224895095,21.020256897332352,0.7251705091774904,2.1788438805725887
4.899019567569567,2.8660342020426373,8.52873799555834,21.424921781228853,1.0126145226524128,1.730899916457273
3.834442374827938,3.432346257843893,8.845890520719824,22.478192759862367,1.1444949528385533,1.278571453830415
4.215237423058936,3.4201167602865996,8.834739389304698,21.749373929691107,1.1810732637263437,1.4556532918532437
4.653111936084814,3.0968607279713822,8.433848097750026,21.71894781119056,1.0548438732713554,1.5849297235397786
4.453248760804442,3.2759284787658687,8.690018185882316,21.77048089320476,1.1089821546319698,1.5075339519407198
4.303211686983099,3.09269410456396,8.607380516317802,22.42629856474756,1.020036806577475,1.4192914523099844
4.210919167079318,3.5382594757856314,9.049565108655656,21.570583310822112,1.2172968026244273,1.448717504545766
4.1720375039719455,3.433100603602991,8.678597857904734,21.84401522374156,1.1666638211066442,1.4177752935861838
4.177695822972345,2.9745925801537405,8.85141058663841,22.724954504552862,0.9901072218134662,1.3905658315906526
5.086408243751826,2.548379994033991,8.158743614407525,21.787256851945465,0.8774646238924343,1.751364909085667
5.38557143687129,2.0890895197348343,7.9575185696802695,22.24358662332709,0.6916022865482404,1.7829171440110643
4.184539627837927,3.3527040803708643,8.854211665258626,21.986773675710324,1.144895064971569,1.4289536607596043
4.740152001619519,2.68871055425855,8.186707179532096,22.369180681050054,0.8954945100361948,1.5787419316907163
3.89861871384208,3.434352185269041,9.03055549694167,22.356194707923066,1.1549846388794354,1.311119094497514
4.608938565621648,2.944063239451588,8.358225971292457,22.18545821628233,0.9841179916598701,1.540639244464125
4.230847007849552,3.5034698684914654,8.86362569173469,21.698366568251547,1.19805544943428,1.446791182382684
3.6761816738616186,3.699594153192168,9.090917104473084,22.391229209658412,1.2430493177053348,1.2351828152587034
3.509040828043712,3.847487428213937,9.165914858411755,22.263550470867862,1.3277694816078363,1.2109714217715337
3.884812143561931,3.4554870906393713,8.803842904798202,22.290956080547996,1.1920099780467777,1.3401105883183273
4.185765543819422,3.067914181718617,8.390863372007333,22.546009078977754,1.0325118760406735,1.4087267043090301
3.051373684667787,4.304584600554789,9.683998167379247,22.155227516845116,1.5033959253839921,1.0657062620542401
4.676002743178372,2.4284947782325492,7.990640019480125,23.074238201869008,0.7715093525929435,1.4855209413865647
4.907572848221518,2.4794004660287734,8.287074441999765,22.159335712794345,0.8537200441887722,1.6898009685195692
3.063809734336837,4.155961329758045,9.565851812249504,22.608057841716295,1.3707321366722165,1.0105152888294964
5.091529463232418,2.53875071849778,8.034587729282798,22.04438434144437,0.8377461295198346,1.6801212777925167
3.8426817490857417,3.738921346135438,9.182938475824734,21.89906098920166,1.273251430352707,1.3085859745273256
3.35660852355628,4.148469119726531,9.57664501228723,22.133705160711834,1.3656908836285535,1.1050075409101505
3.859817676123471,3.774062222661509,9.192439714949966,21.632609779508,1.3001099045273743,1.3296514191700526
3.635076358398085,4.016291007187959,9.275577955388904,21.834355210521526,1.343503603918103,1.2159821535055328
3.2429438096544922,3.9562698841063653,9.401116056402518,22.714008434248303,1.3026377210134803,1.0677686450446229
3.257229926917658,4.212832557855304,9.52911150437699,22.274789367100034,1.4073551410002925,1.0881228295010295
3.514003239916914,4.079736575933406,9.50905989164615,21.677726425367865,1.4302419744952983,1.2319116292678207
2.042683425068714,5.519449275937491,10.6772384247576,22.004905487271312,1.8488583522925928,0.6842407861219927
5.8061820970568165,1.9079060652433713,7.475537882385205,21.708889264924633,0.6560186324197101,1.9964104670976808
5.274940537374547,2.438106164595464,8.01688183908228,21.70590065330166,0.8310525030395381,1.798015443555226
5.449570376682662,2.16261871631902,7.678282242614919,22.190341415412103,0.6936427438358382,1.7479063323944004
4.928142184495011,2.713205515871186,8.227290497590056,22.01366855978462,0.9036683491039943,1.6413817847419525
3.8993930722353625,3.8426075114584544,9.165715914905824,21.86689727417034,1.2871156943781636,1.3061365249657462
3.351685159344774,4.25955471254042,9.377927140914768,21.66737083590515,1.5070863949915798,1.1858702246674715
3.344048306584172,4.2098791198997745,9.374021550885507,21.82498205520715,1.4729320465901357,1.1699993695378517
4.363746722072715,3.5049361140583875,8.712174613887797,21.004333011206878,1.3226669088238252,1.6467585142631411
3.7513923414404364,4.239671311452083,9.334796847063503,21.001202938143486,1.5133808736320946,1.3390862172948528
3.8163140344157447,4.140667209373181,9.250245974249703,21.056484354657933,1.4724734198524445,1.3571293449438322
4.811717686222234,2.6400814473398557,8.244602048426136,22.08299735113753,0.8887148213793705,1.619739735055406
3.0972204834599943,4.529710200528476,9.868268895538396,21.902266335263548,1.5250129857698418,1.0427381108216982
4.104188582280432,3.474162426539659,8.692274403265834,21.58034460940664,1.2388298855354525,1.4634869782604096
4.39401131424584,3.117326088482725,8.632834075950168,21.999113224657503,1.0604589822444144,1.494764626482677
3.7505644238896707,3.6216640807810774,8.929845007438432,22.582206221663288,1.1655306916588248,1.2070136405760576
4.33082692087211,3.083950086561407,8.821603102492308,22.553781080281087,0.9752173653038523,1.3695090714224492
4.706936319605981,2.4942132541466733,8.210959368651666,22.720950444429025,0.8078913707451921,1.5246062977713557
4.649021738758952,3.0218334338728265,8.40581631928403,21.56870301558474,1.0757388237414993,1.6549996173653057
4.215352967818814,3.517008241672018,8.963467968889807,21.513904717003246,1.2311196122319188,1.4755733721836775
3.6627146353038165,3.7834909423498067,9.06333660735404,22.285722170911455,1.2420606659316011,1.2024117008239605
5.317998301924065,2.3709299892276907,7.8539308815810625,21.542213081965084,0.8284039898676979,1.858110965502855
4.08128010769126,3.2132800926192675,8.77159467749715,22.468520878014537,1.0820252015133351,1.3743115457318607
5.90989387732379,1.6551740126184946,6.915270259652797,21.84233504907931,0.5709842557432684,2.0387320797328217
4.795777707468633,2.478858721818435,7.950048685714571,22.678905242362298,0.7973051391344044,1.5425236535892508
5.728972523294249,1.651396351115236,7.020502063243127,22.25345829247114,0.5681757100394936,1.9710973861733563
2.991871763582118,3.9660681687396333,9.683533422955623,23.35622724300255,1.2430194139184703,0.9376930823831254
4.067286284797237,3.3954205944680744,8.6629632704764,22.700977827072432,1.0500403333841473,1.2578160871779493
3.7327818382414684,3.380936224257104,9.09603868449246,22.997528294590325,1.074720037059206,1.1865634751540737
3.787116343768947,3.32065898695882,9.072788825893731,22.970324537738975,1.0678240024164782,1.2178226513779526
5.353007034421031,2.0029859723327195,7.662692669909067,22.571925722354454,0.6512655212570672,1.740515892133196
5.1575744034527915,2.3591275387334054,7.7953825936331524,22.213721468929393,0.7870866686729683,1.7207454828093425
4.670036674468579,2.77946764478493,8.394058160302265,22.37301952149047,0.9045076568577589,1.519745674244115
4.387125867524308,3.2476696492654913,8.585486046199028,21.656476672894584,1.1487178488933363,1.5517495107627735
4.367620532887347,3.3419131743812307,8.642034336802556,21.460176362182533,1.1922895673630294,1.558229709701038
3.089797917436625,4.169024841692424,9.37802445032361,22.746037670012402,1.3506978582971247,1.0010454694144666
4.52558077623745,2.9212186780235103,8.441173350986533,22.27998938603366,0.9650029460173105,1.4949920779170434
3.757447176050716,3.685875352632776,9.139886844615514,22.269850505456187,1.2240093419443532,1.2477769879177787
5.022868486945953,2.247788969730172,7.942587636162603,22.622523030372307,0.7416928532141038,1.657373405408853
2.1195784287916437,5.0518151888095515,10.429238917730924,22.479070917375655,1.7268693361394574,0.7245385781987534
2.3985717753421687,4.727856338497709,10.326140517789167,22.5686800267046,1.638090617142278,0.8310485002974474
2.3688017550228486,4.736762085370739,10.350084672349398,22.54729977167391,1.668566022060513,0.8344312106439857
2.1952585504551845,4.879427501741722,10.44948429185281,22.564713538045076,1.7115738623329941,0.7700385249459937
2.615669611543192,4.848650699541264,10.400424862919731,21.75317057153596,1.7401599166606316,0.9387525922759062
2.6872851596144036,4.633047739949945,10.277779825584188,22.05390050117183,1.653775976822522,0.9592319978749004
3.0801260993063577,4.1544380684180435,9.8706757939975,22.40975114312297,1.4320322557405398,1.0617175784821806
2.7603165136193817,4.333017000253151,9.899548919623024,22.729245847657495,1.473827800312506,0.9388911271744971
3.1834067438922076,3.9723730945648064,9.497509593877059,22.563871101955634,1.3627938269657869,1.0921247717726883
3.5665583171178405,3.6203151485558878,9.207880538775385,22.625434628574048,1.204235443517902,1.1863541599576197
3.5976989526955556,3.515701459195249,9.103449982066618,22.806777604502876,1.1531554320420083,1.1800507347692633
3.4473618198824,3.6672854091102267,9.252612503904782,22.841833472843224,1.1980477273183445,1.1262019539832342
4.094417208503456,3.109343391944443,8.498330597008714,22.307215195718086,1.1091111253471067,1.460489597105577
4.094417208503456,3.109343391944443,8.498330597008714,22.307215195718086,1.1091111253471067,1.460489597105577
4.9331814803253735,2.3559089526998114,7.865109195296844,22.248631465856114,0.8224117262278401,1.7220980854885168
4.792410884044206,2.5055075340973154,7.854448499439481,22.034166878147396,0.9018066063635487,1.72493107157896
3.1230462920941564,3.9801468965107984,9.552119486047053,23.09309438729779,1.2789782941480676,1.0035580402094324
4.818879224234356,2.4077661470263148,8.149837912332092,22.361716678270533,0.82101207697529,1.6431654068514834
4.7117853209559355,2.8952642323442275,8.43109367973003,21.827611103406156,1.0136040505048607,1.6495505429441786
4.30629215247714,3.133339556027994,8.572211829487927,22.07495798893392,1.062112661538509,1.45971010726583
4.160914205143063,3.1101817818331203,8.678963596046659,22.367634913770083,1.0476991847830823,1.4016500405681562
3.9347551610773515,3.66808962201726,9.050359796659459,22.074136292342885,1.2144787391587952,1.3027698282616549
3.9688488965622386,3.8816563420802983,9.100478989932451,21.508519134650335,1.333874424270301,1.36383687023684
4.7595481434326254,2.729780802978551,8.217010264191003,22.06127772978655,0.9223909980945942,1.6082479434648538
4.4545916746581415,3.109756990163256,8.691453235630078,21.86021731477701,1.0548903459545358,1.5110845534331059
3.753975421271319,3.6359431116616716,9.001930763134837,22.53148901878502,1.160943062978606,1.1986303388353614
4.267659543847412,3.2346263172272516,8.817402897035782,22.296744664657705,1.0335557716225932,1.3636394811270702
5.686957435256853,2.0107804703766567,7.4327812623364835,21.757741188606325,0.6715526265217837,1.8993078850865006
5.044365117560696,2.7515873367527037,8.088001004497464,21.37836106466427,0.9649991415676773,1.7690908600941482
3.0540366314399,4.674466416872543,9.871226071098336,21.812132568067643,1.5688862580591916,1.0250231096710196
5.130365504475781,2.5568139624310033,8.048006683101852,21.63984549268546,0.8759808503935613,1.7576961028355467
3.6425893839514463,3.4688437947079946,8.83519642975674,22.69833026032055,1.1831394170407084,1.2423998701878056
4.735956080048738,2.8617816520765706,8.134690680050472,21.83695918582801,1.004897749015969,1.66300304596129
3.8905446001516943,3.333673708476572,9.005092079244744,22.440015578031694,1.1377208864339434,1.3277705733288876
3.938562849780992,3.3227903392148503,8.929933005373377,22.322563089213304,1.158794027071907,1.373539296690009
4.022810405195325,3.320624754301547,8.832597684636701,21.75008498734616,1.234507518546866,1.4955588355682095
3.3858859795849203,3.9915731998945736,9.482947542176534,21.806375669200847,1.4577905032059897,1.2365832163888602
4.840577585484649,2.154793491163344,7.9115968888395605,23.13041912967889,0.6967612662947487,1.5652205104069492
4.110390803041559,3.010223112551992,8.408466317098956,22.46657456471773,1.0633105064814443,1.4519261739750202
4.863604922918267,2.3774351389293624,7.779657413076118,22.37524607034132,0.82441723503,1.6865401108844749
2.780805047538887,4.653610706643178,9.97075868449025,21.600714703479678,1.7665076138336355,1.055591797150536
2.7582104231280318,4.423223135720465,9.638081917304152,22.818424240407474,1.4156453428728284,0.8827607426430442
3.9129226226979763,3.646310245010979,8.982199801470678,21.709570541712726,1.311299839580021,1.4071799881684073
4.047674334377811,3.5829209625728304,8.879245273138501,21.476905433811122,1.3112073588884063,1.4812887108201276
4.2755337615714,3.2250261585403734,8.687226196795805,22.09404435260506,1.0895354394192651,1.4444365182370913
4.107591448606327,2.9228993409452158,8.621349356624709,23.032599273861486,0.9357917698407183,1.3150813021945804
3.441377041617269,3.5084350692101958,9.180063639746766,23.314662732847207,1.1084013314177994,1.0872160435045237
3.4177239178743055,3.503715481368716,9.201804006326718,23.349963032800936,1.1121607259976443,1.0848650051566768
5.00417511783342,2.2420800213090906,7.729761050536551,22.83819950947126,0.7156158050405836,1.5972074018221396
4.709319552510819,2.517123750898762,8.117226500965236,22.756181820684496,0.8296275967914513,1.552161057428154
4.537097718449949,2.6952161623583772,8.257933181219371,22.707996320350535,0.8825532146460149,1.4856805300088831
3.4691955691610863,3.772858467945799,9.298174896716713,22.606836594571043,1.2547952595350629,1.1538016046898032
3.577344902174726,3.6954884152018055,9.248604533686576,22.540078337910792,1.2173939142501629,1.1784742431247843
4.77493453470516,2.5315562946355525,8.10093722341955,22.693504443106544,0.7980719527632066,1.5052959069105833
4.015757014770346,3.5341449860959817,8.98305712488361,21.780177458011764,1.2346290770201562,1.4028769040853604
4.228260725094352,3.2823250250334666,8.809644592526935,22.24140004113107,1.067100913041827,1.3746295220355507
4.58786836769351,2.851293798378197,8.351887832661243,22.251366213440196,0.9479502777399641,1.5252974266851034
3.9589951238479153,3.508917362849995,8.910830024521895,21.95988688381343,1.2128128427393006,1.3683765201712113
4.053001891179294,3.1936366136920165,8.837869978573899,22.60077912318994,1.0539800232597296,1.3375920758243278
4.2389625544534555,3.018248255150841,8.693890000113587,22.636445679651164,0.9866065855733214,1.385634321194523
3.960327039474349,3.64123452158151,8.815870647176485,21.401761281069035,1.3470830743923317,1.4651320842737332
4.328263536312789,3.051736591346592,8.609521817864161,22.467439249672793,1.0057897323367995,1.4265068079647876
6.0855296614567465,1.3145495113153631,6.831207794158499,22.30947362337138,0.4349485189577002,2.0135355043989454
4.438460259436166,2.9534045650465552,8.532376024056937,22.164809603974668,1.0044820470365459,1.5095641483910691
4.6339457996055256,2.640967447649907,8.131597339231941,22.496990046427243,0.8704184426632672,1.5272705802821829
5.985609748484648,1.411549867141328,6.93148629359091,22.066599827782333,0.4911221672478691,2.0825800776908903
4.970873647037237,2.2476442951119977,7.922998460486764,22.821611127793002,0.7131354240383109,1.5771650762667166
4.198650079980425,3.362702808587786,8.659192140986558,21.9853038016127,1.136810939426355,1.4194151590070503
3.4227695278621795,3.772711863948131,9.145257162638966,22.54232586097171,1.2793685887405575,1.1606992472154045
3.5692130686195536,3.549571960232648,9.134959085063155,22.547288549487817,1.227278313215576,1.2340693028449805
3.667404954447584,3.419904973555363,8.994398075510952,22.68212784313425,1.1736178386954983,1.2585530620125163
4.5613546158512,2.6937163162433198,8.339879267717235,22.171087352245138,0.9484064738527959,1.6059665307461604
4.560502273232596,2.6815903787679156,8.070892289432575,22.081064301538262,0.9633808456431007,1.6383936082597153
4.644463705973543,2.6184144115616728,8.026129362571584,22.010856758251467,0.9459425454128202,1.6778840662910064
4.805872408458498,2.458096481129623,7.809548785934615,22.016454877735793,0.897582240816923,1.7548805584238287
3.9602510664268373,3.3603069754123287,9.069435034875061,22.090464875954936,1.1919421196901188,1.4047496508983792
5.003801772844666,2.3172519725311966,7.954140058522656,22.264464757818196,0.8069986196427043,1.742607697185593
4.198542905335728,2.871382691525351,8.388598549545637,22.838652367310704,0.9467755357405895,1.3843775405699836
3.99955197102949,3.2456775169766146,8.726828880567432,22.858397305596053,1.0496444244493834,1.2934456379995602
4.242573037363047,3.280240810003191,8.653637474893635,21.7036179374112,1.16436338860835,1.5059555088571843
4.0620634468520445,3.286233854398047,8.786831573935332,22.68896120752543,1.0649194702034122,1.3163306829077428
4.260192791476136,2.9856514903705973,8.641990173111564,22.800742869402512,0.9549111543642589,1.3625520692697501
3.2379806905243194,4.540220623744664,9.832572930504783,21.6187226333212,1.5656349632678077,1.1165747657631924
5.372454653945262,2.220904581882441,7.630942798707631,21.821937952489463,0.7540448023137332,1.824063735345153
3.018051060421673,4.541737516332396,9.908871552137757,22.06948157830406,1.5306426058560778,1.0171344167553247
4.2192049432851535,3.186267094518686,8.742036759980774,22.586914052064465,1.0262695561927158,1.358970060005424
4.6756351110651675,2.3637596280547677,8.023251273563352,22.97964687260489,0.7594322584681609,1.5021951005616292
4.140727508235721,3.3282527972375986,8.79161718542157,22.17317989924565,1.1047626916541928,1.3744512650006153
4.273917842835043,3.4941199127447837,8.87327707253936,21.635217866933356,1.1994759234779646,1.4671681795191895
4.246072430525164,3.172239254230684,8.660243556085753,22.41135589857663,1.0137478236985515,1.3569111093908324
4.035926292681938,3.7196285981813855,8.98698198130042,21.712125079419554,1.2436643604903483,1.3494190506623533
4.561212067594015,3.1047136528409185,8.627170145874349,21.720226936879147,1.059673383030761,1.556792529953724
3.917127712246725,3.3534127265862614,9.06547528452393,22.75368031798475,1.0664617607491036,1.2457359882850947
4.371821507711574,3.007286212483973,8.593702462196765,22.283962922777015,1.0152115878072359,1.4758568160320535
3.822861949901452,3.448892162335762,9.050350227243412,22.614696536104585,1.1348670332636244,1.2579227750405646
4.079803889232597,3.4956263574408726,8.893369917276669,22.005701863987987,1.1924814504921506,1.3917650120699137
3.8678052178299427,3.492429808654616,8.981320802392116,22.33295583084172,1.1501861206141382,1.273811106457343
3.215036361677984,4.282350635423688,9.681905922076982,22.517351267402578,1.3306590297207554,0.9990114144691248
4.07500464239407,3.0740605026590675,8.816558522509208,23.060313668225252,0.9638398410638855,1.2776755120669459
4.619927470959036,2.80445469506032,8.320463337538795,22.466038912884155,0.9022295536003916,1.486290759886889
3.6988178380487153,3.651359049881192,9.202275279745908,22.663322624200255,1.1434624251439747,1.1583246559657274
3.906786665960882,3.5457428602292986,9.007348498908721,22.36635990477459,1.127106612679419,1.241873779095061
4.400887389056412,3.3930640651266946,8.703866684912136,21.633582449062484,1.1467565843352554,1.4873714416971933
4.279365112813829,3.545300779353486,8.893746323970781,21.572142355504408,1.2019492908121037,1.45081621633542
4.030803310983935,3.505518382900931,8.96010967272963,22.015588341941385,1.156145317295423,1.3293880858432414
3.3438709609824753,3.8636037272498203,9.393446551983496,22.584802033566806,1.2878094008140242,1.114573015935962
3.984064039113609,3.4256470632473173,9.04788125019756,21.946874145096604,1.2345872137634095,1.4358380856788098
4.759497982293545,2.6427027851120153,8.062770581165227,22.230866522790624,0.9162222417085545,1.65011288265604
4.625464473713784,3.197248544255749,8.634020629262507,21.326050110133938,1.1371993377222642,1.6451880619714565
5.0275826597414515,2.2612500675600407,7.899494779437908,22.662080764438773,0.7270670916947793,1.6165350109276506
3.04242159160329,4.863983302081279,9.999798045270964,21.34736804090306,1.7129957190071485,1.0714788349707747
4.502498367786781,2.97997004456629,8.458641485469796,22.10005937552756,0.980873498311971,1.482022053613538
3.797770829357848,3.976193884706129,9.174600248128662,21.417911610514984,1.4208638349907898,1.3571056597046094
4.703869394754749,2.9383926757163104,8.432589560732499,21.952682002217227,1.0015024882631967,1.603235994373544
3.2634844913570293,4.270989610564771,9.575286340095369,22.1316495366148,1.4243771448190228,1.0883736898965681
4.244544176436508,3.524295713216478,8.890210244536199,21.516224875583802,1.229909710764093,1.4812622223468288
4.206216488072852,3.5311621980558003,8.877688398944603,21.74647287588707,1.2005086108791103,1.4300105262605536
4.818347719308899,2.891721118544119,8.42726226918882,22.083929680159454,0.9427177776227734,1.5708091712687549
4.1901053839645135,3.6847740471144035,8.999867548947046,21.45559092206976,1.278853256746114,1.4542356866057449
5.050123048237203,2.7541628469130126,8.080403313364535,21.457689558156897,0.9766885345337727,1.7908880314490012
3.839282100982126,3.457403506437969,8.988937921731067,22.431736720728715,1.143139498192575,1.2694020255848273
4.977706403527173,2.956496686065383,8.263726534105702,21.396729575011285,1.0251194472067684,1.7259426201259467
3.3068620172750114,4.0017126946527295,9.506082430004936,22.4070398682139,1.310420417328181,1.082881214964455
3.9597915099345538,3.633278056171992,9.215615726910785,22.027619492262115,1.1918788854268554,1.2989900080359016
5.42002874623047,2.1313497473438923,7.892288837026877,21.9689606378379,0.7243491796651318,1.8420221181371488
3.9405717897569668,3.4735160126527793,8.83656403817221,21.98877976886275,1.221157882209547,1.3853571666132192
4.3286656845377145,3.0335428045355814,8.558223504158097,22.75069223111705,0.9641988732866267,1.3758482555860023
4.519962243287506,2.9042246547231385,8.537793030234356,22.090848601261943,0.9958074620933296,1.549815412153399
4.055974295988339,3.3414497649996964,8.881188886140391,21.878593062652257,1.1917876443604711,1.446635559940253
3.4566898101062065,3.9645447755377514,9.466108497288602,22.144099143873436,1.3554574482471058,1.1818244501357165
3.910774688205625,3.55863919461002,9.068668737731185,22.069826878556665,1.206933238969316,1.326362045487583
4.010293860383937,3.33150887265298,8.867395243449685,22.21001544228088,1.134142804773678,1.3652210156536653
4.332434289781451,3.0926828812838245,8.662419105988716,22.07969517980517,1.0694961558324823,1.4982207992804746
4.508014410126932,3.238555762542905,8.614615804339603,21.896169033883695,1.0881159862480114,1.5146389025100284
4.716888810890775,2.521027444025363,8.147388637966552,22.684260505758516,0.8283938277815357,1.5499401192692426
3.985542387658847,3.3702790837933576,8.905918036521648,22.53780265205637,1.108733255049347,1.3111387142552369
4.3831301833849645,3.0094640262394057,8.542746621093219,22.193547031298085,1.0212861558036666,1.487450966798879
4.368240173683759,3.110994121959209,8.519680086962536,22.08737565020433,1.0474522314306853,1.4707591007818086
5.404591676549307,2.1822866287503873,7.572512710595939,21.95065113597486,0.7523068534736466,1.8631426802183526
6.228878933138007,1.3015186203004863,6.891912454478966,22.340889350671663,0.43172829833770243,2.0661888815193232
2.4962103718908564,4.7594310476195325,10.3917303044512,22.509867488190554,1.5868914086518537,0.8322874632930087
3.17988246784801,4.332144613194173,9.721997252592885,21.997009419326503,1.4998941422028846,1.100952879525933
5.590833555123525,1.472939317236526,7.040174857881941,22.810801254900902,0.4907591631599726,1.862773818833788
4.792199928351666,2.3561156649101727,8.120707516404984,22.916028499006565,0.7594248792656608,1.5446252941678573
3.7189326794578124,3.5204857725022616,9.08727190349579,22.588630495900695,1.1549004824285718,1.2200012791338302
5.123825540171584,2.649665803749131,7.9477269266557045,21.67970488719622,0.9114121221484293,1.7624549867679278
