$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
23.136164003055317,1.4599167925840426,0.9074560448461592
23.19006729331748,0.9425403205773715,1.4545499870482652
23.15680456513877,1.02797717344809,1.347392415583705
21.37486494286368,1.5439015110671237,1.5966490689607542
23.04241476609121,1.7255925306840376,0.7866988696446858
22.606724069413804,1.8039150194698919,0.8954162277945801
23.0746779834073,1.2309062321186053,1.2844516393720309
22.740429556655958,1.7843806224160574,0.8649173368074621
23.06574694274061,1.3226549690807141,1.2013406484421125
23.05658754666714,1.3285270275852807,1.2006078432991671
22.031804615155306,1.4395732847620797,1.4401924824113554
22.05348945139254,1.355978095889436,1.5383771311624796
22.214805359193452,1.0786312679232393,1.7666955175462817
21.785747413045137,1.17840497888774,1.8010599042871611
22.395494695478668,1.100273957138147,1.6696777372795315
23.081753879747406,0.8440415477404664,1.6403032905031296
22.563839017807272,1.0302168669529324,1.6295246304468864
22.647475813397996,1.6280286037446807,0.9563219566884272
22.61317756963554,1.5622859089566643,1.0301518412797206
23.309908819781157,1.9899951998725787,0.37815399834468433
21.432859473055398,1.3609894053866516,1.6493792447226905
22.088465512742435,1.7297816457680641,1.0637834680490454
22.090008906339442,1.957981044730263,0.8303462252137401
22.94894644477133,1.471641279419538,1.034592951681549
22.6807948338404,1.3697069038031027,1.23622796274961
21.947763571337052,1.298034417794515,1.5422299443040415
22.439281687749443,1.058965602811984,1.6314464699679763
22.585677451087737,1.5134893174701025,1.0605618080720547
22.312637729101212,2.080611165511413,0.6319005198625618
22.462948391523813,1.8660401211972433,0.8060242427122571
22.228415235218133,1.4543214787113197,1.2319199704632566
22.391494184905216,1.7309320485260031,0.8830779665129728
22.40556425755093,1.494819674506563,1.132225448417332
23.267622852802166,0.9003857375950417,1.5050920957646738
22.487410436147297,1.20668567444258,1.4448123874894252
21.794863435075396,0.9469682801161072,2.0271624644903206
22.460679168606557,1.4349077144836409,1.2705783462332043
21.288389062411145,1.2947703998934486,1.911741989560744
21.605344534393883,1.508434778341977,1.5171900443831616
22.3844194059616,1.1440931532623422,1.515423179244015
22.452938027975918,0.9142696479328082,1.686226073623477
22.594271072218767,1.1242166203814594,1.448609495931009
22.137238998952668,0.9598874697933582,1.7856494077837164
21.55107467353005,1.4784266419104748,1.501724694411449
21.457364421388572,1.2984800571585124,1.7416671482217798
21.547491749709884,1.231558798869197,1.7746429050613717
21.029069963110278,1.3036292596534875,1.870265272810964
22.71034728783257,1.1851446094706926,1.4155576768192397
22.73645773061744,1.2843834219865613,1.3062358189889651
22.08931977902679,1.2359138457150243,1.5278664403383282
23.142939493471808,1.166378740449945,1.1997765993628753
21.64591506171905,1.4604234764305433,1.5727482263304475
22.02745259822489,1.370287083932106,1.5489658869585101
21.255911596406225,1.3486424652378537,1.8097158849189567
21.701168535035094,1.6612639791132275,1.386652930221806
22.244311394356007,1.23853571532213,1.4685450815263217
22.419047079379958,1.6061511291322474,1.0988262000204552
22.799749697314056,0.7422800874608065,1.8147586281463572
23.39500449578022,1.382154919552043,1.0149062279443497
22.670782618254147,0.7291777362184209,1.9122741008227182
22.640728086859113,0.7307500640075417,1.918439368126561
21.788121810184762,1.3742901252457211,1.6301335571322184
22.158895266404752,1.4456911422573233,1.4246018659708621
22.827047928359185,0.9736759418411827,1.6431460075717093
23.005011720089758,1.327328245426832,1.2402006013200362
22.881057325530048,0.8700742899487436,1.7378985920806604
23.045387573162948,0.9213428709282758,1.641557813644333
22.894966416498768,1.272296361101105,1.325979709184826
22.7675838017121,1.4652687297541573,1.1454413909442358
22.68300372278713,1.2309572340614399,1.4445402691751388
22.86798570173406,1.3904467755491179,1.174029706598862
22.46442507843839,0.920976586566972,1.7773092432029471
22.39917994481886,1.0760287076278683,1.6496138774450324
21.84096500347613,1.209724864998853,1.7273728036229978
22.357715489787054,1.0573455885606553,1.575280717279469
22.55978570262708,0.8803309039250415,1.7170962168830608
23.339613367538142,1.2969583988259374,1.1181889551702193
22.276454355551504,0.9234409449164909,1.7864533935274294
22.424221642318397,1.6840239034627595,0.9618926883920385
23.141816212148264,1.3354259108740134,1.083991083255857
22.686078292922492,1.4065526863549151,1.1685062677854645
