$\Omega$ [deg],$\omega$ [deg],$a$ [''],$i$ [deg],$P$ [years],$T_\mathrm{p}$ [years],$e$
4.646195329910926,291.954197723869,0.7540133580049627,87.13711786239564,133.38653027460012,2029.9519307018677,0.4882842434130017
4.640625416963905,292.197025743145,0.7502050027124121,87.04619881003293,132.4338060216905,2029.9132696895813,0.49005848365031357
4.549398125109396,292.4104795475888,0.7503283881542135,87.05001277652381,133.03066826115523,2030.085642778369,0.48493240199453347
4.56105007587306,292.35262258107053,0.7507016910291072,87.07039463493085,133.03156298302974,2030.0567400490982,0.48551477997696574
4.652472091215601,291.98338559617247,0.7515752871300093,87.05845835998355,132.6018703235001,2029.8548611642464,0.49170207586123094
4.607091479706723,291.7695416034799,0.7547566380007988,87.01099606399728,134.52249083501815,2030.2469417291381,0.47477352067715944
4.566792735901593,291.76538172570605,0.7530584753793935,87.04454240249216,133.62100100990824,2030.014239958036,0.484819754648843
4.440157134145655,291.5493862441691,0.756381107047853,87.0128093468164,134.55209596215374,2030.1116848255178,0.4783155446594181
4.647874725487551,291.5169176387502,0.7540977159073712,87.22713302186519,133.81794895021144,2030.0012195720901,0.48567435897086497
4.537525292117829,291.6922305810222,0.7553623582322819,87.06285933135185,134.34051294737378,2030.1048364403975,0.4795637006250792
4.700143969035027,292.0631068299558,0.7506220106075052,87.12026457372971,132.21972555129724,2029.8078782563193,0.495110773644142
4.55624874525076,290.6223814011944,0.7595882834802858,87.1294378468444,134.00115731270728,2029.6790201197898,0.49192944655638576
4.234753563480233,289.55203161876284,0.7704876297798006,87.1201717789312,138.3256603473175,2030.3269680938492,0.4549911761963529
4.928037489657599,293.4059553988132,0.7428065071227536,87.02750103462448,129.97832077839607,2029.7090986718867,0.5063447963889735
4.331910520417346,290.7121719727725,0.7633696529321831,87.07599922909938,136.64014184133245,2030.3266407305534,0.46299715020457305
4.7021960175690385,292.506974896192,0.7476181501988848,87.02640820257615,132.13491643567838,2029.9412837123575,0.49238942085344756
4.811918386648856,292.41955470665226,0.7490194375713738,87.15017754285259,131.26339551979885,2029.6632566971173,0.5029876320265744
4.670662612556936,291.68719109884984,0.7541856967700596,87.08677655717963,132.97262963660253,2029.8956271434506,0.48698963088917047
4.668189441159425,292.7690001610783,0.7474986236741034,87.09677931182453,132.37116854047727,2029.9976914209528,0.49154784796024537
4.652329984433539,292.0126945354176,0.7511633171917225,87.05416906110185,132.5067638177142,2029.8485278629464,0.4928807986282131
4.6250415334896084,292.2268071925211,0.7512799519421771,87.06629920183487,132.8303499172422,2030.0027187961216,0.4866158787738043
4.666720753495323,291.7835278310867,0.7547278418947536,87.16181000079388,133.71722075064085,2030.024875792653,0.482769824731562
4.564857922266988,291.28256299986435,0.7532937330743293,86.97372276512814,133.56138001974568,2029.92362019352,0.48628321914300693
4.474430895472247,291.28315273121785,0.7581214925125607,87.07640456176613,135.74791500355394,2030.3215963691018,0.46820935386887114
4.4649757934815755,291.47300085980766,0.7565221075912435,87.08164720989235,135.42284365011923,2030.319506980462,0.4696506625153859
4.635302762354728,291.27479967722996,0.7559670480363818,87.1175370438191,133.69108666145206,2029.8165836547423,0.4905457119245174
4.768587168594381,292.9068791285562,0.7464752603745103,87.04082813394156,131.6458108239884,2029.9545108554385,0.4931891734421477
4.419901620772308,290.76624108224746,0.7614778555766714,87.04517336929554,135.1447537314783,2030.0262646545743,0.4756929367487937
4.479936389640625,290.53877725465793,0.760869725990188,87.24290545468058,135.40611507435716,2029.860168641905,0.4852211671440956
4.426808645189066,290.4654096990345,0.762712080479936,87.14080521929917,136.23462603555325,2030.205093186644,0.46722375041973263
4.696914167255081,291.6888693995912,0.7537725346014227,87.02316685355704,132.74794710256384,2029.8233008517109,0.4904604245867594
4.547980324722607,292.33018317232137,0.7506368062386135,87.14138151559712,133.18230518627868,2030.0420646576608,0.4876669992695327
4.71416766483866,292.27458412565386,0.749922919556462,87.02454993652938,132.57452917050023,2029.9701288360734,0.4881660664757101
4.66310060535486,291.297195700396,0.7563458884337296,87.1614391727788,134.4158727654947,2030.0371134512054,0.482471443541268
4.621565836592504,291.5717731306529,0.7512807187128293,87.01316018147419,133.66473038092116,2030.0157014534645,0.4861545141680958
4.578916051019339,291.4782880135279,0.7537662516083257,86.97781634186137,133.63239569014988,2029.9780251592322,0.4853228747937509
4.544550337842501,291.69870885001103,0.7529704303696894,86.99137317465717,133.50344601584692,2030.001722299491,0.4853300464245614
4.625798901952535,292.8115752786519,0.7453168337978685,86.99280349452275,131.81115717707434,2029.9664384705288,0.49468178251765554
4.6826511455425015,292.31754118041414,0.7512913449421531,87.09898728060074,132.6613227425357,2029.970854409008,0.48896887438734954
4.574010858199912,291.36530978057715,0.7555549696069744,87.05429754765952,133.7227502584021,2029.9030139778024,0.4862012694920617
4.628866779611757,292.33516987818024,0.7510821052333269,87.16883509138415,133.43708489539043,2030.1280606781793,0.48389605139310177
4.66029572218024,292.4920947995664,0.7492556232742981,87.09971403699615,132.6853971466936,2030.001897935966,0.48956795393352254
4.579740961023149,291.72521538269024,0.7535537954414281,87.11358953162559,133.265025064091,2029.8866519609414,0.4896007382090603
4.646205010334641,291.31845822690525,0.7557527517918258,87.03628778980362,133.44666413270846,2029.8249225921113,0.48889187742511364
4.584645222891826,291.74732662269633,0.756037516411182,87.17015299017291,134.3594910447306,2030.1608433632418,0.47545901213844466
4.697273777469603,292.9641978847677,0.7484773683561496,87.11326399131319,132.26118515435633,2030.105001664844,0.4846403306148486
4.788033877000257,293.1597602973343,0.7460610087152937,87.12399933319962,131.3477100656487,2029.9579661753858,0.49308257810564626
4.579021272031298,292.25496796628096,0.7517052792463222,87.11374587996883,133.23514851376166,2030.104791584452,0.4818830245666841
4.545703842740619,292.37405555905815,0.7514860795246056,87.12350575616533,132.88196294322617,2029.9547776970064,0.4907754551952488
4.609302985109739,292.3491989764818,0.7503468246606175,87.10730308753242,132.10441713252493,2029.7769054248422,0.4986751830486435
4.605743179428083,291.4066086725914,0.7545468091631193,87.21041291113875,133.16342776442545,2029.6746505735518,0.4984473316378519
4.667322498735458,291.69285720505906,0.7548321135962075,87.08132499435999,133.30576849723855,2029.9948895130922,0.4832926923068322
4.6217788502816735,292.6287412893891,0.749801378673951,87.03033031742955,131.59647136566363,2029.7980622095993,0.494385619672978
4.624855489675232,292.15081515822504,0.7509789858036449,87.03032347232416,131.76963410368896,2029.6996148689466,0.4971855175668395
4.551761968618001,291.92559374149437,0.7542249974174967,87.04604869347497,132.3337191676159,2029.72116349425,0.4944759673969395
4.572971238916503,291.3757433469591,0.7579344394266093,87.0865932336953,132.95219907131698,2029.6622483850654,0.4935687377756727
4.593549409319713,291.35074803657795,0.7576456677455805,87.11251082093555,132.88868159641174,2029.6266527305438,0.4952522771959715
4.565913861000961,291.15841549074844,0.7601971495064924,87.10231000559521,133.50724200417744,2029.6906106654264,0.4903096182639032
4.493550107749195,291.1003608217107,0.7611748206107248,86.97077100314706,134.11749817604866,2029.8569409856786,0.48211916278903955
4.676740157657779,292.75034324015195,0.750484867100254,87.1039724520748,132.47741911633833,2029.9974929948744,0.48986954175799347
4.525499497148593,289.80465565128145,0.7643435682531677,87.17463145644591,136.49834716142905,2029.962567669001,0.4764458192358009
4.611618199030942,293.076514343316,0.746497158032917,87.05575919126933,131.28501230856583,2029.8897269410295,0.49762622489694247
4.739614515868485,291.87599780048765,0.7530470683827742,87.15485663036517,133.10089912788987,2029.8925668271718,0.49104869152760117
4.605069892948643,292.6229380248487,0.7513414390144191,87.07233582520169,133.26518628298876,2030.1734577335042,0.4808037782038783
4.509062856998312,290.7431225191525,0.7585099940404595,87.05258234142256,134.54903675560055,2029.9646937110463,0.4796202542889492
4.628447452818934,292.26453121446553,0.7505530094071344,87.03976919301445,132.55270983938667,2029.9545341367257,0.4883941453663479
4.514601250519562,290.9114694615026,0.759814808894364,87.14214427447251,135.07864297540826,2029.976127403798,0.4818638400908511
4.665313111288438,293.09434538131836,0.7464557848005204,87.02345234643802,131.85221991861374,2030.1034185612411,0.4863365876343649
4.670805156206559,292.4687156643271,0.7493419715759354,87.02268690192345,132.09295487019813,2029.9205084046462,0.4909237513141335
4.584091969460663,291.45802523452045,0.7557717275711713,87.15820494855475,134.41710912861706,2030.0411789157345,0.4828489167941884
4.6518322029414465,292.4347385043152,0.7497462359236128,86.99397895775913,131.99969972088482,2029.8907107002165,0.4913668219341873
4.684329570515824,292.9288867141727,0.7461650849948436,87.0042702074978,131.2153061728941,2029.8781580722377,0.4954986634987778
4.779867988165653,293.0389002106117,0.7448273668215547,87.07185311493312,131.30651331933387,2029.8885171635416,0.4972957958101356
4.755889371852541,292.3858856838418,0.7475600255232272,87.11348524968123,132.02938789355517,2029.8974096639704,0.49476891956041164
4.4860902577807105,291.4632162183335,0.7569912430183166,87.04365841195825,134.33271207478242,2030.0218313620794,0.48086203743793554
4.580209097523966,292.0541201192251,0.7522003373294172,87.12603958677953,133.3519439757996,2030.0532333513331,0.4844584790659994
4.628774625175139,290.79825516990957,0.7586965959352859,87.05216247008214,134.2200351988093,2029.8212388348372,0.4865930499124638
4.736735694527998,292.5595885070072,0.7467360126922302,86.91587965331952,130.86688167299832,2029.7252730773616,0.5015061148359817
4.695392324395224,291.5099922580979,0.7531444192021939,87.04313685797014,132.98374857951003,2029.8757286015145,0.48727864404828725
4.740820513704681,292.26196016013023,0.7494526991436243,87.06417196577745,131.48758412203077,2029.6649644898323,0.5050423898616754
4.622976519359842,290.8563663800322,0.7573549877623922,87.08364522137437,133.33277045783933,2029.6559262117157,0.49445062464238226
4.599851713189374,292.2569224505129,0.7493111770576243,87.1950245219551,132.01476704936232,2029.7257264510572,0.5027904172925796
4.595685183145719,292.21792159839197,0.7493590624269599,87.20328749552482,132.18596895580217,2029.7573598537672,0.5017615831894567
4.653266639412304,291.63809646188236,0.7554257484186545,86.94250494197651,133.53634080503255,2030.0371591731148,0.4783462761492839
4.635399997080737,292.150925075063,0.7514327498330597,87.24752653214365,132.8704915647131,2029.8438923323656,0.4969429461998069
4.528324416747918,291.5593006985501,0.7566467647479646,86.95348543476159,134.11534637042266,2030.0863209438517,0.47810182654231975
4.67584534706516,290.8480488307274,0.758468531524299,87.10207655298143,133.99409551772052,2029.7436823406879,0.49028704623768643
4.606919504723555,291.3730838056705,0.7575595323914193,87.15850614221962,134.3500761035482,2030.0317211562865,0.4816370200226172
4.504100719762952,291.6012961997027,0.7553233618860071,87.14061397037493,133.35871354677047,2029.8204412127254,0.4913837762311949
4.672204712046552,291.92299849692597,0.7515425019847972,87.09486412020641,132.3918038539598,2029.7622463837984,0.4967339584302807
4.578164012857748,291.94258259716145,0.7509179658980912,87.21840912849113,133.0686068870349,2029.9030435429675,0.49271359900858597
4.54170602168247,291.2124358297912,0.7588305721642672,87.15397067583476,134.46498412015424,2029.9704104168277,0.48006475793884246
4.5971318781272545,293.1221815261673,0.7471651005254304,87.04334878935519,131.7769222505556,2030.0209275609902,0.4899845242194645
4.60526110203434,292.9064525143487,0.7484709298483812,87.05796831091088,132.05552427946571,2030.0004615068838,0.4894715855204681
4.488391841417519,292.4016921424162,0.7520483823090102,86.98032872883785,132.71045881330352,2029.9467323817662,0.48852574933087006
4.583449627327184,292.8669817400103,0.7485411751062034,87.07633664294704,131.7906873033421,2029.8319749845361,0.49782904394504424
4.619252736917279,292.5579590830258,0.747565993174817,86.99527258032768,132.20711084940848,2030.0016037469945,0.4887915664702561
4.746785953692191,292.17405563705,0.7503010368512147,87.14591372925801,132.62590735397322,2029.861484799827,0.49521313840775055
4.714740647211106,291.6064386962631,0.754142044376132,87.07092617140933,133.61462243939084,2030.0499613006978,0.4811761881238073
4.41700107449224,291.78019678595814,0.7573798558815151,87.08816903664167,134.93133570290797,2030.3279803842008,0.4681094769982336
4.503803469458864,292.2476504010827,0.7523303638940069,87.01791867642699,133.3372817420864,2030.103169082513,0.48213681289002247
4.530048604997792,291.9319878193694,0.7563542009886166,87.14941527195839,134.23088684909965,2030.0770495087827,0.4812107817374191
4.683182743562741,291.84299061192985,0.7512885882027809,87.11380171376605,132.97962488658777,2029.9433232765366,0.487941428444954
4.592746163555562,291.42754957149435,0.7552035817445311,87.07270832786288,133.47434851860925,2029.8606787022602,0.4874722441261252
4.54594142122182,290.6327572877418,0.7611429568448317,87.15817299210387,134.7349063455865,2029.8628663024665,0.48342808302470436
4.790494314552529,292.0765774503378,0.7508658693514708,87.11747426248334,131.69062226332895,2029.632314100585,0.5031119480924103
4.607283075022036,291.8211269435823,0.7535040076179044,87.0998965034162,132.98554332552695,2029.9126566732075,0.4875812325909736
4.581063232839089,291.4870842513961,0.7557615770520392,87.12085093966031,133.49117616403,2029.8824022723236,0.4885503432808136
4.581606160050817,291.6778201476376,0.756074788255829,87.0969664054075,133.37040819072539,2029.9010883411047,0.48783191943145454
4.674042429353014,292.616553077409,0.7470073020409604,87.0736360539718,132.61290636380568,2030.0574007795963,0.4876099018386986
4.637736780743625,293.15804838284936,0.7450491560065271,87.06449748519844,132.38974466346818,2030.161237330875,0.4856051506966672
4.553994981495921,292.74966424873816,0.7489292707785606,87.10796199011926,132.71965843255302,2030.0948365632626,0.4862213966430301
4.5710078365473965,292.7630475784457,0.7488373655941651,87.10545445247011,132.8669527875121,2030.1505741902354,0.48422725533278016
4.728200869282123,292.17254455615563,0.7505819328292793,87.07381515945109,132.74340739886435,2029.940257401333,0.49045457830645545
4.3806147778801785,291.21825265111124,0.7578338753711332,87.06105120166457,134.74289694884223,2030.0760358563916,0.4775791690024901
4.738152571273098,291.97008947412536,0.7492501381022696,87.00497562697477,132.46486111583758,2029.970418481867,0.488104150860132
4.791902713658341,291.8007320657584,0.7532171348935579,87.1161601217177,133.00979631822457,2029.8566653722032,0.4927909232438046
4.81114755421384,291.7772033366936,0.7529883794872911,87.05539237926176,132.71291748122053,2029.8000453693835,0.49404884048104025
4.849124190300827,291.8484410276281,0.7526309776874208,87.17498885769719,132.1959409712432,2029.7043675063442,0.49834877275864603
4.61823005717754,292.0850790915807,0.7494398053425292,87.1858404154936,132.53975339492342,2029.8184689144673,0.4986268382967884
4.605925601369252,291.9094983886395,0.7553317920571878,87.27148986907262,134.30624787232935,2030.0770206594434,0.4817872324277339
4.685362902697542,292.24981720245694,0.7508028152625602,86.96299549594917,131.98752208400964,2029.8852490965926,0.4901961155749363
4.800512636236775,292.6585627578218,0.7493764475656277,86.89590962980998,131.8004424591022,2029.985573123502,0.48645015257621066
4.448712290244765,291.99612017043546,0.7539960757083533,87.22699477660322,134.05310835900298,2030.0449906246217,0.48625210069811403
4.671935173791906,292.0860665545196,0.7516599820302208,87.2594953527422,132.9390532408149,2029.863486547784,0.49498578498145274
4.521675845692784,292.34795681006983,0.7514461344336922,86.84403071626127,133.39846128794872,2030.273852406196,0.4735673697190806
4.706432743692443,292.0007618874792,0.751655659617667,87.29637834654798,132.9656093869839,2029.8235979439376,0.4966263432331642
4.564534549169289,292.2988239007421,0.751212680600986,86.90422092006462,133.10756402447032,2030.173082162358,0.47773305075426387
4.707963244552122,292.48210862618276,0.7486272341164805,86.9887387625764,130.79844369956209,2029.5762184950256,0.5081760115843169
4.4616677446300805,291.6463526149625,0.7560293533696827,87.08175357646734,134.45566382762388,2030.1868381615475,0.47422172935937884
4.862597533876183,292.229817933545,0.7487320362701357,87.08697111930867,131.7345351205426,2029.7140636711122,0.5022495209890067
4.451030504362869,292.05798348483154,0.7556485391119556,87.04039989725223,134.76151885119995,2030.3527899291425,0.46832761239096005
4.457829370118561,292.62461034164846,0.7532240304697427,87.01135523411205,134.07427725311226,2030.365807644099,0.4707354072187134
4.516168102435235,292.91049089529287,0.7499084762342915,87.0442511698084,133.49316277135813,2030.3442009862497,0.4751127394208403
4.649930073636051,293.57011228248314,0.7443640622774419,87.00359257310559,131.67971861493407,2030.1352218996071,0.4897861913552092
4.546844784609993,290.1537389747053,0.7635718855685657,87.1661357912496,134.9952343477752,2029.7696433083477,0.483075182039233
4.61486036323293,291.9488089271391,0.7518704824843911,87.07829372799388,133.14100727584875,2029.98055746883,0.487496113975795
4.517927130743885,291.7572314349373,0.7572739788810048,87.08628522533864,134.36157133433923,2030.1572040848914,0.4746464333802342
4.656277870567408,292.4440357521639,0.7492875692134311,87.0089944437254,132.05814840953443,2029.8646256226757,0.4944150407367111
4.673580357860463,291.41071888311694,0.7542259895691376,87.0471910883188,133.4456391852069,2029.8875222857243,0.4873966441369449
4.547100913776923,291.9383308811275,0.754494936091952,87.06512211680972,133.94026666428664,2030.1284443668567,0.4788558682110839
4.688630320074612,292.25734280534954,0.7492977707499594,87.10160100804013,132.08732095204272,2029.8141271378058,0.49676143614078566
4.732644436769056,291.65535792851335,0.7539711226280614,87.02281811889205,133.16800508494964,2029.9053175167905,0.4877707802158172
4.648826116080141,292.1568815649814,0.7508016542544849,86.96164547731104,132.6981434215565,2029.9875442224052,0.4871632867484961
4.662258498870391,292.09089580799844,0.7508931831858142,87.19473820701572,132.39995738919026,2029.8135481528182,0.49553100624333635
4.624017742813484,291.82587941409736,0.7539849520122952,87.178896438304,133.15669519240993,2029.9156886876995,0.4882535500476117
4.382957621861469,290.9750628326027,0.7617038743554313,87.17104402660797,136.53640253044637,2030.33219972267,0.46632974772183183
4.6664368211523835,292.86540268987204,0.7457309795187964,87.10177207838991,132.0774761580134,2029.9833161775553,0.49356312270954333
4.525068425055385,291.3000380076595,0.7587407188811381,87.10619502315105,134.3355426607551,2029.9989942870382,0.4806176849275238
4.712208063801922,292.71680036715054,0.746537846869896,87.04822650636186,132.19188510961393,2030.004541323326,0.4910696549119956
4.625287679504741,291.759229033556,0.7531272715874008,87.02292959873745,131.83933412262417,2029.6703676757083,0.4968269367546484
4.662529780836709,292.2374817952912,0.7497179629314472,87.03852445296803,131.06598712662174,2029.6510722659468,0.5007897236753677
4.747910053048731,292.09251738260474,0.7492050540284335,87.13762836807724,131.717566539846,2029.7205702916256,0.49993410495347146
4.642906114624615,291.7134608214857,0.7528270303759279,87.04754674978831,132.1368273129014,2029.6462530675979,0.49914425386732575
4.653372075146594,292.3901889069117,0.7480382996024462,86.98638174491585,131.8225048657975,2029.8816833047886,0.4936535532461321
4.608801816594357,293.04110603028755,0.7485497483762991,86.99700366401416,132.37681682027306,2030.1630319237481,0.48421034857163053
4.602003212604899,291.30022839136353,0.7564555399031273,87.13827068344261,134.07335684089722,2029.929325903973,0.48740470106980344
4.707396803232429,292.864241060863,0.7469883504071216,87.05557355353588,132.22418771743827,2030.0478160653543,0.49055259783449146
4.714236383519883,292.42192525015355,0.7500389346457863,87.09971912619577,132.87378674128257,2030.0178640877639,0.48951962882868727
4.703040020086691,292.063035063506,0.7493110159682599,87.00143995326412,132.52269162659812,2029.9039599775265,0.492987441476948
4.80656908455627,292.21413485285035,0.7506907298868384,87.04638867999186,131.45845423103893,2029.6294778722613,0.5020723642750082
4.565064308747505,291.13440979359405,0.7577202760503664,87.06328858951123,134.14403136675398,2029.8592328888822,0.4881582784626588
4.532607772745192,292.5137033556708,0.7494034724301817,86.99734142154054,132.72047241348108,2030.047128731503,0.48670500555855656
4.544457574717924,291.37200293691427,0.7580983811029602,87.1554817004203,133.92224820337316,2029.9103417514102,0.48566661347333345
4.754603306167108,292.2449584224524,0.7479185688295354,87.01282621739281,131.89403489645534,2029.789905937624,0.4996779379514107
4.50987532401149,292.1244009125891,0.7548814120700618,87.13191817337203,133.82464546457837,2030.1437374604168,0.4774437244472599
4.692044627677255,292.52145173702536,0.7480257010367591,87.13692792508604,132.20162232901532,2029.927299690339,0.4942120260922429
4.695794767508151,292.81470080746345,0.7494908673774183,87.1657237924902,132.84119362237604,2030.1530260878878,0.4835088788117828
4.557672975231881,291.4802973679709,0.7545668582970958,86.97765617729114,133.35801956425945,2029.8694334642332,0.489156546065798
4.801555367835244,293.04808232630836,0.7454016025964022,87.19198037700465,132.2198330935041,2030.085417544956,0.4909240313305775
4.727613139936359,292.5071538521048,0.749028874283769,87.1807167330945,133.0138482814114,2030.0823587390878,0.48754676430209876
4.579878126774492,291.94427053267134,0.7524509844246083,86.98150059500435,132.4570591959974,2029.843779227273,0.4901773337121497
4.719963417037688,292.5206255329479,0.7483898521578067,87.07199834419983,132.26734307168823,2029.9534025839462,0.49041873966911526
4.530882284899268,291.52716460416406,0.7558883961632851,87.09894210544199,133.68439857735112,2029.9182048297366,0.48759611149161897
4.660985105021434,291.97386099575795,0.7505604791000016,87.11825659961049,132.6234306108608,2029.8453480433466,0.4958155382964882
4.637787467963342,291.87148346103095,0.752246370127678,87.17266241847489,132.83233167921554,2029.8127184337382,0.4948370121039537
4.641967654465069,291.97067510370476,0.7537946183258522,87.08843656596554,134.05513808018802,2030.1566484348339,0.4786099442707994
4.562840074005519,291.6653552396522,0.7539042607417933,87.09943335161728,132.93395571150285,2029.8287090109313,0.49120207317252434
4.6493036382600135,291.1290302849303,0.7596549654374011,87.17692704819514,134.42126985347286,2029.9433127118925,0.4818834444460634
4.677492364077574,291.1273518604501,0.7587733952913397,87.16206315283566,133.8531031189141,2029.8066956035073,0.4884709597655221
4.611448662293635,291.2257998810866,0.7593639892947887,87.15527649246398,134.29492807913658,2029.9251384453246,0.48416500972395504
4.668678160002851,292.1263432186461,0.7497947803199275,87.0422269724882,132.4058280410415,2029.8715415586653,0.4935576718895232
4.521678938107443,290.56177595803115,0.7592536667955327,87.12972391926127,134.13109789016815,2029.696422043669,0.49352077793864213
4.77031579167679,291.8680077048913,0.7496970900835779,87.07238256914087,131.86150629017243,2029.7039764441308,0.49895126478547625
4.45940342972154,291.3027061930176,0.7589315802878862,87.15082120038781,135.3411965730175,2030.1589428655632,0.4753444902372671
4.752489960467633,292.91800315964736,0.7442183965583045,87.1464499888276,130.99050757808908,2029.7491412929307,0.5048515830370124
4.702396915503616,291.76300047190574,0.7521104123259184,87.0748173463663,132.61269705548597,2029.7678591557676,0.4948363794386332
4.632309370447961,292.3434699880217,0.7490634334654106,87.07922709382457,132.05244106955382,2029.8925924451942,0.4938539413695693
4.640630579650524,290.61751822276693,0.7602680710194403,87.05933143273283,134.46515598633505,2029.9365188883953,0.4791763812462266
4.597979660290779,293.49310972296985,0.7437895149486307,87.08741218149693,131.6286855237905,2030.0196202705156,0.49530481085318845
