$\Omega$ (deg),$\omega$ (deg),$a$ (''),$i$ (deg),$P$ (years),$T_\mathrm{p}$ (years),$e$
184.62692715336397,46.64100983386516,1.4516636703473136,88.42355810289327,317.71918805686505,2018.409876494379,0.5402618515789746
184.7013479542824,40.50404271600983,1.6793202188496632,88.47327819451606,392.8115253534751,2016.570073615168,0.5898146002414839
184.71276519803766,38.2916329562631,1.7843968927750566,88.52786481950653,429.6593554628072,2015.906712405028,0.6099524049210686
184.70512678371927,38.278845507675896,1.7838223512867712,88.54302227320066,429.6783919092627,2015.902975375457,0.6096499690772063
184.68638394237126,37.36846996480488,1.8740876127497954,88.5391403980896,460.2383004200981,2015.676705271338,0.62811582731319
184.7091219103977,37.4819241107875,1.856177211942712,88.64332586986713,452.5349055686493,2015.7095481607223,0.6247503883480934
184.58356951162887,36.87778923187208,1.884453262040181,88.39229059269123,463.6865997756088,2015.3893848247405,0.6264083931745228
184.62127546972172,37.47379940676547,1.8786097753406148,88.50258231011472,460.54462177031314,2015.614547725476,0.6274133011338165
184.4792219623779,36.62507502198555,1.9023944894791773,88.53929175619214,469.4543870284587,2015.379176751565,0.631078055532319
184.55753311622334,36.9069619454641,1.907810786625895,88.5556182966595,470.5104126801901,2015.5113474563207,0.6328601140391107
184.50899463449426,37.14310245264916,1.8551942581651617,88.51099038579628,452.5219256674582,2015.4392036243592,0.6203096026122529
184.46952219361987,37.07917242604005,1.8599837664891639,88.46917941928031,457.0010427399307,2015.4706789057914,0.6226593775085214
184.59339529665925,37.98113266751449,1.856302378308604,88.47625999771739,452.6141872712303,2015.7875215751067,0.6240099690326105
184.45367960852,38.80167815134975,1.7305317482810996,88.41951084722966,411.08944951131315,2015.9585390824052,0.5961136095861501
184.48168318072857,38.46199454963431,1.773810806389811,88.54472443727354,427.15176774571574,2015.9238332360346,0.6073946692920497
184.49671676986185,38.92329657263155,1.7429950289360416,88.55172659162865,415.7859349051503,2016.0085950065725,0.6000639887792021
184.62831083129242,41.60150919713213,1.6148800886886592,88.47903964671453,370.9810219453007,2016.885554768796,0.5747937676428
184.41096226797336,47.61204718699814,1.377422665082668,88.27365294609874,298.039134439179,2018.4366312271484,0.5072765907466558
184.46525943754153,44.53227143530056,1.4701421806871424,88.35846321561088,326.4172258858513,2017.641301692819,0.5350030490315171
184.72060184075897,40.83573866222994,1.6663912668500889,88.50315449664588,388.2052200468514,2016.7254947676583,0.5876792506191817
184.4894524264256,44.97308033865931,1.4706276042731612,88.36019128747802,325.8494505355737,2017.7990152171521,0.5378641654018363
184.5790423199314,45.52959181963922,1.4483716242165707,88.34409929006644,319.1273846684863,2017.991992896741,0.5328386658416424
184.63187371771312,45.36638737531735,1.4704160942190234,88.43766045187152,325.624482174017,2017.9561854655244,0.5395157878973798
184.48809177478856,42.19123913073067,1.5343580069655403,88.4308767206547,346.6295076850846,2016.8355598383896,0.5467079437693972
184.4691195636322,39.932491097504965,1.643428970861488,88.44680479568339,382.1043720426012,2016.215410712586,0.5754304796397754
184.43667217791682,44.88314526742924,1.479146933741502,88.30370273597246,328.40553644542916,2017.774084938658,0.5409342293447049
184.64448977429223,39.65484645796911,1.6917133594578446,88.49197774507614,397.4313072785166,2016.2633667238492,0.5897891150702195
184.51051664461127,50.75873544589195,1.3070073491378222,88.2702987224027,276.8431441734773,2019.4207501036387,0.4920097982462203
184.74539404488925,49.765755842633794,1.3472461449344109,88.44476204917929,288.3305150581625,2019.2810425143782,0.5109836495635304
184.49108855347865,39.77841942862331,1.6662423865407145,88.34582364579094,389.3615327943283,2016.2294702966983,0.5819098441584136
184.55987857507927,38.82666505489044,1.744470727134317,88.4600205342105,415.7966674337522,2016.0003944547748,0.59980506461445
184.58701264458287,47.80777901011497,1.4091784435443913,88.36293895308047,305.92753615559724,2018.7315623469906,0.5277434626091116
184.61561845614733,46.293779950179626,1.464413530281632,88.41359140217496,323.11533682143374,2018.3372446988794,0.5447767141289893
184.61815657443532,40.37169493117413,1.6181799440600075,88.43947081299433,374.5604470881935,2016.35546184846,0.5694550883654353
184.72041903410812,38.648014416566404,1.7807822306845023,88.56967910020745,426.9988213500092,2016.0229830769695,0.6093487306351908
184.5375570888993,36.46549691568292,1.8835512616592347,88.44421032824414,463.9351639475868,2015.24861991873,0.624941069429627
184.63016659551977,36.06485035894083,1.8722361408056085,88.5570699214551,462.0498864256407,2014.9935016342774,0.6201006283380763
184.64113449614305,38.518132106913384,1.829991533274233,88.4695564971244,440.86239845819495,2016.013374730756,0.6208831348713005
184.51514945408124,45.54734658671393,1.428986470614408,88.32885093525921,316.14526155917633,2017.9412056195008,0.5235823636269351
184.6534302585511,43.704536230466665,1.5549036786404635,88.42911427714752,353.13543490982033,2017.529066547717,0.5635650785165863
184.5549801126712,45.68030608472217,1.4219471905942551,88.33854074704612,313.4442638619292,2017.9729858636538,0.5216103802287567
184.64242325912087,40.907590660667,1.6831706636998167,88.43697578652169,391.64203607000184,2016.6959154953006,0.5910925357366429
184.57461966574198,40.713630180845385,1.6592721688824694,88.45856116649767,385.39152742037726,2016.6914297935373,0.5855748301712518
184.55804806532834,46.40761269166127,1.4100826769879953,88.29253361390555,307.8900208886542,2018.101749074744,0.5173304053703781
184.62610296744046,47.15633244005139,1.4365570940019674,88.4215420451325,314.8730190128874,2018.6165380392122,0.5381596437150897
184.6817438586629,42.99251688831164,1.55233602084777,88.40557833464399,352.4406357928529,2017.312823797789,0.5611222043624227
184.60539391602325,44.598958031098576,1.4842327244254365,88.3949651363186,330.6477415531827,2017.7520819631313,0.5432663667198496
184.5185440494882,43.42259238487488,1.5211599940379705,88.36748242674079,343.31946245985915,2017.422048318223,0.5513156710614998
184.5205541307049,43.065909547443844,1.5280794472842067,88.37382334742311,346.68871545195225,2017.3166870356888,0.5523798842864339
184.60094342216095,44.33696150691879,1.4844739097702981,88.43350986072147,329.73535084300295,2017.5896522369087,0.5401028004747892
184.4272352017409,45.31401742794178,1.4829326796852367,88.37122992910979,329.97287757447066,2017.9579531208,0.5448344414560506
184.46790200202895,46.64476396292593,1.4292082347387585,88.28704824853799,312.75948093827355,2018.298402046377,0.5290480604372554
184.57572127568875,45.18774224945502,1.456888635279475,88.33619247043505,323.4713870287422,2017.948017564203,0.5358662410338997
184.5942823975982,42.43867859712404,1.5655917822690575,88.45468973064575,357.94257157735706,2017.1361354208746,0.5628278990663929
184.59773117549088,43.051833929050275,1.5364846718124439,88.44671539312739,348.5588107525977,2017.3097045191253,0.5561607076113634
184.58520063690978,43.871155684152335,1.508474538938397,88.42758464476914,340.79380665626104,2017.581587092176,0.5497672293463387
184.6159616988477,44.81942895796337,1.486519096868486,88.43416550521309,332.4455314910896,2017.8673016329992,0.5453845547321271
184.53423102110713,42.39484447086845,1.5586186428471864,88.41274232593699,355.0708728637652,2017.0257987628581,0.5581513044414071
184.50639294793575,41.737429972831556,1.588295840267591,88.4128961901714,364.3383304101216,2016.8335838131666,0.5652878653696047
184.3431930373603,38.31744254063965,1.7146752409172352,88.39033388626578,405.46621687978893,2015.6421186355665,0.5880794654486267
184.37695157308673,39.90639176825611,1.6228188959417031,88.40268109797184,376.9412695794741,2016.1361194281699,0.567459607689216
184.40664713474723,37.794685607979986,1.7376249966900643,88.41765767086355,413.30352917447743,2015.4971958120486,0.5936800385086473
184.53999713284762,39.30021536354313,1.7094166578995542,88.43221912139362,403.81509589301527,2016.14327599209,0.5935428483739172
184.5336552167855,40.09557816432687,1.6715986207978577,88.46579013265097,392.1710331734685,2016.3750751270397,0.5849416887053478
184.57182674770303,38.74143159772656,1.7589221332442981,88.45561462911513,418.1803523668731,2015.9731433818902,0.6029803023615139
184.57288811337727,42.61228096586638,1.5981171513402466,88.40284325669275,367.1607112440835,2017.2718392951174,0.5741312068218943
184.58999749566422,41.601054605486055,1.6343169397952881,88.40985196182655,377.86532278569814,2016.8837473970043,0.5804842227039598
184.72668071574762,42.29757546712814,1.56430864707532,88.46517646318239,356.01320634680746,2017.1167950111746,0.5629957537822049
184.72274784430775,42.18351824536945,1.5967657015404422,88.45210796587405,368.21631882953943,2017.115530140254,0.5719971876462746
184.51548770619476,45.516405177875214,1.4625451274022565,88.3735630499138,321.7958682296416,2017.9361011649635,0.5359232244856
184.55875791380117,47.081860544229464,1.4059307125448197,88.38449204258654,305.5936475083398,2018.396764861066,0.5206881242979119
184.55205041247163,49.175030859331024,1.3553329984077633,88.26623870715599,289.99269809690617,2019.0013654287086,0.5075537471924311
184.5606893045898,49.342374923633535,1.354319290306836,88.32393680038511,289.43446960600807,2019.0395344049966,0.5080946664248295
184.5759683370348,45.97949716917477,1.4380453517732057,88.35232621388495,317.3546339038093,2018.1561420819078,0.5309618068889225
184.75645479210584,41.369457301650826,1.6438895658972996,88.46434512541114,381.19395273403916,2016.8906158870047,0.5831974870559559
184.52709509740626,46.55886691359483,1.4045960500074888,88.30033307327218,305.9715442382839,2018.1715990425243,0.5155804422378554
184.62054696722677,41.665044073352604,1.6030686241104775,88.43841762648599,368.21911078660014,2016.8464309294136,0.570195365205853
184.6832850263618,42.33823984171403,1.573491026344303,88.43534834869955,359.8686215140945,2017.0528688508298,0.5635750942488871
184.57680076570887,47.11037175547632,1.3961506296802249,88.31618934406397,304.6888625506804,2018.4746568374499,0.5188269587646449
184.550414663491,40.91400380723769,1.6636311730894546,88.46230386484005,388.8728446213318,2016.7502944858509,0.5877450250890285
184.76055869843603,43.47910848621772,1.5121937964381063,88.4107213429939,338.33245499429995,2017.279846015679,0.5447444456157035
184.56093726573172,45.83903420159529,1.4580523418444258,88.44707135686946,322.3113872554843,2018.1647687316201,0.5395094136081144
184.58827385155286,46.884826583904136,1.4259293668828397,88.38055005443714,312.0608742269456,2018.3924301113573,0.5285227521795383
184.46666725251094,41.051965693343824,1.611326258806487,88.43504914420848,369.73587469081747,2016.6438834726218,0.5706182509008734
184.75084053048343,44.363223006928436,1.512455858543566,88.40217910557058,338.6230763225364,2017.7049937484699,0.5517553461338048
184.55476579599622,40.29678614271468,1.6372185629397822,88.46894602153914,380.62678439235447,2016.3577236540075,0.5748364447377989
184.4278437121223,44.65642080569648,1.4762321325777967,88.23661688287223,326.8678081353559,2017.6998455832445,0.537941206983565
184.55433761448248,37.51669525091299,1.8147047262460485,88.3937560393415,439.40465628459185,2015.5826090705045,0.6135192751475247
184.51361067457103,38.92685354075798,1.738786141631406,88.49465352472245,410.1372410576016,2015.8982812394077,0.59677078233955
184.6694535914947,48.77475010894155,1.3490825942584854,88.28510649248642,291.1707854498886,2018.9841687296394,0.5056685374658326
184.52097601905473,45.47553525184871,1.4606770515953416,88.3777527623886,322.6079651490437,2017.8645870403996,0.5326049230245414
184.41388872245116,46.73703559159123,1.4451757606993334,88.31618321352857,317.48827288374656,2018.2901651894347,0.5327609523028963
184.64311933599802,41.51099307765709,1.6495686201598025,88.42510314233638,383.5397879127379,2016.8348276980003,0.582642269734982
184.65374140456254,43.23640915907859,1.4917268679360807,88.37699320806662,332.87460800236113,2017.16625419522,0.5370471814678175
184.52832291387543,50.49497763067283,1.351864246860068,88.333304383837,288.8978637135239,2019.507330022775,0.5159769777577219
184.468477099055,48.70282121360394,1.3789988437935055,88.35489626425748,297.44309552131256,2018.869517162213,0.5162515801617881
184.5379979799985,52.21610050460456,1.2855156567790311,88.2641145011438,271.3721031416491,2019.8839919952554,0.49050885873800976
184.56313640881905,55.47310643098753,1.218862818772463,88.29235657792759,249.39580546910497,2020.7414361885144,0.4716147557698468
184.53230500326396,51.05522071782947,1.2996839832916456,88.27779740250632,274.0837708067697,2019.5302341132065,0.49179771717067083
184.5824385488048,50.66687659045044,1.302653248435026,88.29351079363093,275.21316455048253,2019.4161736644962,0.49118552416248573
184.58606959912672,40.26399203036038,1.6912120044548082,88.44869117993262,395.46826752538004,2016.4432280599622,0.5900131571471766
184.74926599094707,46.13902179114215,1.4463853309616956,88.38782351612525,318.95062724862896,2018.2262494523623,0.5345509367163023
184.66685859684955,41.140249561268405,1.6577167206273742,88.46326412136806,386.4852100245621,2016.8464720345812,0.5876377476106094
184.59618563318006,43.10337081109407,1.5339889939978322,88.41265106317303,345.99675723049677,2017.2658239119849,0.5536710299436337
184.5443171663193,43.888666546303725,1.521074373404112,88.37049371457532,341.97849906347403,2017.5021332040453,0.5505414869068666
184.7251297771178,44.39637302066001,1.486762876797064,88.42954672232719,330.94383350802684,2017.7134131746488,0.5441807745073698
184.45240783439604,44.18547225068958,1.4676953741596832,88.31297770808202,325.5661226713653,2017.4019241997512,0.5290017712885634
184.4402985162781,43.42465277271731,1.5292717663162503,88.32439050572849,343.07097876009306,2017.3479696341376,0.5520196719883312
184.46726739908414,40.5178881942601,1.6229842839913402,88.43716281753142,373.4677228171257,2016.3522025814032,0.5697019885255978
184.39857229134432,45.11647090497109,1.45284182734495,88.16397094086724,319.8740043873553,2017.73785970647,0.529404595295826
184.85640381035756,45.43966842847375,1.4706789651893977,88.49242279378659,326.2599601811344,2018.034656967545,0.5422740304411755
184.7956734012342,51.16724311969111,1.3107149175532207,88.32314472281581,276.8045762071409,2019.6238319593706,0.4987612202592459
184.5614881523805,48.2808271527917,1.388917301644507,88.32007018763072,301.3248510234949,2018.7995693766336,0.5201917781029668
184.57324185257474,45.99944016828454,1.4206881025778177,88.34949425711473,310.6765703887009,2018.0968897393684,0.5224614530893564
184.63402692900775,42.7900314534374,1.5824804750976957,88.4271301499478,361.4967420859734,2017.2474397514234,0.5684682878416942
184.49261708352307,47.73723676171771,1.3752309200477346,88.31891922738141,296.0043599057096,2018.563431559619,0.5098448072111157
184.70387886221366,41.56200859686321,1.635990405388881,88.45486475746694,378.6074137282671,2016.9112798567912,0.5810201275058533
184.63707166906195,46.963430048841595,1.3858974686878793,88.36299930529657,300.65746224483905,2018.3348660466074,0.5112055782651916
184.60182651296512,45.0648942697471,1.4445568798511659,88.38089378121045,319.0980538421312,2017.7232061713137,0.5256856545758107
184.3693978564461,41.008354124775614,1.6273030820994938,88.3669305297552,377.2272134499531,2016.6626854146505,0.5756347044316265
184.48849733604237,43.531444972745,1.5038854586930375,88.41602507991622,336.9292493382781,2017.3490128147946,0.543500621548011
184.457323183029,42.627213909246656,1.5599306551435514,88.33711443226771,354.9541186634986,2017.136432216479,0.5596746562096654
184.43022522877737,41.13960582458642,1.6184889531938897,88.33335024887838,374.78881575617925,2016.7106977082306,0.5732056221584972
184.64146720229652,43.507279326432894,1.5217543948431314,88.46551959443639,341.00091762152607,2017.2670931336443,0.5479223535687585
184.55858029774728,37.73746804628361,1.806617429484244,88.41778441621696,438.7368243002496,2015.7081278978724,0.6130494295966202
184.5748631218422,38.18297234940625,1.7832837620935251,88.42560108231572,430.6566879370992,2015.8661475722713,0.6089525083169259
184.6444722358602,50.19922836600965,1.3211909362696448,88.37491603448416,279.0414868964558,2019.212052641598,0.4952120109850187
184.49795459167603,47.73658630998323,1.393849356757399,88.29441164983928,302.257164992029,2018.5643430730026,0.5173290385082989
184.70486846634347,41.73897333433503,1.6078753049329664,88.49823876700981,367.83662839669336,2016.9041107852338,0.5722873305534656
184.66726094126327,46.209588334935134,1.4509553823865504,88.39691454331013,320.62315267265177,2018.2917066233856,0.5381014272238834
184.64090229616644,41.86051418754365,1.5740354401841072,88.46432990799893,360.0799309849409,2016.9055273077665,0.5616583308964914
184.72946686413516,43.60570391822693,1.5213110745623715,88.47025703761174,341.249708934526,2017.4345262857125,0.5517919858773895
184.4846523771421,42.354563276567006,1.5745744118161547,88.37302368137581,359.7577926795904,2017.0560596876487,0.5631317594145936
184.60236798921764,44.22656669910844,1.4896261110491975,88.43903672148703,330.78687924476833,2017.5384159036803,0.5415755711242711
184.4785246712823,41.519268477237894,1.6124204081892428,88.41563837984555,370.28329073160717,2016.7584064733637,0.5707569213042251
184.4405306939431,42.986300920631294,1.5418475243965162,88.3688897328322,348.34419067278225,2017.1729406458392,0.5541798318336536
184.56253193188996,44.053277407254896,1.4900081462742516,88.31550288627712,332.47710169462835,2017.4699291998209,0.5400166918140311
184.61185357230343,44.363133036769575,1.464852375583238,88.3247738138879,325.32135689471477,2017.5231202241066,0.5315061212209891
184.60759220090108,49.83846105528201,1.3551369957492658,88.39968702824342,289.698306930981,2019.3172414032863,0.5154511926328581
184.62343088137496,49.90077071097303,1.3513589115694393,88.40908475672146,288.84866946943424,2019.3254391810733,0.5132107378269426
184.51282089202198,45.73467409410028,1.4262455080369911,88.26177560271567,312.697940260023,2017.9244811877804,0.5213391457982166
184.6714261036773,43.69773309262181,1.552222947339676,88.49846192961786,351.8578660886651,2017.5897541863444,0.5639555938301766
184.60125660383557,39.591394493973276,1.68072349505735,88.43247207942828,394.0561429812128,2016.15652551595,0.584203094425988
184.51066953170525,39.64791120087971,1.6983283508094102,88.4585834586642,400.4681708323995,2016.2815085434363,0.5910556723001752
184.5055926331808,40.91976722846547,1.6336967435807765,88.43564818880424,379.80862967625484,2016.6900677829356,0.5786027348102628
184.66984963016222,44.46282526371549,1.4948011818534757,88.38831807185534,332.5438765057266,2017.6167063322155,0.5425968299555761
184.71194073062594,42.24046031304333,1.5763482530682218,88.4898714346143,358.3818710219043,2016.9673828920309,0.5631926974540269
184.46161444190034,44.29821137795702,1.4798517850909683,88.35762594460896,329.81686734292794,2017.5661405072933,0.5372303421962216
184.63122874919856,41.262590508415165,1.6577144435446212,88.4689045502246,386.0795680287848,2016.7636676640848,0.585454096126829
184.54479660359644,44.49459477287744,1.465256480663268,88.36340361466976,326.6285259564119,2017.6679584040899,0.5337392918502736
184.69982825302856,41.40648494296515,1.6451068268144635,88.44115754434915,382.0494922197496,2016.8220119958337,0.5818453238797987
184.39206127505895,43.65040984150193,1.4886405202000716,88.34453728001749,331.2836138341842,2017.265471781261,0.5363782588049617
184.70292027833474,41.85546766711609,1.619115284383318,88.46502297660338,373.73461889573707,2017.0029071476333,0.5774623151450734
184.66309861901115,45.85455639257145,1.4222002413792827,88.40085702428681,310.7088234419338,2017.973270034746,0.5205226125338871
184.52610565042102,42.27666718656434,1.5426492586752802,88.41109508576899,348.8788444072775,2016.899323525201,0.5508517511164341
184.41148490735736,39.03586205439959,1.671004126574336,88.35298253287345,391.46670469896196,2015.8488939276647,0.5782155853320148
184.66823422434112,47.40725198890687,1.4283732877458142,88.38367764589454,311.5290896942776,2018.6493715831045,0.5353492544808449
184.68180556329028,47.09533403758559,1.4490130439325541,88.38573788411263,318.4574206291826,2018.616120006128,0.5425328952998453
184.5259268762085,40.80144665867803,1.5964710414108856,88.45189497949175,366.45490028707343,2016.4499038736597,0.5632905221353188
184.60846443793054,44.87658524032434,1.4787235038341497,88.48204083552844,327.27494947803433,2017.7723819371931,0.5400351761457126
184.64202656114477,53.54164201572287,1.2605384080626836,88.26462316525392,261.29178324951937,2020.2309982801198,0.4835708397384664
184.52787693611646,48.11730665850131,1.3618485317009787,88.26255072545605,292.08877761211187,2018.6996423980536,0.5069256489287487
184.61404735054725,43.43910587406788,1.530891278493965,88.34787468854947,345.3658836802876,2017.3613295776238,0.5533423151714936
184.61489061092112,46.110284480182955,1.4313596312980146,88.40032023456259,314.0563956400042,2018.1845622657436,0.528181172741686
184.63418907232887,44.482102131794704,1.4686932154989234,88.38409352926153,327.87493495174533,2017.6759177855604,0.5365609389433786
184.68724304627688,46.888397647659346,1.4291845770743277,88.39884785915055,312.3961274786486,2018.3806214790204,0.5302351499620902
184.79263173337162,43.255187351627086,1.572220311552141,88.44865793660541,354.2625216463775,2017.3431274038487,0.5664432570955439
184.72903039743258,47.95330517817174,1.4178215093621447,88.41614370374441,308.7674100031547,2018.7554519473215,0.5319930082784288
184.53456377352276,44.5441402471756,1.4672133995656391,88.40764381983435,325.4135246733261,2017.673375840217,0.5346415270606106
184.50344451529955,42.02505403448527,1.6427776191219916,88.39181213904682,380.8549035549554,2017.114699614143,0.585738064387716
184.65640122640744,45.53688915595314,1.426695628831949,88.41408762041627,313.7058251950732,2017.9058487915606,0.5220733683737709
184.58938839199786,44.87427943307815,1.4459684437457367,88.37152277782391,319.45601462609585,2017.7357979016647,0.527308481001806
184.63993134884328,40.0417864260617,1.7308915183741016,88.47066925249493,409.0292916943669,2016.4354632747636,0.6011497646022653
184.59538406573094,36.99679937584658,1.8335515809337632,88.49853368443348,447.49219851637696,2015.4045321293386,0.615638328384903
184.35829467787786,37.284873446108584,1.7635899431240158,88.36456901248023,424.90043266841116,2015.4022465874707,0.5995557300153637
184.54021363909817,39.465854703395735,1.705146803702385,88.3979513741495,403.50957784079725,2016.2300302285507,0.5927141988399673
184.68481637725114,38.90161629334338,1.8051750517347773,88.52928251690271,435.7237202168458,2016.1022813674763,0.6158613897278443
184.52251519582148,37.84228179685278,1.8081625018732255,88.43004586750138,439.5592722133719,2015.7127526829959,0.6131755752782305
184.751492356383,38.058718579408364,1.8296094468400184,88.60390062815652,444.5175996417342,2015.8406154059244,0.6192274442130202
